Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
352,-9,2,-13,8
353,-6,8,-24,4
354,-5,8,-25,4
355,-4,5,-15,3
356,-2,-7,1,-4
357,-9,1,-1,-5
358,-10,-4,5,-8
359,-4,7,-22,10
360,-12,9,-16,11
361,-6,4,-14,0
362,-7,-12,7,0
363,-3,3,-17,6
364,0,-12,-11,5
365,-6,-1,-11,3
366,6,-14,10,-9
367,-2,-2,8,-8
368,-12,16,-21,13
369,-5,0,-11,13
370,-2,4,-16,11
371,3,0,-12,7
372,0,8,-15,1
373,-3,2,-21,10
374,-3,-2,-11,6
375,-2,-7,-4,-3
376,-4,2,-8,-2
377,-8,1,-3,-1
378,-10,-5,-4,0
379,-12,2,-4,-2
380,-6,-7,-5,4
381,-12,13,-28,7
382,-1,2,-8,1
383,-11,12,-15,6
384,-8,-8,2,4
385,5,-16,5,-1
386,0,-18,11,-1
387,3,-9,-10,11
388,0,-10,5,2
389,-9,14,-12,5
390,0,-1,-19,14
391,-7,4,-16,7
392,-8,3,-9,2
393,-2,3,-16,7
394,7,-10,-1,0
395,-3,-5,-4,4
396,-16,22,-22,1
397,-5,-1,-17,9
398,-2,0,-17,5
399,-2,-2,-4,5
400,-13,8,-16,9
401,-2,12,-20,13
402,-4,-1,-13,6
403,-8,-1,-4,-1
404,-7,2,-14,3
405,5,-11,-7,-4
406,-4,11,-13,-4
407,-2,-7,-1,4
408,-5,5,-17,5
409,-2,-6,-9,4
410,-2,-8,5,-6
411,-9,5,-27,15
412,-5,-9,1,-1
413,-7,5,-10,-2
414,-6,0,-3,3
415,-14,1,-7,0
416,-12,8,-7,0
417,-8,6,-16,1
418,2,-14,0,-4
419,5,-15,-1,0
420,-15,14,-25,3
421,-5,5,-14,4
422,-5,1,-15,-5
423,-6,-9,2,-2
424,3,-15,-8,3
425,-4,2,-14,8
426,-11,15,-18,12
427,-20,20,-23,5
428,-12,12,-20,5
429,-21,20,-20,7
430,1,2,-20,3
431,-5,-3,-5,0
432,0,-11,-5,-1
433,-2,-7,-8,0
434,0,-11,3,-4
435,-6,-1,-10,6
436,-4,7,-22,9
437,-4,9,-26,5
438,-6,9,-16,3
439,-11,6,-13,4
440,-2,0,-19,5
441,-18,14,-12,-2
442,-14,8,-13,3
443,-5,-3,-14,7
444,-17,17,-21,9
445,-8,8,-11,2
446,-3,6,-22,7
447,-5,-3,-6,7
448,-12,6,-7,-1
449,-5,-15,5,-4
450,-4,-5,-12,6
451,-19,26,-30,7
452,-27,26,-24,7
453,0,-22,4,-3
454,-5,-7,-3,-2
455,2,-9,-10,3
456,-7,10,-23,5
457,3,-11,-1,0
458,-10,9,-22,6
459,-5,2,-13,4
460,-1,9,-21,2
461,-2,-5,-8,3
462,-8,7,-17,1
463,-2,-8,-6,0
464,-11,11,-21,14
465,-9,9,-20,7
466,-6,7,-19,-1
467,-11,10,-5,-7
468,-8,-5,-12,9
469,-6,-6,-7,0
470,-15,5,-5,4
471,-6,2,-13,6
472,-4,6,-24,10
473,-5,-5,-6,-1
474,-10,7,-6,-2
475,-8,4,-11,-2
476,-18,22,-28,5
477,-4,8,-23,12
478,-14,6,-15,6
479,-13,19,-39,19
480,-5,1,-11,-1
481,-8,2,-16,4
482,-12,11,-25,9
483,-16,10,-19,3
484,-13,18,-24,6
485,-11,13,-22,6
486,-7,3,-16,2
487,-12,19,-29,6
488,-7,8,-19,-1
489,-15,6,-13,4
490,-7,13,-25,14
491,-4,-1,-20,8
492,-13,16,-29,6
493,-2,-8,-16,7
494,-14,10,-21,9
495,-13,7,-26,14
