Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
125,-2,-18,20,-11
126,-15,11,-12,-1
127,0,-17,2,-4
128,-6,-1,-12,-3
129,-15,7,-11,-2
130,-18,6,-5,-1
131,-4,-4,-7,-3
132,1,-18,2,-1
133,-6,-7,1,-6
134,-5,-1,-16,1
135,-17,21,-11,-2
136,-5,10,-13,-5
137,-8,-1,4,-12
138,-7,1,-6,-4
139,-10,-1,-11,6
140,-6,1,2,-6
141,0,-7,3,-4
142,-8,-8,1,-1
143,-11,0,-3,-2
144,1,-14,3,-6
145,-7,-7,8,-8
146,6,-17,-5,0
147,-2,-13,9,-12
148,-5,-6,-4,0
149,2,-22,20,-9
150,3,-17,9,-9
151,0,-12,1,-5
152,-9,3,2,-4
153,-12,4,-12,6
154,0,-13,1,0
155,-3,-9,4,-4
156,-5,-7,-3,0
157,-15,7,-14,-3
158,-5,4,-12,-3
159,-1,-9,0,-3
160,-10,0,-3,-6
161,2,-16,0,-5
162,-4,2,-7,-7
163,9,-18,5,-15
164,0,-12,6,-16
165,-4,2,-13,4
166,-2,-12,4,-7
167,-8,9,-16,-5
168,-3,-11,6,-5
169,-5,-7,0,-3
170,4,-18,11,-10
171,3,-4,-14,1
172,-12,4,-11,-2
173,-2,-12,5,-8
174,-11,2,-3,-6
175,-3,-12,0,-9
176,0,-15,8,-8
177,-6,-3,-2,-6
178,1,-11,0,-3
179,-4,-3,1,-5
180,-1,2,-7,0
181,-5,0,-11,-1
182,0,-7,-3,-8
183,-4,-16,7,-5
184,-1,-5,0,-1
185,5,-21,8,-5
186,-7,13,-15,1
187,-17,7,-11,-2
188,-9,6,-10,0
189,-3,-8,4,-8
190,-2,-9,4,-5
191,-7,-4,-1,0
192,1,-12,-1,-6
193,-1,-9,-11,-10
194,8,-17,7,-4
195,-2,-12,-3,-6
196,-1,-5,-8,0
197,-6,4,-16,-5
198,-10,7,-17,-5
199,-20,11,-12,1
200,-1,-16,-6,-4
201,-5,-15,11,-16
202,-9,-3,-4,-4
203,4,-14,7,-9
204,0,-18,11,-13
205,-1,-21,12,-10
206,-6,-8,6,-11
207,-6,-5,1,-3
208,-9,1,-8,-1
209,-7,-11,10,-12
210,-8,-5,-1,0
211,-5,-4,0,-6
212,-5,2,-8,-3
213,-6,2,-2,-7
214,-15,15,-26,12
215,0,-17,4,-1
216,-18,5,-4,-10
217,-4,-4,3,-11
218,-1,-5,-13,3
219,-12,7,-11,-6
220,-6,-6,-2,-6
221,0,-5,-16,4
222,-5,-7,1,-3
223,-12,0,-11,0
224,-7,-2,-3,-5
225,-7,-18,15,-16
226,-8,-11,5,-9
227,-12,14,-24,0
228,-13,6,-4,-4
229,-9,0,-10,-2
230,-7,0,-9,-1
231,-10,-8,2,-13
232,-7,-14,11,-10
233,-7,-5,-3,-11
234,-11,0,-3,-9
235,-6,-10,2,-1
236,-7,-8,-12,0
237,-6,-8,0,-6
238,-14,-7,4,-9
239,-3,-10,-3,2
240,-15,-4,0,-8
241,0,-13,0,0
242,-10,-11,-6,-5
243,-8,-9,2,-14
244,-6,5,-16,6
245,-6,-15,13,-15
246,-11,3,-7,-2
247,-5,0,-2,-2
248,-3,-6,1,-7
249,-10,-13,9,-9
250,-9,-10,4,-4
251,-6,10,-11,-2
252,-10,-11,4,-10
253,-3,-12,1,-8
254,-9,-2,2,-16
255,-5,-14,7,-9
256,-14,-1,-2,-7
257,-20,15,-20,2
258,-11,1,-8,-4
259,-17,8,-9,-5
260,-8,0,-11,2
261,-15,1,0,-10
262,-12,-2,-12,2
263,-6,-9,9,-11
264,-7,0,-9,0
265,2,-19,-1,-3
266,-19,-3,-1,-4
267,0,-15,5,-3
268,-6,-9,1,-5
269,-12,6,-12,-7
270,-6,4,-18,1
271,-10,-1,3,-11
272,-15,0,-6,-5
273,-6,0,-10,-2
274,-8,-10,-1,-8
275,-3,-5,-9,-2
276,3,-22,-1,-5
277,-2,-19,-1,-5
278,-7,-10,14,-15
279,-7,4,-8,-7
280,-3,-4,-9,-1
281,-7,-6,-4,-12
282,-6,-15,9,-11
283,-10,-5,3,1
284,-12,8,-18,4
285,0,-25,12,-10
286,-1,-11,1,-4
287,-5,-6,-2,-6
288,-9,13,-24,0
289,-2,-15,4,-10
290,-12,7,-7,-5
291,-8,8,-15,1
292,-16,12,-9,5
293,-3,-9,6,-12
294,-12,1,1,-2
295,0,-8,7,-2
296,-2,9,-12,3
297,-3,-8,3,-3
298,-4,5,-1,3
299,-9,-3,1,-2
300,2,-3,-3,1
301,-5,4,-9,8
302,1,-9,0,0
303,9,-19,7,1
304,-4,-5,3,-10
305,-11,11,-17,9
306,-11,20,-27,9
307,-12,7,-5,-4
308,-9,-8,15,-9
309,-4,2,0,-9
310,-1,-13,4,-5
311,-14,-1,0,-7
312,-3,-5,-6,-9
313,-9,3,-11,1
314,-14,9,-6,-5
315,0,-3,-8,4
316,3,-26,15,-8
317,-6,-5,-6,-1
318,-11,4,-7,-7
319,-2,-6,0,-7
320,2,-11,3,-4
321,-1,-16,8,-6
322,-5,-3,-4,-6
323,-4,-15,7,-6
324,-7,-3,-12,0
325,-6,12,-24,4
326,-5,-4,-13,-4
327,0,-12,0,-10
328,-7,1,-14,0
329,-7,-3,1,-7
330,-10,-2,4,-9
331,0,-20,11,-10
332,-6,4,-22,1
333,-5,-11,-2,-8
334,-6,-6,0,-5
335,-5,-4,0,-2
336,-10,2,-4,-2
337,-9,-2,-6,0
338,-14,3,-11,-3
339,-8,0,-4,2
340,0,-19,15,-8
341,5,-29,20,-11
342,-8,-4,-4,-1
343,-5,-14,-1,-5
344,-2,-8,-3,-4
345,-3,-13,2,-9
346,-5,3,-6,-6
347,-18,1,-5,-2
348,-3,2,-26,0
349,-3,-12,6,-5
350,-4,-17,17,-11
351,-6,-12,12,-12
352,-8,-7,4,-14
353,-11,10,-14,3
354,2,-8,-4,2
355,-12,7,0,-1
356,-2,-11,9,-8
357,-2,-8,2,-7
358,-10,0,-2,-5
359,-18,18,-14,0
360,-1,-11,-10,5
361,-12,8,-10,-2
362,-5,-7,-2,-4
363,-20,25,-24,1
364,-6,0,2,-4
365,-9,0,-2,-3
366,-9,-1,-4,0
367,-4,-14,8,-6
368,-11,7,-5,0
369,-13,13,-13,0
370,-7,0,-6,3
371,-15,6,7,-20
372,-10,7,-9,0
373,-13,7,-7,-1
374,0,0,-6,4
375,-11,0,2,-13
376,-6,-8,9,-4
377,-2,-14,7,-5
378,-6,-7,8,-10
379,0,-16,5,1
380,-15,2,-4,-6
381,-5,-3,-5,-3
382,-8,-5,-1,-5
383,2,-9,3,-7
384,-7,-2,-14,1
385,-14,5,-4,2
386,-15,4,-3,-6
387,-1,-16,3,-1
388,-4,12,-22,4
389,-7,12,-23,4
390,-8,4,-16,7
391,-9,-13,14,-19
392,-15,13,-14,-8
393,-16,11,-17,7
394,0,-2,-11,0
395,-6,-13,0,-4
396,-5,-14,1,-3
397,0,-7,-10,-11
398,-11,0,0,-1
399,-9,7,-1,-6
400,-16,9,-10,0
401,-19,12,-8,-3
402,-3,-10,0,-4
403,-5,-14,2,-4
404,-14,1,-8,1
405,0,-15,-6,-1
406,-3,0,-16,5
407,2,-8,0,-8
408,-19,14,-21,4
409,-1,-10,3,-13
410,-12,-2,2,-5
411,-10,-3,-4,-1
412,0,-14,7,-11
413,-10,-4,-3,-14
414,-10,5,-13,6
415,-8,2,-13,-2
416,-2,-17,4,0
417,-11,5,-13,-3
418,-8,4,-6,-8
419,4,-18,1,-3
420,-13,-3,-6,-7
421,-16,7,-14,0
422,-14,4,-8,-6
423,-14,0,-2,2
424,-1,1,-7,2
425,-5,-6,-1,-6
426,-8,-3,-7,-4
427,-2,0,-11,-3
428,-8,-3,2,-7
429,-12,10,-21,4
430,-15,2,-4,-4
431,-7,-10,3,-3
432,-9,0,-12,1
433,-1,-16,1,-6
434,-11,0,-9,-5
435,-4,-19,10,-4
436,0,-14,2,-8
437,-16,13,-18,-4
438,-11,1,4,-15
439,-9,0,0,-4
440,-14,0,-2,-1
441,-13,14,-26,8
442,-8,-10,-3,-2
443,-12,8,-15,3
444,-4,-7,-7,-1
445,1,-14,0,-2
446,-4,0,-6,4
447,-4,-13,12,-12
448,-2,-2,-9,0
449,-8,4,-15,0
450,-4,-1,-15,0
451,-20,2,-7,-4
452,-10,13,-27,12
453,-11,17,-25,0
454,-12,11,-15,-1
455,-16,0,0,-6
456,-1,-4,-10,-6
457,2,-10,0,0
458,1,-11,-6,-2
459,-9,-10,4,-10
460,-22,34,-31,0
461,-9,4,-22,1
462,-8,-4,-5,0
463,-8,-5,-1,-12
464,-13,-3,-6,-2
465,-11,-1,0,-8
466,-20,12,-18,3
467,0,-2,-3,-6
468,-17,5,-8,0
469,-11,2,-10,-7
470,-6,-9,4,-6
471,-4,2,-11,-3
472,-10,-8,-3,-1
473,-9,6,-15,0
474,-9,0,-12,-2
475,0,-4,-12,0
476,-10,1,-8,0
477,-4,-19,7,-6
478,-11,-9,2,-8
479,0,-9,-3,-7
480,0,-2,-17,-1
481,1,-6,-5,-4
482,-12,22,-29,4
483,-3,-1,-14,-7
484,-8,1,-17,-1
485,-11,0,-6,-9
486,0,-8,-1,-6
487,-6,-13,10,-14
488,-15,4,-11,-1
489,-8,-2,0,-15
490,-4,0,-18,1
491,-19,4,-11,-5
492,-4,-10,5,-4
493,-6,-10,-3,-10
494,-11,-1,-3,-5
495,-1,-2,-10,-3
496,-7,2,-15,-6
497,-4,-8,-8,-4
498,-15,7,-5,-6
499,-1,-6,-5,-8
500,0,-1,-10,0
501,-2,-5,-10,-4
502,-4,-11,1,-10
503,-8,8,-20,4
504,-18,3,-4,-11
505,-18,12,-14,0
506,-17,11,-17,-4
507,-8,3,-16,0
508,-5,-3,-15,0
509,-13,12,-18,-4
510,-3,-1,-16,-1
511,-17,0,-1,-6
512,-12,-7,5,0
513,-15,8,-18,-6
514,-18,13,-25,1
515,-13,0,-10,0
516,-3,-4,-15,0
517,-13,6,-16,4
518,-4,-7,-14,2
519,-11,2,-14,0
520,-14,16,-25,2
521,-6,-3,-14,-5
522,1,-1,-22,2
523,-20,11,-19,3
524,-9,-1,-8,-6
525,3,-23,0,5
526,-14,4,-4,2
527,2,-19,7,-3
528,-13,8,-10,-2
529,-5,-8,0,-4
530,-5,-11,2,-1
531,-3,7,-17,-7
532,-9,3,-20,5
533,-9,7,-10,-4
534,-11,-2,-1,-4
535,-11,-4,3,-9
536,-16,9,-12,2
537,-3,-6,-4,-11
538,-3,-1,-14,0
539,-3,-7,-18,0
540,-11,-7,-9,1
541,-14,16,-28,3
542,0,-15,9,-11
543,-2,-8,-2,-15
544,-3,-6,-4,-6
545,-10,5,-30,8
546,-22,19,-22,-1
547,-10,-7,1,-9
548,-4,-2,-14,-1
549,-8,-15,0,0
550,-17,12,-18,-5
551,-6,-1,-8,-1
552,-7,-2,-9,0
553,-14,13,-24,2
554,-2,-11,9,-1
555,-7,-2,-15,1
556,-20,11,-17,-2
557,-6,6,-11,-6
558,-19,-2,0,-1
559,-15,14,-20,-4
560,-11,13,-22,0
561,-12,6,-8,-3
562,-2,-2,0,-7
563,-17,0,2,-5
564,-15,0,-5,-5
565,-7,-6,1,-12
566,-8,-7,2,-5
567,-7,0,-14,-2
568,-9,8,-18,-4
569,-22,14,-24,-1
570,-19,18,-31,6
571,-2,1,-24,3
572,-11,4,-9,-5
573,0,-22,-8,-12
574,-3,-16,5,-12
575,-8,1,-10,-3
576,-10,0,-4,-6
577,-12,6,-17,-1
578,-17,13,-15,-4
579,-13,-6,-4,-7
580,-20,2,-3,-5
581,0,-8,-9,-3
582,-6,-10,-4,-2
583,-8,-1,-15,-2
584,-12,20,-29,-4
585,-6,2,-20,4
586,-13,0,-11,-3
587,-10,6,-23,-1
588,-13,0,-11,1
589,-9,2,-16,-1
590,-8,10,-26,0
591,-13,6,-15,-1
592,-6,-9,-1,-6
593,-20,5,-17,2
594,-22,12,-10,-7
595,-9,-5,-7,1
596,-10,2,-14,-3
597,-15,8,-14,0
598,-10,0,-8,-9
599,-10,-6,-12,-2
600,-21,6,-18,-3
601,-12,-3,-6,-6
602,-8,-1,-14,3
603,-6,2,-12,-3
604,-21,21,-26,0
605,-8,-2,-5,-2
606,-16,1,-5,-10
607,-11,14,-29,12
608,-11,5,-16,0
609,-7,6,-28,0
610,-10,2,-9,-2
611,-3,-6,-11,3
612,-10,-4,-6,0
613,-2,-1,-10,0
614,-21,14,-13,-5
615,-4,-10,-7,-4
616,-6,-1,-11,-7
617,-24,13,-11,-7
618,-9,10,-18,-3
619,-12,-5,-4,-6
620,-2,-19,4,-5
621,-11,4,-12,-2
622,-16,0,-1,-6
623,-8,-3,-7,0
624,-2,-5,-5,-8
625,-8,-10,3,-12
626,-11,6,-16,-9
627,-10,7,-21,0
628,-5,-2,-12,-6
629,-11,-10,0,-8
630,-13,7,-14,3
631,-14,3,-7,-7
632,-16,4,-11,2
633,-6,-12,7,-6
634,-17,-1,-3,-12
635,-5,-6,-10,0
636,-9,2,-14,-3
637,-6,-12,-5,-8
638,0,-21,3,-5
639,-7,-5,-10,1
640,-11,10,-18,2
641,-6,-4,-5,-7
642,-12,1,-3,-3
643,-11,0,-12,7
644,-13,4,-11,-2
645,-12,-4,-3,1
646,-23,19,-16,0
647,-14,-7,-7,0
648,-6,-5,3,-10
649,-2,-5,-6,6
650,-11,-4,2,-8
651,-5,-1,-6,1
652,-4,3,-6,-3
653,-8,6,-14,3
654,-6,1,-10,7
655,-6,-11,10,4
656,-16,6,-11,1
657,0,10,-20,6
658,-1,-5,-2,-3
659,3,-6,-6,0
660,-5,-10,4,1
661,-8,2,-4,4
662,-11,-3,5,-2
663,0,-14,-2,-4
664,-12,14,-22,5
665,-5,0,-9,3
666,-2,-4,-2,-1
667,-3,-4,-1,-1
668,-8,-3,-2,-2
669,-11,2,-14,-2
670,-13,8,-8,-5
671,2,-13,4,-6
672,-2,-4,-11,-3
673,0,-15,7,-2
674,-13,11,-15,0
675,-3,0,-13,5
676,-4,-7,-2,-2
677,-10,15,-24,0
678,-5,-4,3,-4
679,-5,-12,6,-2
680,-6,0,-8,5
681,5,-13,0,-2
682,6,-18,6,0
683,-7,3,-10,3
684,-6,-11,1,6
685,-15,6,1,-4
686,-11,0,1,0
687,-9,0,8,-3
688,1,-19,17,-1
689,-13,12,-3,3
690,-5,-2,1,2
691,-3,-5,3,2
692,4,-6,0,4
693,-6,2,-10,4
694,-8,6,-10,1
695,-9,5,-8,4
696,-4,8,-7,-2
697,8,-20,5,0
698,-8,4,-8,-6
699,-11,16,-12,3
700,-9,10,-18,1
701,-2,9,-20,5
702,-6,-3,1,-2
703,-7,7,-19,7
704,-8,8,-16,1
705,-2,4,-26,7
706,-5,3,-10,8
707,-6,-1,-13,4
708,-4,8,-21,0
709,-7,14,-30,2
710,-7,10,-10,-7
711,-4,5,-19,9
712,-6,-2,-6,5
713,-1,6,-18,7
714,-3,0,-6,-2
715,3,-10,-1,-1
716,-7,4,-6,0
717,2,-10,-7,0
718,-4,12,-16,1
719,12,-25,11,0
720,9,-8,-9,-4
721,-3,17,-20,-1
722,11,-6,0,-5
723,3,11,-10,3
724,3,5,-5,0
725,2,6,-5,-1
726,3,9,-2,-3
727,14,-12,7,0
728,15,-16,8,-7
729,0,18,-13,-8
730,0,5,0,-14
731,-1,9,-11,-2
732,5,-3,-4,-6
733,7,-7,-1,-5
734,2,15,-14,6
735,10,-7,1,-4
736,14,-1,-12,-1
737,16,5,-17,0
738,-4,24,-29,0
739,14,-3,-5,1
740,11,-8,-2,-6
741,15,-2,-20,3
742,16,-5,-5,0
743,8,8,-6,0
744,14,4,-5,2
745,23,-5,0,0
746,15,-1,-8,3
747,14,-5,8,-12
748,16,9,-21,3
749,15,13,-10,3
750,29,12,-14,0
751,36,4,-18,2
752,33,15,-21,0
753,19,12,-20,-4
754,30,-9,7,-13
755,22,19,-19,-3
756,28,12,-13,-10
757,23,7,-5,-7
758,17,16,-22,0
759,13,12,-13,-1
760,3,13,-7,-1
761,17,4,-10,0
762,20,-1,1,-4
763,18,0,3,-10
764,16,8,-16,0
765,16,-6,0,-16
766,17,0,-15,2
767,18,-1,-10,-3
768,14,-1,8,-5
769,26,1,-17,1
770,36,8,-22,6
771,50,6,-8,-7
772,77,23,-22,-1
773,140,22,-19,1
774,188,47,-29,4
775,243,37,-17,-5
776,276,32,-16,-3
777,282,22,-19,0
778,207,37,-25,-8
779,178,7,-10,-10
780,133,12,-15,-3
781,94,9,-15,-4
782,96,16,-16,0
783,97,16,-16,3
784,94,2,-3,-2
785,66,26,-17,-7
786,48,26,-17,-3
787,54,13,-19,0
788,38,14,-19,-4
789,39,4,-14,0
790,15,26,-15,-10
791,39,23,-29,4
792,63,1,-7,-9
793,102,24,-33,2
794,152,19,-28,5
795,240,-5,4,-14
796,329,24,-14,7
797,428,30,-7,4
798,544,41,-2,-5
799,668,80,-15,4
800,801,91,-12,-1
801,942,98,-3,-6
802,1010,133,-22,-1
803,967,126,-21,11
804,762,124,-19,-5
805,538,67,-15,-1
806,315,66,-30,0
807,205,32,-20,1
808,129,45,-41,9
809,89,23,-7,-12
810,62,44,-26,-2
811,72,15,-5,-3
812,69,13,-6,-4
813,72,23,-14,0
814,88,23,-16,-7
815,104,-7,4,-6
816,96,3,-12,4
817,93,4,0,-7
818,82,15,-12,-2
819,102,10,-9,-10
820,145,15,-8,-13
821,247,27,-11,-6
822,448,37,-7,-6
823,784,44,-20,-7
824,1063,74,4,-18
825,1314,103,-32,11
826,1324,121,-20,5
827,1130,99,-26,3
828,809,98,-22,2
829,502,93,-19,4
830,289,34,-4,-3
831,179,18,0,-6
832,137,11,-16,6
833,100,18,-8,4
834,99,16,-8,-2
835,93,12,0,-1
836,93,28,-21,0
837,102,21,-12,2
838,137,6,-6,-5
839,193,27,-4,-11
840,338,4,1,-6
841,555,29,-16,-5
842,842,68,-31,8
843,1105,92,-31,2
844,1340,75,-21,4
845,1378,82,-1,-7
846,1221,100,-21,0
847,960,62,8,-13
848,663,74,-8,5
849,435,45,-4,-1
850,273,45,-10,-1
851,211,8,-10,0
852,148,27,-5,-4
853,124,30,-17,-6
854,111,10,6,-6
855,95,21,-8,-3
856,105,-2,-4,0
857,85,18,-8,-7
858,81,25,-24,3
859,74,28,-20,-2
860,97,15,-18,-2
861,120,9,-14,2
862,156,1,3,-11
863,218,2,0,-7
864,288,18,-7,-15
865,381,35,-11,-5
866,460,27,0,-5
867,464,48,-24,3
868,440,33,-7,-5
869,370,30,11,-9
870,308,39,-21,-3
871,235,38,-14,4
872,207,25,-7,0
873,183,33,-13,-3
874,180,32,-16,-1
875,217,18,3,-10
876,260,30,3,-5
877,350,47,-17,0
878,519,34,-9,10
879,707,38,4,-4
880,963,73,-10,-2
881,1343,97,-7,-2
882,1789,144,-21,3
883,2364,172,2,-11
884,2782,243,-11,-2
885,2976,265,-24,7
886,2725,247,-35,6
887,2218,248,-25,3
888,1607,170,-4,-5
889,994,153,-2,-3
890,608,126,-3,-4
891,384,127,-35,10
892,285,118,-31,5
893,257,110,-14,-6
894,285,89,-11,5
895,302,81,-11,4
896,333,56,-6,3
897,314,58,-11,-1
898,293,64,-9,-1
899,311,50,-13,-6
900,350,43,-24,-2
901,424,39,-9,-4
902,565,51,-18,9
903,785,65,-25,1
904,993,69,-12,3
905,1189,74,-8,-3
906,1284,82,-19,0
907,1260,84,-14,0
908,1161,85,-19,-3
909,985,106,-29,1
910,847,98,-21,-1
911,749,127,-58,10
912,719,111,-41,10
913,669,93,-4,-1
914,633,98,-14,-4
915,557,106,-15,3
916,505,98,-16,0
917,450,93,-13,0
918,395,92,-14,2
919,402,90,-21,4
920,384,81,-6,3
921,368,78,-8,1
922,346,61,0,-2
923,334,65,-26,4
924,321,54,-27,9
925,303,67,-24,2
926,330,37,-5,-6
927,335,32,-9,-1
928,377,27,-7,-6
929,424,36,-11,10
930,513,74,-25,0
931,631,65,-21,1
932,755,51,-16,2
933,859,54,-8,-2
934,908,90,-18,8
935,895,89,-21,-6
936,844,56,4,-10
937,762,121,-25,9
938,725,147,-19,3
939,764,194,-27,1
940,826,221,-3,0
941,815,243,-21,3
942,813,186,-9,3
943,799,131,-9,-3
944,793,126,-7,4
945,783,118,-24,1
946,777,98,-10,1
947,776,108,-33,0
948,799,106,-35,13
949,857,86,-7,-4
950,898,91,0,2
951,1014,90,12,-11
952,1115,108,0,-3
953,1248,98,-6,-2
954,1328,104,-7,1
955,1419,116,-18,1
956,1416,97,-4,-2
957,1357,111,3,0
958,1284,128,-2,0
959,1256,133,-7,-1
960,1248,153,-31,9
961,1344,114,-23,13
962,1355,177,-28,11
963,1405,120,-12,8
964,1387,139,-8,4
965,1353,149,-29,9
966,1371,143,-44,19
967,1336,134,0,0
968,1296,157,-24,12
969,1273,137,0,5
970,1195,168,2,5
971,1086,192,-22,18
972,997,216,-7,4
973,957,220,-12,5
974,931,213,-7,7
975,924,251,-13,6
976,937,249,-5,5
977,982,229,-4,0
978,1046,237,4,1
979,1139,247,13,4
980,1174,307,8,1
981,1197,362,12,1
982,1182,409,12,4
983,1129,469,7,0
984,1064,498,-19,19
985,1037,483,-3,11
986,1055,445,0,26
987,1082,406,5,26
988,1196,341,17,14
989,1280,308,-14,28
990,1384,261,13,15
991,1540,252,7,34
992,1637,236,12,39
993,1771,261,11,44
994,1808,264,19,42
995,1940,242,37,36
996,1978,277,6,39
997,2079,272,12,32
998,2196,270,18,30
999,2489,216,20,44
1000,2880,269,-49,59
1001,3368,241,-35,22
1002,3776,256,-48,10
1003,4285,298,-69,-5
1004,5405,253,-37,-9
1005,8359,269,-53,5
1006,15452,409,-79,45
1007,29916,591,-54,84
1008,32402,2908,10467,-2338
1009,32767,-1973,17651,2586
1010,32767,-1064,16103,10930
1011,32767,70,14255,16030
1012,32767,574,13415,18282
1013,32767,499,13564,17858
1014,32767,-283,14892,14294
1015,32767,-1866,17333,7402
1016,32767,-1546,17235,-666
1017,31934,5205,4831,-1408
1018,25597,1143,-95,83
1019,15357,863,-66,71
1020,10835,739,-23,63
1021,8834,707,9,50
1022,7930,647,10,60
1023,7302,643,-12,78
1024,7070,553,25,109
1025,6827,570,-8,148
1026,6798,509,-10,173
1027,7054,491,-1,188
1028,7398,522,-5,180
1029,7679,572,-24,171
1030,7708,512,12,120
1031,7344,545,-12,106
1032,6790,624,-34,80
1033,6180,543,27,65
1034,5691,599,34,84
1035,5352,615,32,126
1036,5149,624,21,167
1037,4958,600,56,196
1038,4771,505,131,189
1039,4501,548,92,193
1040,4272,572,91,156
1041,4063,646,58,107
1042,3830,644,78,60
1043,3654,736,19,66
1044,3427,754,17,50
1045,3289,823,12,59
1046,3269,758,54,41
1047,3296,776,10,61
1048,3409,680,58,63
1049,3587,760,27,62
1050,3842,938,5,54
1051,4308,1242,23,46
1052,4996,1722,-19,49
1053,5782,2276,-47,64
1054,6415,2600,-23,55
1055,6917,2616,-25,75
1056,6918,2221,27,49
1057,6601,1730,-5,66
1058,6020,1150,41,55
1059,5254,875,20,58
1060,4573,632,38,48
1061,4055,515,47,48
1062,3632,502,24,40
1063,3461,515,-2,41
1064,3418,518,7,38
1065,3416,627,0,22
1066,3348,689,14,20
1067,3327,812,15,33
1068,3251,939,31,7
1069,3175,981,37,13
1070,3009,1060,17,36
1071,2890,920,59,24
1072,2677,792,59,37
1073,2607,712,48,49
1074,2484,536,94,32
1075,2398,424,81,31
1076,2325,376,38,44
1077,2222,366,32,32
1078,2171,351,18,26
1079,2033,389,-8,31
1080,1958,395,-2,24
1081,1859,345,20,13
1082,1768,349,-2,17
1083,1739,340,-7,23
1084,1790,276,-20,37
1085,1829,214,16,19
1086,1818,230,-8,24
1087,1759,183,14,15
1088,1672,169,0,16
1089,1548,169,15,6
1090,1464,182,0,8
1091,1409,166,1,16
1092,1378,150,14,10
1093,1376,185,-5,25
1094,1372,178,-12,31
1095,1402,162,14,20
1096,1404,177,-16,29
1097,1424,219,-18,22
1098,1486,198,-6,22
1099,1473,211,-18,32
1100,1513,180,-5,28
1101,1559,163,-13,25
1102,1547,171,-21,26
1103,1491,171,-8,21
1104,1443,149,7,25
1105,1307,161,-14,30
1106,1221,144,-3,21
1107,1147,148,-3,16
1108,1073,167,0,24
1109,1043,188,-15,33
1110,1020,195,-18,26
1111,1072,176,15,21
1112,1083,198,3,19
1113,1174,178,-3,29
1114,1247,175,22,21
1115,1355,167,5,30
1116,1404,139,8,24
1117,1425,174,-19,30
1118,1412,188,-15,35
1119,1384,204,-18,50
1120,1353,188,14,40
