Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
253,0,-17,8,-8
254,-6,-6,0,-4
255,-9,-1,1,-3
256,-4,-2,-5,-1
257,-10,-14,13,-7
258,-4,-11,4,-1
259,-8,0,-12,0
260,-6,-15,25,-19
261,-10,-3,1,-8
262,-9,-6,7,-5
263,-1,-15,12,-12
264,-3,2,-12,0
265,-6,0,-3,-2
266,-9,-9,4,-10
267,-1,-7,1,-7
268,-14,3,-2,-5
269,-13,5,5,-9
270,-10,0,-2,-1
271,-1,-3,-11,0
272,0,-6,-11,-7
273,-8,-6,4,-7
274,-4,-10,-9,5
275,-8,-8,5,-13
276,0,-13,-3,-6
277,-7,-11,8,-10
278,-10,0,-5,-5
279,-4,0,-9,-5
280,-9,-5,0,-8
281,-5,1,-8,2
282,-9,2,0,-4
283,-7,-14,12,-6
284,-4,-11,8,-9
285,-15,10,-6,-9
286,-8,-5,-2,-1
287,-6,-14,13,-9
288,-8,-3,-9,-2
289,-11,0,-1,-3
290,-15,7,-9,0
291,-7,-11,6,-8
292,-7,-2,0,-4
293,-2,-7,0,-4
294,-10,-3,1,-7
295,-13,-1,1,0
296,-1,0,-6,-4
297,-12,3,-8,0
298,-11,-1,-1,-6
299,-16,12,-19,-1
300,5,-20,11,-10
301,-11,1,0,-8
302,-11,3,-6,0
303,-4,-14,8,-8
304,-4,-11,5,-7
305,-11,5,-5,-6
306,-2,-1,-4,-7
307,-3,0,-15,4
308,-7,0,-1,0
309,-10,-2,8,-15
310,-9,0,-1,-3
311,-3,-4,1,-6
312,4,-12,9,2
313,-15,10,0,-7
314,4,-6,8,0
315,-5,8,6,-1
316,2,5,-4,10
317,5,3,11,-2
318,-6,24,-2,10
319,5,22,-12,14
320,7,-13,26,1
321,1,15,-5,12
322,7,10,-2,12
323,-5,12,3,9
324,-1,1,8,4
325,5,6,0,3
326,-10,14,-4,-1
327,9,-4,-6,5
328,-10,22,-19,3
329,-7,2,5,-5
330,-5,4,-6,4
331,1,0,-5,-1
332,-8,2,-14,8
333,-16,13,-3,-7
334,-4,-12,10,-5
335,0,-5,7,-8
336,-2,-3,4,-5
337,-4,-3,0,-5
338,-4,-8,6,-7
339,0,-19,11,-7
340,-1,-5,0,0
341,-16,8,2,-5
342,-12,3,6,-10
343,-5,-1,-3,-8
344,-14,10,-20,3
345,1,-2,-13,8
346,-4,10,-4,-2
347,-7,0,0,-2
348,-7,-1,-4,0
349,-2,-4,-6,3
350,-8,1,-10,-4
351,-11,5,-8,-6
352,-5,5,-10,5
353,-11,-7,14,0
354,-16,9,-5,0
355,-4,-2,-8,1
356,-2,4,-12,2
357,-1,0,-7,1
358,-7,7,-11,-1
359,-11,19,-16,10
360,-11,13,0,-2
361,-6,2,-2,3
362,-15,17,-7,11
363,1,-8,12,-1
364,-5,1,-3,6
365,5,-10,-1,7
366,-3,0,-1,9
367,0,-12,6,5
368,-3,-4,5,2
369,-8,3,6,-1
370,-5,6,-2,-1
371,-9,2,-3,2
372,4,-3,-7,-5
373,0,6,-15,5
374,0,-5,-2,-2
375,-9,1,-4,-2
376,1,-5,0,2
377,-9,15,-16,7
378,1,1,-7,5
379,2,-17,12,-3
380,-13,9,-8,0
381,-3,-2,1,-2
382,-2,0,0,-1
383,-12,3,5,-5
384,-12,6,0,1
385,2,-7,2,-1
386,0,-1,-7,-1
387,2,-5,2,-1
388,-5,-5,2,3
389,4,-11,1,-4
390,0,-5,1,-2
391,-10,20,-24,0
392,-12,-1,8,-3
393,-9,1,-4,-2
394,0,1,-8,0
395,-4,-1,2,5
396,-2,2,-5,-2
397,0,-4,0,-6
398,-2,-9,4,-5
399,-1,3,-6,1
400,-5,-9,3,2
401,-1,-4,-2,-1
402,-3,5,-13,2
403,-1,-9,-3,4
404,-4,-1,-3,1
405,-8,4,-5,1
406,-4,-1,-1,-2
407,2,-17,11,-2
408,-12,4,2,-7
409,-14,9,-4,-7
410,-1,0,-3,-8
411,-3,-2,6,-6
412,-5,-1,0,-1
413,-7,-3,6,-7
414,-7,0,-2,1
415,-8,6,-6,-1
416,-3,1,-4,-6
417,-14,14,-14,3
418,1,-6,4,-5
419,0,-5,0,2
420,6,-18,2,-7
421,-5,10,-14,3
422,-5,0,-3,2
423,-9,-1,-5,-8
424,-20,13,-8,2
425,-6,5,-4,5
426,-3,4,-11,4
427,-7,-6,3,-2
428,-10,6,-9,5
429,-13,18,-10,-2
430,-4,-8,4,0
431,-10,0,1,-7
432,0,1,-14,3
433,1,-23,17,-6
434,-13,-1,13,-6
435,-1,-6,6,-5
436,-7,8,0,0
437,-12,6,-7,-6
438,-15,15,-15,3
439,-10,13,-15,6
440,0,-9,0,3
441,2,-3,-4,-2
442,-11,1,5,-1
443,-4,-3,-6,1
444,-3,-12,2,-4
445,0,-7,-6,0
446,-2,2,-5,4
447,-2,-18,15,-6
448,2,-5,0,1
449,-14,8,-2,-5
450,-17,13,-2,0
451,1,-10,8,-4
452,-1,5,-15,6
453,0,1,-10,0
454,-5,6,-9,-1
455,-9,7,-3,-4
456,-14,0,-4,-4
457,-10,13,-17,9
458,-14,12,-12,3
459,7,-19,15,-5
460,-8,18,-31,6
461,-4,6,-9,-4
462,-6,6,-22,4
463,0,-1,-4,2
464,-7,-4,4,-6
465,-1,-10,4,0
466,-7,5,-10,-5
467,-5,2,-11,3
468,-2,-1,-8,4
469,-9,2,-13,6
470,-7,1,0,1
471,-2,3,-5,1
472,-7,0,-2,-2
473,-6,1,-7,-3
474,-15,24,-25,10
475,0,3,-5,0
476,-1,0,0,-5
477,-8,8,-4,-4
478,-3,11,-19,5
479,-16,5,0,-1
480,-16,5,-7,0
481,-8,-9,13,-11
482,0,-10,8,-4
483,-5,-3,-7,6
484,-9,1,-8,0
485,-6,1,-5,1
486,-8,15,-23,1
487,0,-13,4,-6
488,-5,4,-16,3
489,-4,1,-8,3
490,-14,13,-19,-1
491,1,-9,5,-9
492,-10,14,-21,5
493,-13,10,-7,0
494,0,-6,1,-2
495,-6,5,-11,2
496,-9,3,-3,-4
497,-3,-9,-4,-2
498,-17,26,-29,9
499,-15,27,-37,4
500,1,-6,-8,0
501,-14,15,-2,-11
502,-7,9,-13,-1
503,-12,1,3,2
504,-1,4,-14,0
505,-2,5,-15,0
506,-6,11,-17,2
507,2,-10,0,-1
508,-15,9,-4,-5
509,-5,10,-4,-1
510,-6,16,-22,10
511,-6,-3,-1,-6
512,-7,13,-14,2
513,-7,0,-4,-5
514,-8,10,-19,2
515,-6,14,-16,4
516,-4,2,-14,6
517,-7,-1,-6,3
518,-8,6,-5,2
519,-9,14,-18,-2
520,-6,7,-18,3
521,-15,8,-7,-3
522,-7,4,-10,0
523,-2,2,-12,4
524,-8,0,-6,5
525,-15,16,-8,1
526,1,-8,8,-2
527,-9,3,0,-2
528,4,-17,1,1
529,-12,11,-6,-4
530,1,-8,10,-7
531,1,-15,1,-4
532,-5,0,-4,-4
533,-6,0,-8,-2
534,-2,-5,7,-13
535,-5,-1,1,-3
536,-5,-5,7,-2
537,-8,15,-19,3
538,-7,6,-7,-6
539,-7,9,-9,1
540,-3,5,-17,0
541,-1,0,-10,-3
542,-4,-6,2,-8
543,-4,3,-8,-2
544,-10,10,-18,-2
545,-6,0,-5,-3
546,-8,7,-15,-1
547,-3,10,-17,7
548,-26,25,-21,5
549,-3,2,-11,2
550,-10,-4,-2,3
551,-15,17,-15,-1
552,-6,3,-9,-2
553,-4,2,-23,8
554,-9,1,-4,0
555,-5,1,-3,-4
556,-8,0,-6,1
557,0,-13,11,-5
558,-6,-2,2,-6
559,0,-1,0,-3
560,-2,2,-12,0
561,-23,21,-9,0
562,-9,5,-2,0
563,0,-1,-4,5
564,-2,-5,-3,4
565,2,-13,2,-1
566,-1,-6,2,-13
567,-3,8,-17,7
568,-11,15,-27,6
569,-9,12,-20,3
570,-14,7,-10,0
571,-9,13,-12,1
572,0,-12,4,-3
573,-11,9,-17,4
574,0,5,-13,3
575,-11,12,-6,-8
576,-1,10,-23,2
577,-13,15,-21,1
578,-5,0,-14,6
579,-5,-1,0,-7
580,-12,7,0,-5
581,-7,10,-9,-1
582,-14,19,-20,4
583,-10,1,9,-6
584,-4,4,-1,-5
585,-9,0,-10,3
586,-14,11,-6,-3
587,-13,13,-6,-1
588,-11,4,0,-3
589,-12,14,-17,1
590,-7,-2,-1,1
591,-1,-3,2,-8
592,-15,0,-3,0
593,-11,6,-14,4
594,-3,-1,-6,-1
595,7,-16,-3,2
596,-1,6,-15,3
597,-7,-4,6,0
598,-13,13,-15,7
599,-17,23,-17,3
600,-12,15,-17,3
601,-9,1,-4,2
602,-6,5,3,0
603,-15,14,-13,4
604,6,-19,8,0
605,-4,-6,0,-4
606,-12,-2,9,-2
607,-7,-4,0,0
608,6,-9,-4,-2
609,-1,-4,-2,1
610,-2,-9,8,0
611,-5,8,-2,3
612,-1,3,-8,12
613,0,-5,3,2
614,-3,-8,8,-15
615,-9,0,-2,5
616,-7,6,-12,6
617,0,0,-8,6
618,-7,-4,3,-4
619,-7,8,-8,1
620,4,-8,18,-3
621,-13,12,-10,2
622,-2,13,-13,7
623,-15,10,-1,8
624,-2,5,-2,8
625,7,7,-14,9
626,-4,3,-4,3
627,0,0,-7,8
628,-4,8,-9,4
629,6,-12,4,-2
630,-4,2,0,2
631,-11,6,-6,4
632,-7,-12,19,-3
633,5,-10,10,-2
634,-1,4,-6,-2
635,-10,16,-17,5
636,5,-21,14,-3
637,3,-10,8,2
638,0,0,-8,9
639,-4,0,0,12
640,-3,3,-4,0
641,4,-1,0,0
642,-7,0,9,-1
643,2,-2,2,-2
644,0,0,0,7
645,5,-16,15,-1
646,0,-7,5,-2
647,2,-12,11,-1
648,0,-4,7,0
649,0,0,0,0
650,7,-8,8,1
651,-3,-6,8,0
652,-7,-2,21,-8
653,9,-13,7,0
654,0,0,-8,5
655,6,-17,20,-4
656,-5,4,-7,4
657,-10,24,-25,11
658,0,6,-11,3
659,4,-16,14,-4
660,4,7,-10,8
661,0,-5,8,5
662,-7,6,-2,7
663,-1,-5,2,7
664,-8,0,3,1
665,11,-9,7,5
666,10,-17,12,5
667,7,-13,22,6
668,-9,24,-14,20
669,-1,4,-4,6
670,-1,0,-3,-1
671,-6,15,-8,7
672,10,-10,-1,8
673,5,-25,36,-10
674,-2,4,-3,6
675,-5,11,-10,5
676,-4,1,0,0
677,-5,9,-4,4
678,4,-3,3,1
679,7,-2,1,9
