Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
254,6,-11,-13,-3
255,9,-16,-5,-10
256,2,-14,6,-3
257,-13,11,-10,-7
258,-5,-1,-13,4
259,-10,5,-7,-3
260,-1,-12,9,-10
261,-4,-1,-12,-8
262,-10,-4,-5,-5
263,-12,12,-11,-9
264,0,-9,-8,-4
265,-1,-5,2,-13
266,-14,11,-11,-9
267,0,3,-15,6
268,-7,6,-17,1
269,0,-2,-19,1
270,-12,3,-3,-11
271,-3,-2,-9,-4
272,-7,-5,10,-12
273,0,-10,1,-9
274,-6,-1,1,-7
275,-1,3,-19,-1
276,0,-9,0,-6
277,4,3,-14,2
278,-2,-5,0,-4
279,-4,0,-15,-3
280,-11,-2,1,-7
281,-14,17,-21,-6
282,-6,0,-2,-2
283,-2,-1,-5,3
284,-4,-1,-8,0
285,-5,-11,-3,-1
286,2,-6,-14,9
287,-6,8,-11,-3
288,-12,0,-1,-7
289,-8,-1,1,-3
290,1,-15,-10,1
291,-14,19,-19,-1
292,4,1,-16,8
293,5,2,-8,-1
294,-5,6,-12,8
295,-3,-4,3,-2
296,0,-5,-2,1
297,-5,-1,9,-11
298,4,-6,-2,-2
299,0,-4,-2,-6
300,-1,-2,-2,2
301,-4,6,-4,-2
302,-4,1,3,-3
303,-4,-7,11,-8
304,4,-12,10,-4
305,1,-10,1,-2
306,-4,2,-11,0
307,1,-1,-5,0
308,-5,9,-7,-7
309,-4,11,-10,-4
310,0,-12,1,-1
311,-3,-7,3,-8
312,-1,-6,-1,-9
313,-7,2,-15,-3
314,-7,10,-16,0
315,-3,4,-10,-3
316,-7,9,-10,-6
317,-1,-6,-6,-7
318,-1,-2,-5,-8
319,-6,13,-13,-6
320,-3,0,-11,0
321,-2,-9,9,-16
322,-13,2,-2,-6
323,-2,0,-11,-2
324,-1,-9,-8,1
325,-10,9,-24,4
326,-3,0,-16,-1
327,-4,-2,-10,-1
328,5,-9,-13,3
329,-4,7,-7,-5
330,0,5,-9,-2
331,4,-15,-10,0
332,-1,-4,-9,-9
333,-14,10,-7,-6
334,-5,2,-11,2
335,-5,10,-20,1
336,-5,13,-12,0
337,-14,7,-10,0
338,-3,-5,-2,-2
339,3,-8,-10,-4
340,-2,-7,-7,0
341,-7,-2,-6,-9
342,-10,0,-9,-5
343,-3,0,-19,-4
344,-13,4,-4,-9
345,-8,-2,-3,-14
346,-8,-8,13,-9
347,-6,10,-14,-10
348,-1,6,-19,0
349,1,-5,-16,6
350,-2,4,-9,-13
351,6,-13,-5,-6
352,-1,2,-17,-2
353,-15,0,3,-6
354,-2,1,-7,-6
355,-11,1,2,-15
356,-1,-6,1,-8
357,-5,-10,0,0
358,7,-11,-5,-8
359,2,4,-22,4
360,-7,6,-13,-6
361,-3,3,-6,-4
362,-10,3,3,-5
363,-1,0,-7,-2
364,-5,4,-15,0
365,-3,-3,0,-9
366,-8,10,-19,3
367,-2,-4,-12,-2
368,6,-10,5,-9
369,-4,14,-16,-3
370,-7,6,-21,5
371,-9,9,-19,-1
372,-4,4,-12,-2
373,-3,0,-10,0
374,8,-7,-6,6
375,-1,4,-12,-1
376,-2,2,-4,-4
377,-12,9,-11,0
378,2,-9,0,-8
379,-8,5,-9,-7
380,-6,11,-21,3
381,10,-20,-3,4
382,-2,1,-14,3
383,0,-11,3,-5
384,0,-11,0,-1
385,0,-14,1,-2
386,10,-24,9,-14
387,0,5,-22,0
388,0,-7,0,-11
389,-6,3,-4,0
390,-8,-1,2,-8
391,-4,-4,1,-5
392,6,-17,11,-10
393,4,-9,-7,0
394,6,-17,11,-7
395,-7,4,-10,6
396,-3,0,-6,3
397,-4,15,-21,-2
398,1,0,-14,-2
399,-3,-6,0,-8
400,-11,12,-10,1
401,4,0,-17,0
402,-4,-2,-13,-6
403,-4,-2,1,-9
404,-2,1,-15,-6
405,-9,6,-12,-6
406,2,1,-21,6
407,-2,-7,6,-9
408,-7,8,-18,-5
409,-3,7,-20,-3
410,-2,-7,2,-8
411,-8,6,-14,4
412,4,-9,-6,-6
413,-6,9,-13,-6
414,-1,-6,-3,-9
415,-6,7,-17,-5
416,-9,6,-10,-1
417,-1,0,-17,2
418,1,-5,-7,-6
419,0,2,-13,3
420,-10,6,0,-13
421,-10,11,-18,0
422,-2,2,-9,-1
423,-2,3,-16,-2
424,2,-5,0,-5
425,0,-2,0,-11
426,0,-2,-7,-6
427,3,-13,1,1
428,7,-13,-4,-1
429,0,-8,-14,1
430,1,-3,0,-7
431,0,-17,3,-6
432,-10,6,-19,-3
433,0,7,-16,-3
434,6,-8,-9,-3
435,5,-7,-10,-4
436,4,-16,-2,-3
437,0,4,-19,-1
438,-9,16,-26,5
439,-5,-1,0,-14
440,-4,-4,-9,-8
441,-5,-7,-4,-12
442,-8,1,-8,-9
443,-4,-3,-8,-1
444,-2,-7,-13,-2
445,-7,1,-14,0
446,-3,0,-10,-6
447,0,-3,-19,3
448,-3,-4,-1,-5
449,0,0,-15,-6
450,0,-5,-10,-4
451,-1,-2,-13,-2
452,-9,3,-6,-2
453,0,-14,8,-14
454,-3,14,-20,-7
455,-4,-4,-6,-8
456,-14,5,-3,-12
457,-10,0,-6,-4
458,-2,-9,-8,-1
459,-9,2,-4,-13
460,0,0,-15,-3
461,-10,4,-12,-3
462,-3,0,-15,-5
463,-5,0,-11,0
464,-5,8,-25,2
465,-13,7,-11,-1
466,-2,2,-14,-7
467,-9,14,-23,-3
468,0,-9,-7,-6
469,2,-4,-3,-10
470,0,0,-10,-5
471,-5,12,-17,5
472,-6,16,-25,2
473,-2,1,-8,-6
474,-1,-3,-11,-7
475,-1,-5,2,-7
476,-7,-4,0,-6
477,-9,0,-4,-10
478,-2,15,-28,1
479,-4,10,-18,-4
480,0,2,-9,-8
481,-7,6,-11,0
482,-6,-1,-6,-11
483,-4,0,-8,-4
484,-6,0,-8,-7
485,0,-4,-20,2
486,-4,-2,-18,-1
487,-2,-7,-15,2
488,-3,3,-4,-8
489,-16,23,-23,0
490,1,-11,-5,-5
491,-13,8,-16,0
492,-5,-3,-5,-6
493,-4,5,-2,-9
494,0,5,-25,0
495,-4,-10,3,-14
496,-15,15,-17,-6
497,-6,-4,-13,-1
498,-10,11,-10,-3
499,-1,-6,0,-17
500,-3,-5,-4,-6
501,-7,-5,-4,-6
502,-4,0,-4,0
503,-14,13,-10,7
504,-11,4,-16,6
505,-7,-6,-2,-9
506,8,-7,-4,-4
507,-12,9,-14,-6
508,-3,0,-14,-2
509,-3,-7,-4,-10
510,-12,12,-20,5
511,-8,7,-14,-9
512,-5,1,-5,-4
513,-8,-12,2,-21
514,-3,-2,-10,-7
515,-12,16,-26,-1
516,-2,-3,-13,0
517,-3,4,-13,-3
518,-3,2,-6,-12
519,-4,-3,-8,-4
520,0,-2,-9,-7
521,-14,6,-17,-5
522,4,-2,-11,-6
523,0,-2,-7,-8
524,-10,5,-10,-7
525,-2,-7,-4,-2
526,-4,0,-7,-4
527,-7,-1,-10,-7
528,-2,-5,0,-15
529,-2,0,-7,-4
530,-9,-4,1,-2
531,-6,3,-20,0
532,-8,-3,-13,0
533,0,-13,0,-9
534,4,-18,0,0
535,-11,2,-11,-7
536,0,-7,-6,-12
537,-2,-13,-3,-3
538,-4,-10,-3,-1
539,3,-7,-1,-8
540,-5,-7,10,-10
541,-3,-2,-9,-13
542,0,-4,-12,-5
543,6,-8,2,-9
544,-1,0,-22,-4
545,0,1,-5,-16
546,-7,0,-7,-18
547,-9,4,-4,-5
548,0,-2,-15,-1
549,0,-5,-14,2
