Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
329,-7,-16,14,-12
330,0,-13,0,-6
331,-10,-2,-5,0
332,-4,-14,10,-16
333,-12,-11,15,-21
334,-8,-9,3,-9
335,-2,-6,-6,-3
336,-5,-2,-7,0
337,-9,-1,-1,-7
338,-4,-10,0,-5
339,-11,-1,-2,-9
340,-10,5,-10,-7
341,0,-18,8,-14
342,-5,-2,-10,-7
343,-11,0,-15,-1
344,-6,-2,2,-11
345,0,-10,0,-5
346,-2,-7,-2,-6
347,4,-19,9,-9
348,-1,-11,8,-4
349,2,-12,9,-6
350,-5,-4,13,-6
351,7,-23,13,-4
352,0,-4,6,-4
353,-10,10,-1,0
354,-2,-5,15,-8
355,9,-22,13,-1
356,-1,-12,7,-2
357,0,-8,3,-1
358,11,-16,1,0
359,-6,0,-6,0
360,0,-13,2,0
361,10,-22,13,-6
362,-1,-11,10,-16
363,-4,4,-10,-5
364,-6,1,-11,-4
365,-12,4,-5,-7
366,1,-21,16,-12
367,-3,-5,0,-1
368,-6,-12,10,-12
369,-11,0,-5,-5
370,-6,-7,-3,-10
371,4,-29,15,-12
372,0,-17,8,-9
373,0,-15,5,-10
374,1,-21,5,-10
375,-6,-9,2,-3
376,-11,14,-12,-3
377,7,-13,4,-12
378,-4,-15,8,-8
379,2,-24,16,-13
380,0,-15,3,-11
381,3,-14,0,-10
382,-2,-11,1,-11
383,-11,0,-3,-2
384,-1,-12,1,-6
385,-4,0,-5,-3
386,0,-6,-10,0
387,-6,-10,0,-9
388,-4,-6,-1,-3
389,0,-21,13,-8
390,-5,-3,-4,-5
391,-1,-15,6,-4
392,0,-24,15,-12
393,-3,-7,-1,-5
394,-3,-8,5,-4
395,3,-17,3,-7
396,0,-20,13,-4
397,-1,-13,7,-9
398,2,-3,-4,-9
399,0,-18,1,-6
400,-7,5,-9,-1
401,-3,-7,-1,-4
402,-1,-11,-9,0
403,0,-22,16,-13
404,0,-15,8,-11
405,-8,0,-15,4
406,0,-10,-1,-6
407,-6,-8,-1,-6
408,-1,-12,1,-11
409,-1,-7,-3,-5
410,-3,-7,0,0
411,-4,-7,-13,7
412,-5,-6,1,-5
413,-3,-4,-5,-5
414,0,4,-21,2
415,-12,2,-8,-10
416,5,-21,2,-2
417,-12,11,-13,-2
418,-7,-2,-10,-8
419,-6,5,-6,-11
420,0,-4,-2,-10
421,-6,-10,0,-6
422,-6,1,-14,-1
423,-5,-7,-1,-10
424,-13,6,-7,-1
425,-2,-7,-2,-6
426,2,-13,-3,-4
427,-4,-15,9,-9
428,0,-19,13,-17
429,0,-12,-1,-9
430,-3,-8,2,-7
431,-10,0,-5,-6
432,-11,6,-17,-1
433,-4,-7,1,-10
434,-8,2,-7,-4
435,-2,-18,17,-14
436,8,-28,14,-15
437,-3,4,-7,-9
438,-8,-6,-4,-11
439,-6,4,-13,-5
440,-3,-3,-1,-11
441,-8,-11,3,-11
442,3,-20,11,-16
443,0,-16,6,-9
444,-1,-8,-7,-5
445,-8,-5,1,-7
446,-6,1,-11,-8
447,-6,-3,-9,-8
448,-19,4,3,-13
449,-8,-1,1,-13
450,-4,-5,-9,-7
451,-1,-1,-12,-9
452,4,-8,-7,-7
453,1,-21,8,-7
454,-6,-6,0,-12
455,0,-10,-3,-11
456,-1,-8,-8,-5
457,-9,-6,1,-8
458,-5,-9,-3,-7
459,-15,-5,9,-9
460,-16,1,0,-10
461,-8,-7,-6,-12
462,-11,-8,1,-10
463,-7,0,-5,-7
464,-5,-17,13,-12
465,-1,-7,-4,-8
466,-5,-2,-9,-8
467,-16,6,-10,-5
468,-7,-6,-5,-7
469,-11,8,-13,-1
470,0,-18,2,-5
471,0,-5,-11,5
472,-12,10,-22,2
473,0,-20,12,-15
474,-7,-9,6,-7
475,2,-18,8,-3
476,-2,-1,-8,-6
477,-7,-5,-8,-1
478,-13,-8,3,-11
479,-15,7,-22,2
480,-6,0,-7,-8
481,-2,-7,0,-16
482,-4,0,-11,0
483,0,-9,-2,-12
484,-16,13,-17,-3
485,-4,-10,-2,-3
486,-6,-2,-4,-11
487,0,-2,-8,-3
488,-5,-11,9,-11
489,-5,-10,-4,-9
490,-7,-3,-6,-6
491,7,-32,13,-12
492,1,-15,6,-12
493,-3,-7,-6,-7
494,5,-23,8,-14
495,3,-29,14,-11
496,-12,10,-13,-11
497,0,-14,0,-9
498,-10,1,0,-21
499,-9,9,-18,-6
500,-7,-5,-5,-9
501,-3,-18,8,-10
502,-9,0,-5,-6
503,2,-19,4,-10
504,-6,-16,14,-21
505,3,-13,-1,-10
506,-11,-3,-3,-7
507,2,-30,13,-12
508,-11,-1,-5,-4
509,-7,4,-14,-6
510,-3,-16,3,-11
511,-5,-3,-3,-11
512,-4,0,-19,-2
513,-6,-7,-15,-1
514,-14,11,-18,-1
515,-5,6,-22,4
516,-2,-7,-9,-1
517,-14,-2,-6,-10
518,-8,-5,-5,-6
519,-5,-12,7,-13
520,0,-17,-5,-7
521,-4,-11,-9,-6
522,-4,-22,7,-10
523,0,-22,6,-4
524,0,-20,8,-12
525,-1,-15,1,-6
526,-6,-8,0,-11
527,-10,-11,9,-14
528,-1,-10,0,-9
529,-1,-12,-2,-7
530,-10,1,5,-2
531,-9,0,-4,-6
532,-10,-7,-7,-6
533,-3,-5,-11,-4
534,-9,-2,-5,-6
535,-3,-10,-7,-5
536,-4,-10,6,-11
537,-13,12,-17,-3
538,-4,2,-11,-8
539,-12,4,-9,-7
540,0,-13,0,-5
541,0,-18,7,-9
542,-4,-9,-10,-5
543,-6,-8,0,-7
544,-12,3,-13,-4
545,-2,-6,-16,5
546,-5,-8,-9,-9
547,-10,-4,-4,-6
548,-2,-12,0,-13
549,-3,-17,4,-9
550,-2,-25,17,-15
551,-3,-5,-5,-4
552,-5,-10,-8,-14
553,-8,2,-14,-2
554,-9,1,-12,-5
555,-1,-9,-6,-7
556,-4,-9,-3,-7
557,-2,-11,-3,-9
558,-9,2,-13,-3
559,-4,1,-24,5
560,-5,-5,1,-8
561,5,-33,11,-2
562,-3,-4,-4,-6
563,-2,-19,20,-24
564,-8,-8,1,-10
565,-8,-5,2,-12
566,1,-21,2,-8
567,-3,-4,-8,-1
568,-7,-6,-1,-14
569,-1,-14,-1,-10
570,-8,-8,4,-17
571,-12,5,-20,3
572,-9,1,-6,-7
573,-4,1,-20,1
574,-13,4,-9,-6
575,-6,-3,-12,0
576,-3,-1,-20,0
577,3,-12,0,-13
578,-8,9,-14,-10
579,0,-7,-3,-12
580,-4,1,-12,-6
581,-9,-10,3,-9
582,-5,-16,8,-12
583,-13,7,-8,-7
584,-11,-5,-3,-8
585,-17,10,-13,-10
586,-9,0,-6,-12
587,-4,-14,5,-12
588,-10,-7,0,-10
589,-14,-1,-1,-13
590,-14,12,-17,-1
591,-5,-19,12,-21
592,-9,-1,-10,-9
593,-13,9,-14,-9
594,-10,-5,-4,-13
595,-2,-19,6,-15
596,-7,1,-9,-3
597,0,-6,-5,-9
598,-6,-3,-4,-7
599,-3,-5,-4,-15
600,-7,-14,0,-8
601,-2,-12,3,-9
602,-11,-3,-7,-6
603,-7,0,-15,-2
604,-6,-13,10,-14
605,4,-18,2,-13
606,-1,-15,0,-15
607,-3,-8,-8,-9
608,-9,-14,-1,-12
609,-7,-8,-10,-8
610,-3,-11,0,-8
611,-4,-4,-7,3
612,-2,2,-14,-6
613,-5,-9,-9,-3
614,-4,-5,-11,-9
615,-14,11,-12,-5
616,-4,-7,-3,-12
617,-10,0,-15,-8
618,-3,7,-23,4
619,-4,-2,-2,-7
620,-9,-3,0,-14
621,-6,-7,1,-7
622,-4,-15,3,-11
623,-2,-14,2,-4
624,1,-11,5,-14
625,4,-19,6,-12
626,-10,-5,-1,-6
627,-7,-13,10,-15
628,-2,-11,-4,-10
629,-2,-21,6,-15
630,-5,-14,4,-11
631,-6,-1,-6,-8
