Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
250,-4,-1,-9,-6
251,-8,-8,-6,-3
252,-1,-6,-14,-1
253,-4,1,-17,0
254,-6,3,-17,4
255,0,-7,0,-9
256,-2,-2,-16,0
257,-4,-6,-4,-5
258,-8,-9,1,-12
259,-9,-10,-5,-14
260,-5,-9,-8,-5
261,-7,5,-11,-12
262,-3,-2,-12,-2
263,-12,-4,-4,-7
264,-4,-4,-1,-7
265,-2,-10,-4,-7
266,-1,-12,0,-6
267,-3,-1,-16,0
268,4,-22,4,-5
269,-4,7,-17,-10
270,-10,-1,-5,-7
271,-10,1,1,-11
272,-8,-1,-10,-4
273,-8,6,-13,-5
274,-6,9,-17,-4
275,0,-8,-3,-9
276,4,-13,-8,-3
277,-2,-5,-1,-3
278,-19,32,-23,12
279,-2,2,4,8
280,-9,1,4,-1
281,0,-13,4,-8
282,-6,-5,-2,-9
283,-17,9,-6,-8
284,-2,-7,-5,-11
285,4,-30,11,-12
286,-12,-2,-4,-7
287,0,-14,3,-13
288,-6,-4,-10,-1
289,-10,3,-6,-9
290,-7,1,0,-17
291,-5,-4,-9,-7
292,-13,8,-9,-7
293,-3,0,-22,5
294,-9,4,-11,-4
295,0,-16,8,-6
296,0,-5,-14,-3
297,-13,1,-4,-10
298,-8,2,-10,-7
299,-5,0,-6,-9
300,-3,-8,-4,-7
301,-8,-6,-2,-3
302,-9,0,-12,-4
303,10,-15,-2,-11
304,-5,-7,0,-12
305,-10,6,-15,2
306,-9,3,-13,-2
307,-3,-7,-4,-9
308,-14,1,1,-11
309,-14,7,-14,-4
310,-14,5,-9,-3
311,-8,-2,-4,-3
312,-10,2,-7,-2
313,-6,-13,-2,-10
314,-3,2,-10,-4
315,-10,2,-12,0
316,-3,-17,3,-5
317,-5,4,-20,-1
318,-7,2,-14,-1
319,-3,-3,-11,-5
320,-6,-1,-10,-4
321,-11,7,-13,-7
322,-15,7,-4,-8
323,-6,-8,-2,1
324,-5,-11,4,-10
325,-9,1,-9,-3
326,-7,-2,-10,-4
327,-7,-2,-16,-3
328,0,-6,-5,-7
329,-10,4,-17,1
330,-11,6,-6,-9
331,-6,-3,-5,-6
332,-6,-4,-8,-8
333,-10,-8,7,-6
334,-12,-2,-5,0
335,-4,3,-9,-6
336,-7,-9,7,-6
337,-5,0,-6,-7
338,-11,4,0,-8
339,-2,-10,9,-6
340,4,-5,4,-16
341,-10,4,4,-2
342,1,-4,-2,-2
343,-1,-3,0,-6
344,-2,2,-1,4
345,-3,1,0,0
346,0,-1,-5,4
347,-9,3,-1,1
348,10,-14,5,-1
349,0,-9,0,1
350,2,-17,3,-2
351,-4,1,-11,-2
352,1,-1,-4,-6
353,-3,-10,-2,-6
