Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
116,6,-11,-1,-2
117,-3,0,-11,-3
118,1,-13,3,-4
119,-2,0,-7,-2
120,3,-13,0,-4
121,8,-16,1,-2
122,0,-9,4,-8
123,13,-23,4,-4
124,0,-19,10,0
125,3,-13,1,2
126,-18,14,-10,-1
127,-5,-4,-2,-8
128,15,-30,12,1
129,-5,0,-2,-7
130,0,-22,15,-6
131,-2,6,-2,-2
132,-2,-7,1,-8
133,-4,-16,11,-8
134,0,-4,4,-6
135,-5,-1,-2,-13
136,-4,-17,12,-11
137,-3,-3,-2,-1
138,-7,-3,0,-4
139,9,-21,11,-3
140,3,-12,10,-5
141,3,-3,-9,2
142,5,-13,3,-3
143,1,-16,8,-9
144,0,-8,-11,0
145,-11,0,-14,5
146,-4,0,-4,-4
147,0,-16,0,-5
148,0,-9,0,-6
149,-7,7,-13,5
150,-3,-15,14,-17
151,-2,-3,-2,-10
152,1,-5,-2,-12
153,-2,-12,8,-11
154,-12,9,-10,-3
155,-5,-1,-4,-8
156,9,-15,-1,0
157,-11,-1,-1,0
158,5,-11,0,-2
159,-8,-4,0,-2
160,5,-22,9,1
161,-9,5,-10,-1
162,-2,-5,1,-12
163,2,-16,7,-4
164,-3,-4,4,-11
165,-7,5,-7,-2
166,-5,-2,-4,-3
167,-5,-22,19,-11
168,0,-1,-8,0
169,-6,-6,2,-8
170,-4,-11,12,-12
171,-5,-11,4,-1
172,-4,-5,-3,0
173,-4,7,-22,7
174,-2,3,-9,0
175,-1,-10,1,-8
176,-2,-6,-4,-2
177,-6,-4,0,-5
178,0,-4,0,-7
179,-3,-3,-8,0
180,-8,2,-10,-2
181,2,-6,-12,0
182,-5,-2,-7,0
183,-2,4,-9,2
184,-2,-19,15,-15
185,-10,3,-4,-2
186,12,-32,25,-15
187,-9,3,-14,0
188,-1,-6,-2,-3
189,-2,-6,-9,-3
190,-8,1,-6,-2
191,-2,-8,4,-4
192,0,-6,0,-4
193,0,-9,2,-8
194,-5,7,-10,-3
195,1,-2,-3,-2
196,-3,-10,0,-4
197,-6,-4,-8,6
198,-4,-7,3,-6
199,3,-23,17,-9
200,2,-14,5,-6
201,-8,-14,18,-14
202,-1,-12,-3,3
203,3,-10,-5,0
204,-5,-12,2,-7
205,-6,-7,9,-10
206,6,-23,18,-13
207,3,-22,14,-10
208,-10,4,-13,-1
209,-6,6,-13,-5
210,-11,0,-3,-3
211,5,-17,4,-3
212,-5,-6,-4,-2
213,-6,11,-24,3
214,-9,-1,2,-5
215,-2,-7,5,-2
216,-6,-6,1,-6
217,1,-4,-6,-9
218,0,-13,2,-8
219,-3,-17,10,-7
220,-3,-18,3,-3
221,0,-18,12,-11
222,0,-24,16,-12
223,-10,-2,3,-10
224,-9,9,-16,-2
225,-1,-10,0,3
226,-5,-10,10,-12
227,-5,3,-9,-2
228,5,-16,2,-1
229,-3,-9,-1,-1
230,-1,-16,5,-7
231,0,-7,-4,-6
232,-4,-8,0,-6
233,-1,-12,0,-4
234,0,-17,8,-4
235,0,-19,9,-1
236,-2,-10,-2,-2
237,-5,-2,-7,-6
238,0,-11,0,0
239,1,-9,-2,-9
240,1,-26,25,-13
241,-6,-5,2,-2
242,-5,-7,-1,-5
243,-7,-9,11,-14
244,-7,-3,-3,-3
245,-4,-8,5,-3
246,-3,-10,3,-6
247,0,1,-8,-6
248,2,-16,6,-9
249,0,-13,7,-9
250,-9,0,1,-8
251,-5,-18,7,0
252,-3,-15,8,-11
253,3,-12,-4,-7
254,2,-13,-6,-6
255,-13,6,-1,-8
256,0,-3,0,-4
257,2,-12,0,-10
258,5,-13,-5,-4
259,-3,-8,4,-10
260,-12,-15,15,-10
261,0,-26,13,-7
262,-8,-1,-1,-4
263,0,-2,-11,0
264,6,-19,2,-9
265,-3,-17,9,-2
266,-5,-18,8,-12
267,-10,4,-8,-3
268,-5,2,-21,6
269,-5,-4,0,-9
270,-5,1,-12,-2
271,-2,-12,4,-9
272,-9,-1,-6,-1
273,2,-11,0,-1
274,-9,12,-11,-2
275,6,-20,6,-12
276,-4,-11,3,-5
277,-3,2,-8,0
278,-2,4,-9,-5
279,8,-23,-2,-4
280,-18,13,-11,4
281,-4,0,-5,-1
282,-2,-14,5,0
283,1,-8,1,0
284,-5,1,-2,-3
285,-6,-1,-1,4
286,13,-22,7,-4
287,8,-11,0,2
288,-3,-2,6,-4
289,8,-9,4,8
290,4,-3,2,6
291,0,-5,10,-5
292,1,6,-2,4
293,4,-5,-2,8
294,-2,8,1,3
295,14,-20,13,1
296,7,-17,19,-4
297,-4,2,1,1
298,3,-5,-6,6
299,-7,3,-9,5
300,-1,-12,4,-4
301,-8,3,-5,-10
302,4,-16,11,-3
303,4,-12,14,-9
304,9,-20,7,-9
305,-3,-3,-2,1
306,-4,-2,0,-3
307,-6,-15,21,-17
308,3,-9,2,-8
309,0,-11,8,-5
310,-6,-1,4,2
311,0,0,-11,0
312,-5,-14,11,-12
313,-2,-10,-3,2
314,0,-20,11,-6
315,3,-12,6,-4
316,4,-22,13,-8
317,1,9,-22,1
318,5,-11,-7,0
319,1,-9,-4,0
320,-6,-3,-5,4
321,3,-6,0,-4
322,-3,-12,5,-3
323,0,-8,-1,-3
324,-3,-5,-6,-2
325,0,-12,9,-12
326,7,-11,2,-7
327,-5,0,-6,-4
328,0,-1,-8,-2
329,4,-4,-15,6
330,2,-7,-6,0
331,-2,-6,2,-14
332,2,-9,0,-8
333,7,-17,-1,-2
334,-4,-1,0,-6
335,-1,-1,-9,-2
336,0,-22,19,-7
337,0,-4,0,-9
338,-3,3,-11,-7
339,3,-19,8,-3
340,-2,-6,2,-3
341,-2,-3,-1,-2
342,-7,2,-17,8
343,-4,4,-10,-5
344,-4,-7,0,-2
345,1,-14,0,-3
346,-9,4,2,-5
347,-10,0,-2,-1
348,8,-21,10,0
349,0,-2,-9,5
350,-4,-3,0,1
351,-6,-9,4,0
352,-4,2,-5,0
353,-2,2,-2,-3
354,0,-13,13,-8
355,0,-10,8,5
356,-2,-13,7,1
357,-2,6,-14,12
358,-3,-14,9,-6
359,5,-13,0,4
360,4,-17,10,-2
361,-9,5,-5,-1
362,8,-18,6,-6
363,2,-18,5,1
364,2,-3,-7,-4
365,-3,1,-10,3
366,0,-8,3,1
367,-6,8,-7,2
368,9,-20,9,-2
369,-1,-20,19,-9
370,-4,-8,7,-5
371,4,-19,15,-16
372,-3,4,-5,0
373,4,0,-5,0
374,0,1,-4,3
375,-2,0,-2,-1
376,2,-8,-4,12
377,-8,-2,-2,1
378,-11,17,-19,8
379,3,-12,4,-8
380,-5,6,-11,0
381,3,-26,9,-7
382,0,-2,-8,1
383,0,-2,2,-1
384,5,-14,-1,4
385,10,-11,0,1
386,0,-15,12,-10
387,-2,-16,11,-5
388,6,-15,0,5
389,-3,-10,-3,2
390,7,-7,-8,0
391,0,0,-18,5
392,0,-6,-3,-4
393,5,-17,3,0
394,-10,-2,7,-7
395,-2,6,-7,2
396,-6,-13,14,-3
397,-4,-5,2,-8
398,-3,-5,0,0
399,-1,-3,-5,2
400,3,-7,-7,1
401,0,-5,-4,0
402,3,-11,-3,1
403,1,-10,-2,-1
404,-5,-9,-2,-7
405,2,-6,-4,0
406,5,-10,-5,4
407,2,-7,1,0
408,-3,1,-11,3
409,-6,-5,4,-4
410,-3,-6,-5,-1
411,-2,-6,6,-10
412,4,-5,-2,-1
413,8,-9,-2,-4
414,-4,-3,3,-9
415,-3,8,-11,-9
416,1,-11,4,-8
417,1,-10,3,-10
418,-7,1,-7,-2
419,-13,-3,4,6
420,-3,-2,-1,-2
421,-2,-7,-11,8
422,0,-6,4,-8
423,-8,1,-9,-1
424,-5,0,-6,4
425,2,-4,-2,-7
426,-6,-14,14,-13
427,-12,8,-8,2
428,-1,-11,8,-4
429,-3,-5,-2,-8
430,0,-3,-4,-6
431,-2,-1,-9,0
432,-13,0,0,-6
433,-2,-7,-1,0
434,-5,-8,-6,1
435,7,-18,4,0
436,-9,-3,-1,0
437,-7,-1,-5,-7
438,-5,-1,-13,1
439,-5,-5,4,-6
440,-5,3,-2,-5
441,3,-4,-15,6
442,4,-27,14,-5
443,-1,-11,1,-9
444,1,6,-14,1
445,4,-9,-4,1
446,-9,0,-8,7
447,-4,5,-10,0
448,3,-13,-7,0
449,-10,1,-3,-2
450,-5,-2,0,-5
451,1,-1,-12,1
452,0,-11,0,-3
453,3,-6,-3,-2
454,0,-6,-5,0
455,-3,-10,4,-5
456,-7,-2,2,-8
457,-2,-5,8,-8
458,-2,-10,1,-8
459,-4,6,-9,6
460,-10,8,-11,-9
461,-6,-6,2,-11
462,-2,3,-19,0
463,0,-4,-10,4
464,-6,9,-19,2
465,3,-15,3,-7
466,-1,-7,-5,-9
467,8,-10,-5,-7
468,-11,-1,9,-8
469,-3,-15,6,-11
470,5,-21,8,-7
471,-7,-6,-4,2
472,-5,2,-7,-1
473,5,-8,-6,-1
474,-11,0,-7,-2
475,0,-16,5,-11
476,-1,0,-10,4
477,-6,5,-13,5
478,-6,-4,3,-9
479,4,-16,4,-10
480,4,-17,-4,-1
481,5,-14,-5,1
482,1,-13,4,-1
483,-2,-1,-10,1
484,1,-17,8,-9
485,-7,3,-15,-2
486,0,-17,13,-11
487,-3,2,-8,-5
488,-2,-2,-13,1
489,1,-6,-8,1
490,-5,-2,-4,0
491,1,-14,3,0
492,-9,-4,2,-3
493,8,-28,10,-6
494,-1,-3,-7,-1
495,6,-25,9,-14
496,-9,3,-13,0
497,1,-8,-3,-5
498,-10,10,-13,-4
499,9,-15,-6,-1
500,-16,5,1,-11
501,-9,4,-22,11
502,4,-16,5,-7
503,2,-18,11,-3
504,4,-13,2,-5
505,7,-24,11,-10
506,5,-11,0,-5
507,-1,-11,4,-7
508,-8,19,-35,17
509,-4,-16,17,-7
510,-1,4,-16,-1
511,6,-5,-10,-2
512,-2,0,-12,5
513,-1,-10,-7,-5
514,2,-8,-8,-10
515,-5,-5,-8,-3
516,-3,-5,-7,1
517,-5,-1,1,-8
518,6,-7,-8,2
519,-7,0,-5,-4
520,-11,12,-17,-1
521,-4,-6,-9,0
522,-6,-1,-9,-4
523,-6,11,-28,1
524,6,-8,-15,10
525,-7,0,-1,0
526,-9,5,-12,0
527,-3,-9,2,-3
528,-8,6,-4,1
529,-4,-7,-1,0
530,-5,-13,7,-1
531,0,-9,-3,-1
532,0,-10,0,-9
533,-2,-4,0,-3
534,1,-3,-6,1
535,6,-17,4,-6
536,0,-5,-4,-1
537,-8,0,-8,-6
538,-3,-3,-1,0
539,1,-12,-6,0
540,1,-21,6,-6
541,-6,-9,7,-6
542,0,-12,0,-1
543,-2,-11,4,4
544,-10,9,-19,3
545,-6,6,-19,-2
546,-10,16,-25,2
547,7,-20,10,-12
548,5,-8,-9,-3
549,-9,5,-6,3
550,7,-15,4,-4
551,0,-8,4,-3
552,0,-6,-15,1
553,-4,-8,-4,-5
554,-6,-13,5,-6
555,-3,-7,-5,-7
556,-14,16,-16,0
557,0,-7,-6,0
558,-2,-10,-4,-4
559,-2,-9,0,-2
560,-17,11,-14,0
561,-6,2,-14,3
562,-9,9,-12,0
563,5,-20,-2,-1
564,-7,-11,2,-13
565,-10,1,-6,-3
566,-8,7,-9,-1
567,0,0,-12,3
568,-6,-5,0,-10
569,-1,-3,-16,-1
570,1,0,-22,9
571,1,-23,4,-6
572,1,-16,2,-4
573,0,-17,3,-7
574,-6,-5,-4,-1
575,2,-18,1,-6
576,-11,5,-13,2
577,-14,4,-13,2
578,-1,-3,-6,-3
579,3,-13,-9,0
580,-3,-17,7,-12
581,-5,2,-10,-4
582,-2,-2,0,-7
583,-6,9,-15,-1
584,-1,5,-22,6
585,-9,3,-17,4
586,-8,1,2,-11
587,-5,-3,-9,1
588,-6,-22,17,-9
589,0,-4,-19,2
590,12,-24,3,-11
591,-6,-9,1,1
592,-10,9,-16,-1
593,-6,0,-14,-1
594,-6,-3,0,-7
595,4,-8,-16,-1
596,-3,-6,-7,-4
597,-7,6,-17,1
598,-10,0,-10,2
599,-7,-2,-9,1
600,-9,6,-14,1
601,-9,13,-28,3
602,-2,-5,-6,5
603,-2,-4,1,-6
604,1,-21,11,-4
605,-4,4,-21,8
606,2,-11,-13,5
607,-6,0,-21,4
608,1,-15,-8,-3
609,-5,5,-24,7
610,-12,-6,-5,2
611,6,-26,16,-11
612,3,-23,13,-8
613,-1,-3,-3,-8
614,-9,0,-1,-7
615,-2,-15,5,-5
616,-6,0,-9,-5
617,2,-9,-5,0
618,2,-25,14,-13
619,-4,-10,3,0
620,2,-16,14,-14
621,4,-4,-19,4
622,-3,-9,1,-4
623,-3,-9,5,-4
624,-1,-11,3,-2
625,0,-1,-12,1
626,-2,-11,11,-18
627,-19,23,-27,10
628,1,0,-12,4
629,0,-13,6,0
630,3,-5,-6,-1
631,-8,9,-20,8
632,-5,-1,5,-1
633,1,-13,11,-3
634,-9,11,-15,7
635,0,2,-20,13
636,13,-12,-10,5
637,-11,8,-9,1
638,-4,6,-5,3
639,3,-2,0,-2
640,15,-19,3,4
641,2,-6,7,0
642,5,-15,8,0
643,4,-10,4,0
644,-4,-4,-5,4
645,7,-16,12,-6
646,4,-18,11,-5
647,-4,12,-22,11
648,14,-26,17,-14
649,-1,3,-5,2
650,2,-5,2,-4
651,2,-3,-3,3
652,3,-15,1,-1
653,4,-16,15,-5
654,3,-4,0,3
655,2,-14,12,0
656,2,0,-21,6
657,5,-11,8,-4
658,-2,-4,-1,0
659,3,-1,6,-3
660,-1,-1,-3,-3
661,-2,-4,9,-2
662,-6,11,-19,9
663,-7,8,-13,4
664,-7,0,-9,5
665,-6,-1,-1,5
666,-6,-4,9,-4
667,16,-17,6,-2
668,0,6,-10,-1
669,-3,13,-15,1
670,-3,2,-5,-1
671,-1,6,-13,5
672,-5,11,-18,13
673,0,0,-1,8
674,1,-1,1,1
675,2,-2,-1,0
676,-7,5,-8,2
677,0,0,0,0
678,6,-2,-5,9
679,2,-9,8,0
680,2,-1,0,0
681,8,8,-20,8
682,-2,3,-2,0
683,3,-8,-3,0
684,4,-10,9,-4
685,4,6,-10,7
686,8,-9,-1,2
687,-5,11,-5,1
688,7,-12,-5,10
689,-5,4,-11,3
690,7,-5,-6,10
691,8,3,-16,11
692,1,-4,1,-3
693,2,-2,0,0
694,1,-11,2,0
695,11,-26,6,0
696,2,9,-24,12
697,-2,-7,1,2
698,11,-1,-20,14
699,-4,0,8,-4
700,-12,23,-25,11
701,7,-7,-5,0
702,1,6,-9,-3
703,0,-2,-4,2
704,7,7,-23,0
705,2,-5,-5,-2
706,11,0,-14,7
707,19,-18,0,-6
708,1,5,-18,0
709,10,7,-22,6
710,12,0,-10,0
711,8,8,-5,2
712,12,4,-17,4
713,20,-14,10,-6
714,10,9,-19,9
715,16,-3,0,2
716,23,0,-5,-3
717,16,9,-18,5
718,16,3,-5,-2
719,21,-4,-2,4
720,12,-8,-6,1
721,0,15,-12,3
722,17,-2,-8,0
723,18,-15,8,-4
724,19,-17,12,-10
725,14,-3,6,-2
726,11,2,-7,5
727,12,-11,10,-4
728,10,4,-8,4
729,15,-9,4,-1
730,18,-1,-1,-1
731,6,9,-23,11
732,9,-3,-3,-7
733,14,0,-8,6
734,17,4,-11,5
735,27,-3,-1,-1
736,23,1,-5,0
737,23,0,-9,4
738,22,2,-7,4
739,42,-15,5,1
740,34,-2,-16,6
741,29,3,-9,1
742,32,3,-10,10
743,41,-8,5,-9
744,31,3,-14,14
745,38,-4,11,-4
746,40,-2,-9,6
747,35,5,-3,-6
748,33,-6,-9,2
749,31,1,-11,1
750,26,-5,4,-3
751,19,2,-8,5
752,36,10,-30,5
753,32,-9,-10,-3
754,29,2,-15,-1
755,26,7,-25,12
756,18,5,-5,-1
757,21,2,-8,2
758,15,9,-13,0
759,28,-3,-5,0
760,27,7,-11,3
761,44,9,-29,9
762,67,-7,0,0
763,94,6,-20,15
764,151,17,-12,0
765,211,21,-16,-5
766,262,-12,14,-9
767,269,10,-8,-4
768,258,-2,4,-1
769,188,30,-32,4
770,164,1,-12,0
771,117,5,-5,-3
772,100,2,-19,5
773,108,-8,-8,3
774,85,24,-29,8
775,88,10,-8,-2
776,80,14,-15,1
777,74,-7,-6,-3
778,52,6,-12,-3
779,46,7,-14,-4
780,48,-11,-12,5
781,40,-6,0,-5
782,41,14,-9,-8
783,50,5,-8,0
784,81,4,-6,-3
785,104,6,-4,-9
786,151,11,-5,-6
787,216,7,1,-5
788,309,7,-7,1
789,406,-4,16,-4
790,496,36,-15,0
791,608,43,-17,-2
792,735,41,-4,-1
793,874,39,2,-3
794,954,73,-8,4
795,952,83,-16,3
796,830,59,12,-8
797,616,26,8,1
798,401,29,-9,9
799,242,-4,13,-9
800,153,12,-8,3
801,108,18,-14,3
802,84,11,-2,0
803,78,7,-6,8
804,84,-2,-3,0
805,80,20,-14,1
806,89,17,-16,-3
807,92,6,-7,-5
808,93,13,-20,8
809,94,10,-3,-5
810,99,21,-21,0
811,116,-19,9,1
812,134,0,-15,5
813,195,9,-9,0
814,329,14,-6,0
815,589,14,-3,-3
816,907,42,-10,1
817,1202,37,8,8
818,1333,46,-2,11
819,1217,71,-21,12
820,938,61,-18,0
821,620,43,-9,2
822,362,54,-19,3
823,214,36,-20,4
824,143,16,-6,-2
825,112,19,-10,-4
826,106,-3,5,-8
827,103,20,-21,0
828,116,0,-8,3
829,117,-3,3,3
830,119,34,-20,9
831,164,28,-8,6
832,251,26,-5,-6
833,425,-2,-4,4
834,654,8,3,0
835,947,36,-7,2
836,1173,44,-8,8
837,1361,41,-5,4
838,1305,30,7,2
839,1089,45,-1,3
840,822,35,0,-3
841,546,25,4,-5
842,361,25,-12,3
843,234,10,8,-9
844,180,15,-5,0
845,146,12,-7,-2
846,130,6,-2,-2
847,125,11,-11,3
848,117,-1,16,0
849,112,9,-7,5
850,105,3,-1,-3
851,97,4,1,-6
852,97,20,-13,-2
853,113,18,-16,6
854,140,-2,8,-6
855,180,11,-1,7
856,268,14,-9,9
857,350,11,-9,-1
858,433,4,4,1
859,480,26,-14,3
860,481,15,1,-1
861,427,24,-7,7
862,352,23,-11,5
863,272,36,-18,5
864,235,17,-12,1
865,214,0,3,-1
866,192,23,-4,-6
867,214,2,0,0
868,248,19,-9,0
869,323,12,-7,-4
870,417,40,-18,3
871,585,44,-20,11
872,820,36,-14,7
873,1119,8,30,-11
874,1522,41,0,4
875,1973,103,-8,6
876,2519,116,5,9
877,2898,142,-35,26
878,2999,110,25,-1
879,2666,141,-8,13
880,2048,90,31,-1
881,1372,79,17,-4
882,860,82,6,-3
883,508,100,-14,8
884,366,89,-5,-9
885,307,82,-12,5
886,316,85,-18,1
887,351,75,-12,5
888,380,59,-10,-1
889,392,37,4,0
890,396,39,10,1
891,387,39,-10,-1
892,412,38,-19,0
893,500,35,-15,-2
894,709,56,-40,14
895,1040,61,-23,8
896,1488,17,0,5
897,1909,21,8,5
898,2242,38,1,3
899,2377,27,-9,17
900,2231,26,-2,0
901,1906,29,12,10
902,1569,61,-6,4
903,1294,37,5,8
904,1103,66,-19,15
905,993,69,3,-3
906,943,48,-12,7
907,847,53,-3,3
908,765,73,-23,7
909,661,62,-15,0
910,567,80,-27,8
911,511,51,-13,2
912,446,68,-10,0
913,420,40,-8,8
914,392,48,-7,-5
915,389,38,-24,8
916,338,60,-19,7
917,328,37,-7,-4
918,333,31,-16,1
919,329,22,-5,0
920,347,43,-14,5
921,377,42,-19,11
922,429,38,-1,-4
923,538,35,-30,8
924,635,50,-25,8
925,786,42,-18,-5
926,874,36,-9,4
927,912,36,0,0
928,888,64,-11,9
929,831,41,11,4
930,761,73,12,-6
931,754,101,0,5
932,829,138,-1,0
933,884,150,-5,3
934,877,144,1,4
935,848,140,-13,1
936,851,104,-23,11
937,909,80,-23,13
938,936,60,-4,6
939,976,34,7,3
940,944,50,-7,10
941,880,77,-27,4
942,878,60,-7,1
943,897,67,-32,14
944,935,54,10,11
945,984,66,-22,12
946,1071,78,-20,14
947,1212,43,1,0
948,1328,58,-17,16
949,1402,70,-9,17
950,1386,52,-1,1
951,1273,53,4,4
952,1159,80,4,0
953,1095,89,-16,10
954,1052,105,-18,16
955,1094,107,-23,10
956,1092,99,-21,7
957,1169,67,6,-2
958,1190,89,-4,12
959,1206,60,0,-5
960,1252,76,-17,11
961,1314,53,-12,20
962,1362,86,-12,8
963,1344,109,-7,12
964,1301,91,-7,22
965,1172,111,-10,13
966,1026,138,2,-1
967,893,165,-5,9
968,827,183,-6,12
969,801,178,-1,8
970,816,179,-2,10
971,854,206,-9,13
972,904,223,-17,3
973,949,216,-16,13
974,964,270,-21,13
975,1017,264,0,2
976,981,307,-9,11
977,922,341,-21,17
978,854,386,9,7
979,816,371,23,-3
980,795,399,-14,11
981,841,380,-10,19
982,902,299,59,-9
983,1043,284,-23,34
984,1235,266,-53,50
985,1397,246,-50,34
986,1494,240,-37,37
987,1549,231,-35,42
988,1580,221,-12,45
989,1551,239,29,13
990,1654,273,6,21
991,1780,262,22,9
992,1895,298,20,5
993,2200,339,4,13
994,2591,358,16,7
995,3068,344,35,2
996,3563,335,73,-30
997,3968,351,59,-31
998,4255,300,62,-28
999,4438,296,63,-27
1000,5021,236,70,-21
1001,6806,218,33,15
1002,10838,185,77,10
1003,18334,133,79,37
1004,29519,-2,192,71
1005,31028,6325,2073,-792
1006,30763,6170,8291,-2426
1007,31094,4697,11098,-2624
1008,30990,5111,10398,-2575
1009,30671,6886,5799,-1768
1010,31642,4462,117,-33
1011,24905,294,120,78
1012,15536,260,118,39
1013,9731,392,39,37
1014,6708,381,37,39
1015,5359,400,27,37
1016,4794,397,29,37
1017,4505,433,53,38
1018,4307,460,37,57
1019,4098,433,9,94
1020,3947,377,29,117
1021,3753,394,29,152
1022,3654,367,40,162
1023,3614,356,37,147
1024,3588,352,58,110
1025,3497,400,4,105
1026,3214,423,26,72
1027,2859,448,26,60
1028,2528,563,7,59
1029,2212,547,50,60
1030,1950,573,55,94
1031,1839,542,56,126
1032,1739,483,50,150
1033,1693,483,42,151
1034,1681,520,17,136
1035,1755,521,47,97
1036,1854,603,38,79
1037,1908,660,50,50
1038,1985,705,58,50
1039,1979,769,52,46
1040,1979,714,68,43
1041,1957,681,73,29
1042,1919,659,49,49
1043,1981,671,40,57
1044,2133,792,42,46
1045,2409,999,31,66
1046,2812,1359,31,59
1047,3300,1770,0,63
1048,3805,1997,15,62
1049,4250,2055,-10,72
1050,4397,1803,-10,75
1051,4410,1304,19,61
1052,4180,932,45,50
1053,3723,648,34,50
1054,3230,507,28,63
1055,2724,412,56,45
1056,2243,415,31,38
1057,1845,421,37,30
1058,1533,460,33,18
1059,1308,523,8,35
1060,1144,608,32,10
1061,1002,746,22,12
1062,919,792,33,12
1063,914,855,26,18
1064,882,858,33,24
1065,860,810,25,26
1066,888,691,46,32
1067,889,585,73,31
1068,936,445,106,24
1069,1002,360,78,29
1070,1039,278,64,33
1071,1055,230,60,20
1072,1007,239,32,15
1073,982,244,18,29
1074,900,238,25,13
1075,790,250,2,23
1076,721,228,4,21
1077,675,214,-28,31
1078,643,184,-11,33
1079,644,138,2,24
1080,653,116,8,23
1081,626,134,2,21
1082,624,104,-2,23
1083,586,126,1,8
1084,583,107,-8,20
1085,572,102,1,16
1086,571,99,1,17
1087,556,139,-14,29
1088,578,106,5,19
1089,557,140,-16,26
1090,585,106,-3,22
1091,571,100,9,21
1092,573,116,-17,26
1093,596,114,-8,21
1094,580,94,8,19
1095,579,119,-19,33
1096,581,106,-17,19
1097,582,90,-13,29
1098,576,92,-18,29
1099,524,114,-8,17
1100,505,123,-16,24
1101,482,116,0,13
1102,452,144,-23,29
1103,456,162,-17,34
1104,468,156,6,30
1105,488,175,-2,30
1106,547,186,16,20
1107,611,176,-7,39
1108,673,171,-9,40
1109,721,136,-5,33
1110,750,111,8,30
1111,744,130,-10,41
1112,714,133,-28,55
1113,674,163,-12,64
1114,666,171,17,55
1115,649,193,0,72
1116,640,137,21,57
1117,647,140,-5,63
1118,686,89,4,40
1119,755,69,5,35
1120,806,63,11,40
1121,842,81,0,39
1122,878,50,27,38
1123,870,65,9,40
1124,822,71,-8,39
1125,782,60,4,34
1126,777,89,-34,51
1127,871,61,0,44
1128,943,51,8,53
1129,976,35,11,46
1130,894,60,-7,54
1131,770,46,7,41
1132,599,65,-3,41
1133,485,95,-12,52
1134,417,124,0,41
1135,389,149,5,38
1136,401,150,0,46
1137,463,136,8,33
1138,518,127,-11,39
1139,610,106,-15,43
1140,688,69,-6,47
1141,662,55,-1,46
1142,593,41,6,65
1143,477,35,33,53
1144,387,33,19,57
1145,344,51,0,63
1146,385,38,-2,54
1147,489,47,0,62
1148,657,47,10,59
1149,912,4,37,56
1150,1076,14,23,68
1151,1153,22,15,89
1152,1144,48,3,106
1153,1021,21,18,136
