Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
349,-9,3,-17,4
350,-3,8,-22,1
351,0,-3,0,-2
352,-5,-12,7,-4
353,0,-3,-6,-7
354,4,-15,9,-7
355,-12,-5,4,-2
356,2,-13,1,-4
357,0,-5,-8,7
358,5,-12,3,0
359,-3,0,0,-5
360,-2,-8,6,-5
361,2,-11,5,-3
362,-9,11,-15,10
363,0,-7,-5,7
364,-6,0,-4,6
365,14,-27,20,-1
366,7,-11,10,3
367,4,-13,15,-3
368,7,4,-14,9
369,-4,1,-5,4
370,-11,7,-8,0
371,0,-1,-3,0
372,0,-9,3,-3
373,-2,-12,9,-4
374,0,-5,1,0
375,-3,9,-15,1
376,-2,-11,3,6
377,-9,5,-3,1
378,-2,-10,-1,7
379,3,-2,0,-2
380,0,-1,-19,0
381,-1,-3,-2,2
382,0,-12,2,0
383,-5,-8,8,-9
384,-1,-8,3,-8
385,-5,3,0,-2
386,-2,0,-11,2
387,4,-12,0,1
388,-1,-13,11,-9
389,-9,1,-2,-2
390,0,-6,0,2
391,1,2,-14,2
392,2,-7,-16,4
393,-4,0,-6,3
394,-8,3,-8,2
395,0,-17,12,-4
396,15,-28,3,-1
397,7,-14,1,-2
398,8,-21,8,-3
399,6,-16,6,-10
400,3,-9,1,0
401,4,-8,-8,-1
402,-2,1,-9,3
403,-2,-11,9,-6
404,-6,-1,-6,2
405,-1,-12,-5,-3
406,1,-5,-2,-2
407,-2,-12,6,-1
408,5,-13,3,-5
409,1,-7,-3,0
410,0,-4,7,-8
411,-2,-8,-5,-5
412,0,0,-7,3
413,6,-22,10,-7
414,-8,3,-13,0
415,-12,17,-16,1
416,-2,0,-12,10
417,-6,0,-4,-4
418,7,-16,-3,1
419,-5,3,-4,2
420,-9,5,-9,-9
421,1,-11,-5,11
422,-5,-6,-3,5
423,-8,11,-21,7
424,0,-7,-1,1
425,-9,13,-15,2
426,3,-6,-1,0
427,3,-25,21,-5
428,-10,-2,6,-4
429,0,-11,-4,-1
430,2,-5,-6,-4
431,-5,0,3,-2
432,-5,0,0,1
433,3,0,-21,3
434,-4,5,-6,-1
435,3,-13,1,1
436,4,-13,2,-1
437,-4,2,-19,3
438,-1,-7,7,-2
439,2,-1,-12,3
440,-4,-4,-1,-5
441,1,-13,6,-7
442,-5,-7,3,-2
443,-7,-6,2,-3
444,-15,16,-15,5
445,2,-6,-9,0
446,0,-4,-8,6
447,-1,-8,3,-4
448,-1,8,-16,5
449,3,-23,23,-5
450,2,-9,-7,8
451,7,-18,4,-7
452,-9,6,-10,0
453,-6,-5,-6,3
454,6,-17,0,1
455,0,0,-12,7
456,0,-5,-2,4
457,-2,-5,0,0
458,-7,8,-13,1
