Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
355,-8,-2,10,-1
356,-3,-4,8,-4
357,2,-13,13,0
358,-6,-1,-3,2
359,3,-2,12,-4
360,0,9,0,3
361,-1,9,10,6
362,-10,6,12,16
363,6,-4,29,10
364,-3,20,3,8
365,11,3,1,12
366,15,-9,13,10
367,3,-4,15,4
368,9,-12,15,1
369,-6,9,-8,4
370,5,-11,3,5
371,-15,11,-4,3
372,-2,4,-13,5
373,3,-2,-8,8
374,-1,-6,12,0
375,-2,-3,3,-4
376,2,-8,4,-3
377,-15,10,1,-2
378,-1,2,-6,-1
379,0,-7,11,-1
380,-8,13,-11,4
381,-10,-5,3,1
382,4,-17,13,-7
383,-9,10,-6,5
384,-5,10,-5,3
385,-7,7,-10,14
386,-6,0,11,0
387,-3,-8,11,-5
388,0,-12,12,-7
389,0,-15,3,4
390,0,-10,4,-1
391,3,-21,12,-7
392,-8,6,-7,-4
393,-6,-10,11,-6
394,-9,-5,13,-1
395,0,-7,12,-5
396,-7,7,-7,-5
397,-8,-1,3,-2
398,-8,-3,9,-3
399,-9,1,-2,-2
400,-3,-5,7,-3
401,3,-8,5,-2
402,-12,0,0,0
403,6,-12,10,-4
404,-6,-13,14,-4
405,-3,2,-11,-1
406,-3,-4,7,-2
407,0,0,3,0
408,-6,4,0,0
409,-5,-6,10,-6
410,0,-9,0,2
411,-7,3,-5,5
412,-3,-8,7,-2
413,-9,2,13,-2
414,9,-16,0,0
415,-3,0,-6,6
416,-4,2,-6,-3
417,-4,-8,0,-1
418,-8,1,-6,4
419,-2,-10,12,0
420,0,-16,10,-5
421,-9,-3,6,-4
422,-14,20,-24,0
423,-7,9,-16,6
424,-7,3,-10,0
425,-5,6,-2,-3
426,-9,-1,2,-1
427,-21,28,-9,5
428,-8,-4,8,1
429,-6,5,-6,5
430,-3,-14,13,-14
431,-9,-3,8,-6
432,-6,0,-8,3
433,-9,8,-11,6
434,-4,0,1,-6
435,-7,-2,15,0
436,-14,10,-8,7
437,-8,3,-2,-2
438,-6,9,-7,2
439,-4,-22,19,-4
440,-7,1,0,-2
441,-9,2,2,-5
442,-7,5,-6,0
443,-12,8,-20,11
444,-11,4,-8,2
445,-6,-4,2,4
446,-13,5,-4,0
447,0,-6,4,0
448,-9,12,-3,0
449,-14,4,2,1
450,-7,0,1,0
451,-7,3,-9,0
452,-6,8,-10,1
453,-19,10,-4,-5
454,-11,-8,10,-10
455,-15,17,-7,0
456,-16,18,-12,2
457,-13,1,0,1
458,-6,4,-17,1
459,-8,4,-9,0
460,-4,-9,-12,1
461,-13,6,-6,0
462,-9,-4,4,-6
463,-10,7,-1,-10
464,-9,1,-7,1
465,-2,-6,4,4
466,-20,19,-14,0
467,-8,0,-2,2
468,-6,8,-8,1
469,-2,-2,-6,3
470,-12,7,1,1
471,-8,-3,0,2
472,-13,17,-16,9
473,-5,-2,-1,-3
474,-8,-5,6,-7
475,-6,-8,15,-7
476,-3,-3,3,1
477,-4,4,-9,2
478,0,-7,2,-5
479,-12,8,-4,-2
480,-16,3,-5,-1
481,-14,17,-14,7
482,1,-9,8,-10
483,-12,-1,-2,2
484,-3,-8,3,-10
485,-11,9,-10,-4
486,-6,-5,7,-11
487,-15,5,0,-4
488,-12,14,-8,1
489,-6,-1,-4,-3
490,-10,7,1,0
491,-14,9,-10,-2
492,-13,1,-3,-1
493,-4,-11,13,-10
494,-10,8,-11,6
495,-3,-4,-1,1
496,-15,11,-18,0
497,-13,14,-19,0
498,-16,13,-18,7
499,-12,5,-18,-2
500,-22,18,-18,5
501,-13,11,-13,1
502,-7,8,-21,4
503,-2,1,-4,1
504,-13,2,-1,-7
505,-4,3,-14,1
506,-17,20,-23,7
507,-13,18,-15,2
508,-13,5,-9,-1
509,-10,11,-12,3
510,-10,6,-10,-5
511,-6,-3,-2,-3
512,-10,4,-8,0
513,-7,2,-14,-9
514,-11,6,-19,-1
515,0,-8,-2,-2
516,-6,8,-19,9
517,-3,0,-14,7
518,-6,8,-19,5
519,-8,6,-13,4
520,-13,8,-12,-7
521,-12,12,-20,1
522,-10,-2,-7,1
523,-11,2,-11,3
524,-4,-4,0,-4
525,-13,0,2,-9
526,-10,1,0,-7
527,-4,-8,3,-5
528,-4,-11,12,-9
529,-17,12,-2,3
530,-13,4,-2,-3
531,2,-9,-9,-4
532,-11,-4,-7,0
533,-4,-3,-2,-1
534,-8,-6,3,-4
535,-7,-1,0,-2
536,1,-6,-9,0
537,-8,-2,0,-8
538,-11,1,-8,6
539,-12,0,-7,9
540,-5,-7,-1,0
541,-5,-5,2,-4
542,-3,-1,-2,0
543,0,-15,8,-6
544,-16,7,-9,0
545,-11,11,-8,-10
546,-3,-2,-5,-1
547,-4,-7,-4,-1
548,-21,8,-15,0
549,-16,14,-12,2
550,-7,10,-21,0
551,0,-10,-5,0
552,-6,2,-13,1
553,-14,17,-25,2
554,-13,10,-13,3
555,-10,3,-9,-2
556,-20,14,-8,-4
557,-18,1,11,0
558,-8,3,-11,0
559,-21,12,-12,6
560,-5,-5,-14,-1
561,-4,-14,2,-6
562,-13,11,-11,0
563,-12,0,-7,0
564,-6,-8,10,-10
565,3,-14,0,-6
566,-2,-19,17,-10
567,-25,18,-8,-4
568,-12,2,-10,-4
569,-21,12,-18,0
570,-3,-17,1,-2
571,0,-14,-3,-2
572,-19,9,-10,-5
573,-21,9,-11,-8
574,-15,11,-15,-1
575,-10,-4,6,-11
576,-3,0,-15,3
577,-7,1,-12,-9
578,-17,17,-19,-3
579,-13,4,-6,-2
580,-20,19,-13,2
581,-1,-8,-5,0
582,-15,16,-22,4
583,-3,-13,4,-8
584,-4,-3,-11,-1
585,-3,-19,10,-7
586,-2,-17,8,-3
587,-16,6,4,0
588,-5,-3,-7,-2
589,-16,15,-18,-6
590,0,-1,-15,0
591,-18,12,-13,0
592,-18,13,-21,-2
593,-6,-4,-6,-7
594,-16,17,-21,-4
595,-6,2,-13,-4
596,0,-20,1,-3
597,-8,0,-10,-2
598,-12,-4,2,-8
599,-9,4,-9,-1
600,-4,-12,-8,0
601,-11,1,-6,-2
602,-22,17,-13,-9
603,-8,-3,-8,-1
604,-14,1,-15,4
605,-7,2,-12,-3
606,-8,-11,0,3
607,-13,4,-18,-3
608,-22,11,-22,0
609,-21,7,-11,-7
610,-13,6,-9,1
611,-7,-10,6,-3
612,-9,11,-20,0
613,-10,0,0,-6
614,-15,17,-30,6
615,-17,1,-1,-2
616,-8,-2,-10,3
617,-16,10,-20,3
618,-15,4,-1,-7
619,-5,-9,3,0
620,-5,-12,-1,3
621,-4,4,-17,2
622,-5,-5,0,-6
623,-14,2,0,0
624,-4,11,-18,16
625,1,-3,-1,3
626,-10,8,-16,1
627,-12,7,-7,6
628,-6,9,-12,6
629,0,-2,0,-1
630,-10,5,3,0
631,3,-7,7,0
632,-4,14,2,8
633,-3,8,7,12
634,9,-1,2,12
