Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,-1,-3,0,0
2,-2,-10,15,-11
3,-2,-1,2,-5
4,-3,-15,19,-3
5,-1,-4,2,-3
6,4,-4,-3,4
7,4,-4,6,-7
8,1,-16,14,-10
9,1,-2,-4,2
10,0,-1,-2,-1
11,-1,-2,-3,-2
12,-3,1,-3,-6
13,2,-15,16,-10
14,5,-12,12,-5
15,-1,6,-10,0
16,8,-13,3,0
17,0,-3,-5,1
18,-4,-1,-7,4
19,9,-29,21,-4
20,-3,-1,0,-7
21,5,-16,9,-6
22,1,-8,0,-2
23,0,-4,9,-6
24,-4,2,-2,0
25,-5,6,-1,-4
26,-1,-7,1,-5
27,0,-5,-4,2
28,7,-21,10,-5
29,-2,3,-8,4
30,-9,2,-8,2
31,0,-7,10,-13
32,-1,-4,-4,-4
33,-8,0,-3,0
34,-1,-15,11,-13
35,2,-4,0,-7
36,-4,-2,1,-4
37,3,-5,3,0
38,0,-18,20,-6
39,7,-20,13,-5
40,-10,7,-13,-2
41,-5,-4,1,-7
42,-3,-11,13,-7
43,0,2,-10,1
44,-9,2,-2,-5
45,0,-5,0,-2
46,-3,-2,-1,-1
47,2,-3,0,-2
48,-5,15,-23,1
49,-4,8,-14,2
50,-6,8,-8,3
51,-2,-2,-10,1
52,0,-17,8,-8
53,-10,-5,-6,-4
54,-5,-1,0,-4
55,3,-12,3,-6
56,0,-7,2,-7
57,-2,-8,6,-13
58,3,-16,1,-3
59,-5,-10,16,-10
60,-2,-8,0,-3
61,-5,-6,5,-4
62,-9,14,-21,0
63,-1,-15,6,-3
64,-6,0,-1,-6
65,2,-10,0,-3
66,0,-5,-2,-5
67,-6,-4,1,-5
68,8,-25,6,-4
69,0,-7,-1,-3
70,2,-17,11,-5
71,2,-14,5,-5
72,-5,-4,-6,-5
73,-7,7,-5,-6
74,-7,-2,-8,-7
75,0,-4,-10,2
76,-3,-3,-8,0
77,0,-8,-8,-1
78,-8,-3,2,-3
79,-6,0,-6,-3
80,0,-17,0,-8
81,-7,5,-11,-5
82,0,-8,-1,-7
83,0,-16,2,-7
84,1,-13,-5,1
85,-2,-20,15,-11
86,0,-14,-1,-5
87,0,-19,8,-10
88,0,-3,-8,-2
89,6,-18,8,-9
90,-3,-8,4,-3
91,-5,-1,-13,-2
92,-4,-3,1,-4
93,-8,-9,5,-7
94,0,0,-9,-4
95,-1,-12,8,-10
96,-2,-4,3,-3
97,-11,4,-8,2
98,-1,-8,-11,-5
99,-6,3,-14,-3
100,-2,-15,6,-6
101,-6,-16,12,-10
102,-9,-3,1,-9
103,-1,-11,4,-11
104,-5,-1,-15,-2
105,-18,4,-7,0
106,-6,0,-3,-10
107,-4,0,0,-14
108,-8,-1,-6,0
109,3,-18,-1,-3
110,-12,4,-23,2
111,-10,4,-10,-9
112,-8,-4,2,-8
113,-5,-7,1,-5
114,-3,-9,1,-6
115,2,-7,-3,-3
116,-3,-9,-2,-8
117,-9,0,-14,-1
118,-11,7,-18,-3
119,-10,-4,6,-11
120,-6,-2,-11,-3
121,-6,-7,-4,-1
122,-7,-6,2,-4
123,9,-27,10,-9
124,-2,-10,-10,2
125,-4,-8,-1,-8
126,-15,8,-14,-5
127,-2,-14,5,-12
128,-10,-2,-2,-6
129,-7,-7,-4,-8
130,1,-14,5,-6
131,-20,10,-8,-6
132,-3,-3,-12,-6
133,-9,-5,3,-9
134,-7,-9,-6,-2
135,-6,-8,1,-12
136,-2,-13,0,-9
137,4,-28,17,-8
138,5,-27,15,-7
139,-10,-1,-5,-4
140,-10,0,-3,-6
141,-7,1,-18,7
142,1,-10,2,-11
143,0,-12,1,-8
144,-12,-3,-1,-8
145,-5,-7,-6,-6
146,-11,-7,11,-13
147,-5,-1,-10,0
148,1,-15,-4,-9
149,-17,10,-23,3
150,-19,0,-5,-6
151,-1,-22,12,-13
152,-12,3,-5,-5
153,-11,-3,-6,-5
154,-1,-12,5,-9
155,-1,-9,-2,-7
156,-10,3,-2,-7
157,-6,-12,11,-9
158,-7,-8,-3,-3
159,-8,-6,0,-5
160,-9,-3,-9,-1
161,-9,-12,4,-9
162,-7,-13,0,-4
163,-14,5,-19,5
164,-14,3,-12,0
165,-6,-9,-1,0
166,-8,-10,0,-10
167,-1,-13,-7,-1
168,-12,-1,-12,-2
169,-16,-3,-12,5
170,-6,-8,-2,-8
171,-1,-19,8,-5
172,-1,-18,0,-9
173,-9,-4,-17,0
174,-9,0,-11,-2
175,-8,-7,-3,-4
176,-9,0,-5,-8
177,-5,-17,5,-4
178,-4,-14,0,-7
179,-9,-3,-9,-1
180,-7,-12,1,-8
181,-10,8,-21,0
182,-4,-20,6,-3
183,-14,1,-11,-4
184,-1,-20,7,-7
185,-9,0,-13,-3
186,0,-13,-4,-5
187,-4,-18,8,-13
188,-4,-2,-3,-8
189,-1,-23,14,-13
190,-9,-11,-2,2
191,-11,-5,-1,-8
192,-16,0,-12,2
193,-1,-21,-4,-3
194,-12,-6,0,-4
195,-13,-13,9,-16
196,-14,-3,-9,-6
197,-1,-31,12,-12
198,-13,0,-13,-4
199,-12,-9,8,-13
200,-14,-6,0,-12
201,-4,-12,2,-10
202,-12,-5,-1,-6
203,-6,-17,4,-9
204,-12,-11,2,-8
205,-14,-1,-7,-3
206,-3,-29,12,-6
207,-10,-13,-1,-3
208,-5,-16,11,-8
209,-16,-3,-2,-5
210,-4,-14,2,-9
211,-19,4,-11,-11
212,-8,-9,-9,-8
213,-4,-23,11,-12
214,-10,-5,-9,-3
215,-10,2,-18,0
216,-4,-15,0,-1
217,-7,-6,-7,-7
218,-6,-16,7,-13
219,-2,-14,-5,-4
220,-18,0,-8,-6
221,-17,1,-11,-4
222,-4,-10,-6,-2
223,-12,0,-12,-4
224,-14,-7,0,-6
225,-2,-30,26,-18
226,-13,-7,-2,-6
227,-8,-10,-2,-3
228,-17,-3,6,-18
229,-14,-8,-3,-6
230,-13,-1,-17,-3
231,-13,-7,-14,0
232,-13,-21,6,-4
233,-6,-7,-11,-7
234,-10,-10,3,-10
235,-7,-19,3,-4
236,-15,-9,-3,-1
237,-15,-3,-7,-8
238,-5,-14,-2,-10
239,-17,0,-8,-5
240,-20,12,-20,-3
241,-14,-7,-2,-7
242,-2,-27,9,-12
243,-4,-26,12,-12
244,-7,-7,-8,-5
245,-5,-15,-2,-8
246,-10,-11,3,-7
247,-12,-1,-10,-2
248,-7,-20,-1,-3
249,-16,1,-17,-5
250,-5,-13,1,-13
251,-15,6,-26,2
252,-20,0,-3,-6
253,-4,-16,2,-4
254,-3,-10,-3,-5
255,-4,-14,2,-8
256,-3,-15,3,-6
257,-7,-8,-6,-7
258,0,-22,3,0
259,0,-16,3,-11
260,-9,-26,15,-8
261,-12,-6,0,-7
262,-9,-8,-11,6
263,-9,-10,7,-8
264,-11,-20,15,-12
265,-12,-9,-4,1
266,-14,-5,-8,-5
267,-6,-13,9,-12
268,-12,-16,11,-11
269,-10,-14,8,-11
270,-13,-3,-9,-3
271,-10,-5,-11,-1
272,3,-19,2,-4
273,-12,-3,-10,-2
274,-14,3,-7,-2
275,-12,-3,-4,-1
276,-11,-4,-3,-5
277,-10,-8,-1,-4
278,-1,-20,-1,-2
279,-6,-9,-4,-5
280,-8,-3,-12,-2
281,-18,-4,-6,-2
282,-14,-17,13,-12
283,-11,-10,-1,-3
284,-15,-16,13,-12
285,-8,-7,2,-4
286,-11,-8,0,-2
287,-2,-31,20,-14
288,-18,6,-13,-4
289,-7,-9,-5,-5
290,-13,-5,3,-6
291,-10,-7,-8,-3
292,-8,-12,-5,0
293,-8,-16,3,-7
294,-9,-9,-3,-4
295,-14,-11,5,-3
296,-14,-2,-4,-3
297,-7,-16,7,-4
298,-15,-10,5,-6
299,-13,-5,-2,-6
300,-3,-15,-4,-8
301,-9,-21,13,-13
302,-16,4,-8,-2
303,-14,-3,0,-6
304,0,-16,4,-12
305,-15,-4,4,-8
306,-11,-16,11,-8
307,-7,-16,5,-11
308,-2,-22,13,-9
309,-5,-25,20,-9
310,-13,-7,6,-8
311,-2,-22,4,-9
312,-11,-9,6,-13
313,-8,-7,-3,-8
314,-6,-18,0,-3
315,-9,-12,0,-3
316,-10,-13,-1,-7
317,-10,-1,-15,0
318,-13,-7,2,-1
319,2,-23,0,-3
320,-6,-12,-10,2
321,-10,-4,-13,0
322,-11,-15,11,-9
323,-17,-2,-4,-2
324,-14,-6,0,-3
325,-11,-11,0,-5
326,-8,-10,-5,-5
327,-12,-8,-2,-2
328,-16,6,-9,-3
329,-3,-16,3,-11
330,-9,-14,6,-6
331,-15,1,-11,0
332,-11,-7,-3,-3
333,-3,-23,10,-10
334,-12,-16,8,-7
335,-2,-19,8,-14
336,-11,-17,15,-13
337,-14,0,-12,-6
338,-3,-10,-13,-5
339,-13,-16,7,-11
340,-16,-10,-2,-7
341,-9,-11,2,-9
342,-6,-4,-5,-7
