Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,5,6,-11,3
2,-3,7,-19,6
3,-3,11,-6,0
4,-2,-6,9,-2
5,11,-16,0,3
6,-3,-5,2,0
7,-2,5,-2,-1
8,9,-14,1,0
9,-8,6,-10,5
10,1,-7,6,-2
11,-10,8,0,1
12,-1,-1,-3,-1
13,-12,4,-5,2
14,-5,1,6,-6
15,-5,8,-9,0
16,-3,-4,0,-3
17,-2,0,1,-4
18,-1,-6,-2,0
19,-3,-4,0,4
20,-10,14,-15,5
21,-5,10,-2,0
22,-3,6,-10,4
23,-6,3,0,-5
24,-2,-3,4,0
25,3,-20,15,-6
26,-9,12,-12,2
27,1,-6,5,-9
28,6,-10,4,-3
29,-3,-4,-4,3
30,-1,5,-13,3
31,0,0,-9,0
32,0,-2,-7,-1
33,-6,6,-8,-2
34,-11,-1,-3,2
35,3,-14,6,-3
36,-8,0,5,-7
37,0,2,-14,1
38,-7,1,4,4
39,-14,19,-18,0
40,0,2,-4,0
41,2,-13,5,3
42,0,-7,-2,2
43,-1,0,-9,3
44,-3,-10,9,-4
45,-6,-5,11,-9
46,-7,4,-11,6
47,7,-6,-5,0
48,-2,-4,0,1
49,-8,9,-4,1
50,4,-15,6,0
51,-7,8,-1,0
52,-4,-3,3,-8
53,-2,-8,11,-6
54,-5,2,-2,0
55,5,-22,11,-3
56,-9,8,-5,0
57,-4,-1,2,-7
58,-4,8,-16,3
59,2,-7,-6,1
60,-3,-3,-3,-1
61,0,-14,14,-2
62,-3,-8,23,-12
63,7,-14,2,1
64,6,-11,3,-3
65,0,-5,0,3
66,-6,13,-9,0
67,0,-9,10,-5
68,-8,4,-2,0
69,-9,0,0,-2
70,0,-14,10,-9
71,0,-6,0,1
72,2,-12,12,-5
73,0,-15,11,-4
74,2,-12,15,0
75,-7,-1,0,3
76,0,-4,-3,0
77,2,-9,7,0
78,0,-5,4,-4
79,-7,1,-6,-2
80,-2,-7,4,-6
81,1,-1,-8,2
82,0,-6,-4,3
83,-9,3,0,3
84,-1,0,-2,2
85,-10,12,-12,-1
86,1,-8,8,-10
87,-2,-9,0,0
88,-6,-7,9,-4
89,3,-5,0,-1
90,4,-9,0,-11
91,0,-5,-7,0
92,0,8,-24,5
93,-2,-2,-7,2
94,-1,3,-21,5
95,-7,28,-34,5
96,-6,3,-4,-5
97,-4,-1,0,-2
98,-2,-10,11,-3
99,-15,17,-16,0
100,-7,5,-18,6
101,-8,-4,4,-4
102,-10,8,-14,5
103,-6,6,-10,-2
104,-13,15,-15,1
105,-8,8,-13,-5
106,-7,5,-4,0
107,-3,-5,-2,-3
108,-6,-2,0,-8
109,-5,-5,6,-4
110,0,-9,7,-3
111,-6,1,0,0
112,3,-9,-2,0
113,-5,-1,2,-3
114,-7,1,-1,-2
115,-7,7,-14,0
116,-10,8,2,-4
117,-10,9,-11,1
118,-1,-4,-5,-2
119,-9,4,-1,-1
120,-12,11,-9,0
121,0,0,-6,2
122,0,-7,-2,-7
123,-5,0,-3,1
124,-2,-2,-9,0
125,-7,-2,0,-4
126,-13,-2,-6,0
127,3,-11,5,-10
128,-4,1,-4,-7
129,-3,4,-1,-1
130,-11,15,-16,-2
131,-9,2,-3,-1
132,-7,4,-2,-1
133,-4,0,-5,-2
134,-3,0,0,-9
135,-8,4,-6,-5
136,0,-6,-6,-4
137,-7,1,-3,-4
138,0,-5,-4,-1
139,-3,-8,-3,-5
140,-2,1,-9,2
141,-7,0,0,-5
142,7,-18,10,-7
143,0,-5,-2,4
144,0,-5,-3,2
145,-13,17,-13,0
146,3,-19,13,-6
147,-4,3,-6,-3
148,-5,-5,-2,0
149,-1,3,-17,4
150,-1,-1,-14,6
151,0,4,-11,0
152,-8,9,-9,-3
153,0,-10,11,-5
154,-2,-1,-2,-2
155,0,-4,0,2
156,-9,7,-3,0
157,-9,9,-5,4
158,-2,4,-9,0
159,-1,-6,4,-4
160,-10,10,-12,2
161,-7,-1,5,-4
162,1,-10,3,-3
163,-7,-1,5,-7
164,0,-8,8,-6
165,-11,14,-22,3
166,-12,9,-12,4
167,-7,5,-7,-2
168,2,-13,15,-7
169,-7,10,-8,-1
170,-1,-5,-4,0
171,-6,0,1,-7
172,-6,8,-17,0
173,3,-16,18,-11
174,0,2,-8,0
175,-1,-5,0,-3
176,0,-7,-2,3
177,-3,3,-17,10
178,1,-10,10,-7
179,-3,-6,0,-3
180,2,-14,11,-10
181,-8,13,-13,1
182,2,-7,0,0
183,-4,1,1,-4
184,0,2,-5,3
185,1,-8,4,-2
186,0,-11,12,-8
187,0,-4,3,2
188,-6,0,-1,-7
189,-3,2,-2,0
190,0,-6,5,0
191,-7,1,0,0
192,-3,0,2,-3
193,-9,3,-4,0
194,-8,16,-20,2
195,0,1,-4,0
196,-9,4,-5,3
197,-9,4,-2,-1
198,4,-15,6,0
199,-6,9,-4,4
200,0,0,4,-3
201,-2,2,-6,-3
202,-6,-3,6,-2
203,-9,10,-4,-1
204,0,-2,6,0
205,9,-22,24,-5
206,0,0,1,-3
207,5,-15,2,2
208,2,-12,17,-4
209,-1,1,-7,0
210,-8,12,-7,1
211,-16,8,-5,0
212,-3,7,-13,1
213,0,1,-9,4
214,-8,14,-13,-1
215,0,-8,2,-4
216,-9,13,-12,9
217,-1,6,-10,4
218,-5,4,-10,0
219,3,-5,-1,2
220,-11,2,0,-5
221,0,1,-12,8
222,-1,-7,2,2
223,-4,-2,8,-5
224,-7,13,-18,6
225,-7,12,-11,-2
226,-4,-3,-9,3
227,-11,14,-18,5
228,4,-12,5,-6
229,-8,0,11,-13
230,0,-14,7,-2
231,-3,-7,7,-5
232,-1,-10,12,-5
233,-1,-6,3,-9
234,0,-12,13,-3
235,-5,3,0,-2
236,-3,0,-7,0
237,0,-4,1,1
238,-6,-13,14,-5
239,-3,1,-12,5
240,-8,2,-6,1
241,-6,-4,4,-7
242,-9,-4,2,-4
243,0,-5,-4,-7
244,0,-10,3,-1
245,1,-13,10,-7
246,-7,0,8,-5
247,-3,-7,14,-4
248,-1,-7,7,-4
249,1,-7,-6,0
250,2,-13,1,2
251,3,-17,16,-9
252,-11,5,6,0
253,-7,-1,7,-3
254,-3,-5,5,-4
255,0,8,-5,0
256,-1,-5,5,-1
257,-4,-5,9,-3
258,1,-12,11,-3
259,-15,14,-19,3
260,-5,9,-17,7
261,-6,-3,-2,10
262,-4,-9,10,0
263,3,0,-8,2
264,-9,-2,9,0
265,-4,1,0,-3
266,0,0,-4,2
267,-5,6,-15,8
268,-1,8,-12,7
269,0,-6,-2,13
270,-4,-6,10,-1
271,-7,6,0,7
272,2,-4,5,1
273,-13,24,-10,7
274,-6,10,-1,7
275,-6,3,0,4
276,-2,14,-18,17
277,-6,9,-4,6
278,3,-6,2,4
279,7,-17,15,12
280,-4,3,0,8
281,-5,3,0,10
282,0,-11,9,7
283,-9,8,-6,5
284,1,-13,12,5
285,0,-8,17,-4
286,-6,11,-19,6
287,0,0,-4,6
288,-3,4,-1,4
289,4,-5,-2,13
290,-10,8,-8,17
291,5,-12,7,6
292,-4,-2,-4,8
293,0,-5,3,7
294,-1,0,-3,11
295,-3,3,-7,12
296,-2,-9,4,13
297,-1,4,-13,19
298,0,2,-10,10
299,-15,12,-6,15
300,3,-14,5,15
301,0,5,-15,15
302,-1,-5,3,14
303,-3,-6,0,14
304,-9,-7,9,8
305,-9,15,-16,18
306,-3,6,-14,16
307,-5,0,-1,7
308,-1,0,0,14
309,-3,0,0,10
310,0,-5,10,4
311,-7,11,-7,15
312,-5,9,-17,15
313,-5,5,-3,7
314,-5,12,-7,19
315,-4,-4,6,13
316,-7,6,-3,17
317,-1,5,-4,14
318,-2,-2,2,8
319,-1,7,-13,15
320,7,-12,3,5
321,-2,2,1,17
322,0,-1,7,11
323,8,-15,9,10
324,10,-14,12,9
325,-6,1,0,11
326,-6,12,-11,23
327,12,-4,3,8
328,-5,-1,0,9
329,3,-1,1,14
330,7,-14,14,11
331,-2,-12,19,3
332,-2,0,-3,11
333,-8,5,-10,14
334,-4,-1,0,12
335,0,-5,6,11
336,-5,7,-3,7
337,0,-1,1,10
338,-7,-4,3,13
339,-8,0,3,13
340,-14,14,-10,14
341,4,-9,2,13
342,-4,1,-1,13
343,-6,6,-10,10
344,-3,-8,8,6
345,0,-1,-1,10
346,-6,6,-11,23
347,0,-2,5,5
348,1,-18,25,3
349,2,2,-6,12
350,-9,1,0,6
351,-8,16,-16,20
352,0,-7,6,9
353,-5,8,-18,21
354,4,-6,0,12
355,-2,-5,1,9
356,0,-5,-4,19
357,-5,4,-12,13
358,-6,15,-12,19
359,-8,4,-1,8
360,4,-9,4,10
361,-1,5,-10,11
362,4,-9,1,10
363,-1,1,-5,10
364,5,-5,-3,11
365,-6,13,-27,25
366,-9,4,-6,8
367,-5,8,-16,15
368,0,-2,-5,2
369,-8,15,-19,16
370,-3,0,0,12
371,-3,4,-2,10
372,1,-1,-12,18
373,-9,9,-11,9
374,-7,15,-14,13
375,-1,6,-7,15
376,2,-10,7,11
377,1,1,-3,18
378,0,8,-2,18
379,-1,6,4,15
380,4,8,-2,19
381,2,4,-2,19
382,-3,7,2,21
383,-1,14,-5,22
384,2,9,-8,21
385,2,0,7,19
386,3,-1,0,21
387,6,-3,0,14
388,3,5,0,16
389,-6,9,-4,12
390,4,-10,3,17
391,-7,4,-1,16
392,0,3,2,14
393,1,0,6,11
394,-4,6,-11,13
395,-3,6,-4,16
396,1,2,-6,19
397,0,0,-1,21
398,-2,-1,5,14
399,-1,6,-5,19
400,8,-10,8,7
401,-11,10,1,11
402,-4,3,-8,18
403,1,-8,6,15
404,2,2,-9,17
405,-4,-2,6,8
406,3,1,-12,17
407,1,-1,-6,14
408,-7,1,-1,6
409,0,4,-11,15
410,1,3,-9,13
411,-2,1,-6,17
412,-1,-7,12,10
413,-10,11,-12,20
414,-5,13,-20,19
415,-4,1,-10,17
416,-7,4,-4,12
417,-4,15,-17,18
418,-9,4,6,10
419,-6,3,1,11
420,5,-2,-8,8
421,2,5,-18,18
422,-8,12,-13,17
423,-5,-3,8,7
424,-3,0,-1,13
425,-2,1,1,15
426,-3,11,-8,16
427,2,1,-9,19
428,-7,2,-11,19
429,-3,-1,9,14
430,3,-10,2,17
431,-7,5,-4,18
432,-2,7,-5,15
433,-5,8,-18,21
434,2,0,0,8
435,0,7,-9,15
436,3,-4,0,14
437,-7,6,-7,14
438,-15,22,-12,21
439,2,-12,12,17
440,4,4,-10,18
441,0,3,-8,17
442,6,-12,8,11
443,-5,9,1,17
444,-1,-2,6,4
445,-5,8,-6,12
446,-12,17,-8,20
447,1,-4,-5,15
448,-12,9,-12,15
449,-4,4,-17,22
450,-3,9,-23,17
451,-3,2,-4,9
452,0,-1,-11,20
453,3,-6,7,9
454,0,-8,20,2
455,-10,13,0,16
456,1,-13,1,15
457,6,-14,13,7
458,-1,6,-3,15
459,5,-3,16,3
460,7,0,0,20
461,-3,9,-4,16
462,-2,11,-11,24
463,0,7,-15,25
464,-5,6,0,9
465,-3,10,-7,16
466,-9,15,-10,14
467,-8,10,-6,20
468,-5,7,-6,15
469,-4,7,-3,16
470,0,0,-4,13
471,-1,-1,9,16
472,-9,22,-21,14
473,-10,11,-7,15
474,7,-7,3,4
475,-1,-2,2,9
476,-8,12,-19,18
477,4,-16,11,6
478,2,-10,12,3
479,-4,0,0,10
480,0,-9,3,8
481,-15,14,-9,14
482,4,-16,10,9
483,-2,-1,5,7
484,7,-12,9,10
485,3,-8,12,7
486,-3,-3,16,4
487,2,-11,15,-1
488,-1,1,-11,17
489,4,-15,9,4
490,-1,-10,2,0
491,-13,16,-7,19
492,-15,16,-16,13
493,-4,1,-8,12
494,0,4,-2,9
495,-4,-1,5,7
496,-2,-7,12,10
497,-2,0,-1,13
498,-5,-2,1,10
499,1,-4,4,2
500,3,0,-17,15
501,-9,2,5,5
502,-4,0,-14,13
503,1,-2,-3,6
504,3,-7,4,7
505,1,-9,9,0
506,5,-6,-6,12
507,0,-11,9,1
508,-2,0,-3,8
509,-1,0,-5,10
510,-2,-1,4,0
511,-7,6,-1,3
512,-9,10,-7,8
513,-8,6,-2,7
514,1,2,-11,9
515,-6,0,15,0
516,-8,9,-13,10
517,-4,3,-2,5
518,-3,-3,1,9
519,-4,6,0,7
520,8,-3,-7,6
521,-1,6,-10,15
522,-4,-3,8,5
523,-2,-1,9,0
524,1,-9,13,2
525,3,-6,4,11
526,-1,11,-8,8
527,4,0,-3,16
528,4,-4,13,4
529,-1,5,1,5
530,4,1,2,15
531,2,-2,8,6
532,10,-9,23,7
533,13,-7,10,20
534,13,-17,14,13
535,13,-6,6,13
536,6,-5,13,13
537,8,-3,4,22
538,-7,36,-14,19
539,5,-1,12,8
540,6,11,-7,24
541,0,10,0,24
542,-4,17,-6,18
543,9,-1,11,14
544,9,-10,9,14
545,12,-3,7,12
546,1,8,5,18
547,16,-12,10,21
548,5,9,-4,25
549,2,7,-8,16
550,14,-10,10,18
551,4,5,15,11
552,0,21,-12,18
553,-3,27,-18,23
554,1,4,-5,22
555,0,4,0,17
556,-6,8,8,10
557,0,22,-13,18
558,3,-1,4,13
559,7,-6,6,9
560,0,0,0,16
561,0,16,-13,18
562,3,10,-11,11
563,-1,7,-2,14
564,3,7,-9,12
565,3,0,2,9
566,-1,3,-9,16
567,-5,11,-12,16
568,1,4,-9,17
569,-2,0,3,4
570,4,-2,1,11
571,2,-11,4,12
572,8,-11,5,6
573,8,-7,7,1
574,1,-4,16,5
575,-2,13,-11,10
576,0,10,-19,14
577,-6,15,-11,15
578,-2,9,-9,16
579,6,-10,5,5
580,2,-14,17,2
581,3,-4,11,-3
582,2,5,-10,11
583,-1,0,-2,18
584,1,-7,1,13
585,1,4,-14,19
586,5,-5,3,3
587,0,0,3,5
588,-5,4,-2,12
589,-3,0,11,-2
590,-7,10,-10,10
591,4,0,-6,11
592,0,5,-8,12
593,4,-8,4,6
594,1,1,2,1
595,5,-1,6,3
596,3,1,-7,3
597,-3,16,-15,9
598,8,-2,5,3
599,4,-13,8,12
600,-12,15,-6,7
601,10,-18,11,4
602,-1,10,-7,9
603,-5,1,13,0
604,-5,8,1,2
605,1,-5,16,-3
606,-1,-1,9,7
607,3,-10,9,4
608,0,4,-7,12
609,6,-9,0,11
610,4,-7,14,6
611,-2,8,-4,13
612,-1,3,-1,7
613,9,-15,9,12
614,2,0,2,9
615,-9,10,5,0
616,4,-5,4,11
617,3,-8,14,0
618,8,-9,11,4
619,-2,7,-6,4
620,0,6,-6,9
621,-3,11,-3,2
622,3,-2,0,4
623,4,2,4,7
624,3,3,0,7
625,9,7,0,22
626,6,17,7,25
627,11,12,-8,26
628,13,0,21,16
629,11,25,-5,27
630,20,2,16,22
631,22,4,11,24
632,15,18,7,28
633,16,10,17,33
634,19,15,15,29
635,16,10,22,19
636,16,6,16,28
637,11,11,10,24
638,10,24,-5,25
