Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
253,-10,-1,-1,-2
254,-4,-3,-6,6
255,-3,-16,13,-9
256,-7,8,-10,0
257,-8,-7,7,-5
258,-7,0,-7,2
259,-11,11,-14,4
260,-4,-13,14,-10
261,-8,-9,-2,4
262,1,-18,2,4
263,-6,-10,5,0
264,-7,-7,0,-5
265,-10,7,-19,4
266,-7,0,-5,4
267,-7,0,-2,2
268,-1,-4,0,1
269,0,-19,15,-3
270,-6,0,-6,3
271,-5,-11,14,-3
272,-4,-4,-1,4
273,-1,-7,1,1
274,-9,7,-13,6
275,-5,-1,-12,6
276,-4,0,-9,5
277,-9,0,-4,0
278,-9,3,-7,6
279,-2,-13,5,-3
280,-7,-4,0,0
281,-8,-13,20,-5
282,-7,-3,6,-4
283,-6,2,-9,5
284,-5,-19,25,-5
285,1,-2,-7,8
286,-7,-5,0,6
287,-8,8,-15,10
288,-15,3,-5,7
289,-5,-11,6,8
290,-6,-8,7,7
291,-2,-5,-12,9
292,-9,0,-13,7
293,-6,0,0,9
294,-4,-10,12,3
295,-7,0,-9,8
296,-10,7,-6,14
297,-3,0,0,3
298,-13,6,-1,7
299,-3,-2,-16,18
300,0,-11,3,11
301,-13,0,0,7
302,-13,4,-2,12
303,-9,-6,3,13
304,-7,2,-10,11
305,-11,5,-9,10
306,-1,3,-14,18
307,-10,2,0,9
308,0,-8,-3,9
309,-9,0,-1,7
310,-7,6,-14,16
311,-14,7,-1,9
312,-5,-2,4,3
313,-5,-2,0,3
314,-9,2,-4,10
315,-5,-5,3,12
316,-15,9,-10,13
317,0,-8,-2,9
318,-1,-4,-3,8
319,1,-2,-7,14
320,-14,8,-10,12
321,-8,-8,2,8
322,-7,-2,-1,9
323,-4,-11,9,7
324,-6,-8,9,9
325,1,-13,6,5
326,-12,13,-7,9
327,-5,-4,-4,9
328,-16,2,0,5
329,-7,-3,-2,5
330,-6,-2,0,15
331,-2,-1,1,6
332,-6,12,-21,9
333,-9,9,-18,14
334,-5,5,-5,6
335,-3,0,-4,8
336,-8,3,-11,14
337,-3,-9,9,5
338,-2,-3,-7,8
339,2,-13,4,3
340,-6,2,-8,16
341,-11,10,-11,9
342,-11,-3,4,7
343,-9,0,-4,5
344,-10,3,-11,8
345,-15,10,-22,20
346,-9,2,-5,8
347,-11,7,-12,5
348,-16,6,0,7
349,-2,-11,-6,10
350,-11,10,-14,6
351,-5,0,-11,8
352,-5,3,-3,3
353,-15,19,-23,13
354,-9,6,-18,10
355,-6,-8,0,4
356,1,0,-13,13
357,-12,0,-5,2
358,-2,-9,-6,15
359,-11,0,-3,10
360,-12,14,-16,13
361,-6,-2,-7,7
362,0,-8,-2,11
363,-2,-4,0,8
364,-9,1,-6,14
365,-5,3,-12,18
366,-11,16,-22,14
367,-6,0,-16,14
368,-14,14,-23,13
369,-7,-9,10,1
370,-7,2,-8,9
371,-3,-11,9,0
372,-1,-4,-12,16
373,-3,-8,0,6
374,-7,-4,-12,11
375,-3,-11,-3,3
376,-8,-2,0,10
377,-11,-1,0,5
378,-3,-12,7,0
379,-17,10,-4,7
380,-11,3,0,9
381,-7,11,-17,23
382,0,0,-14,15
383,-7,8,-16,17
384,0,-4,-4,10
385,-3,-5,4,6
386,-3,0,-2,15
387,-6,0,0,3
388,-13,2,6,9
389,1,0,-13,18
390,-4,-5,6,6
391,-4,-3,-5,8
392,-1,-3,1,14
393,-4,3,-15,13
394,-2,1,-9,11
395,-9,8,-13,12
396,0,-7,3,12
397,-3,-3,8,0
398,-1,-1,-14,22
399,-4,-7,-9,16
400,-4,-2,-13,23
401,-6,1,-5,18
402,-6,3,-9,21
403,-6,6,-17,24
404,-9,10,-2,11
405,-9,3,-6,12
406,-5,10,-16,13
407,-10,2,-7,16
408,-7,1,-1,17
409,-6,-2,-7,15
410,-12,8,-4,9
411,-3,-3,0,5
412,0,-2,-9,20
413,-14,6,-8,14
414,-11,12,-16,14
415,-10,2,-9,10
416,-8,10,-9,11
417,-3,1,-12,9
418,1,-2,-5,8
419,-3,4,-11,14
420,-6,1,-4,3
421,-12,7,-12,11
422,-1,-1,-7,9
423,-7,11,-20,19
424,-8,3,-14,14
425,-7,-2,-9,14
426,-5,-2,0,11
427,-4,-1,-8,10
428,-7,-2,0,10
429,-8,3,-2,10
430,0,-3,0,8
431,-4,2,-6,9
432,-1,3,-14,12
433,-10,1,-8,9
434,-10,9,-11,13
435,-6,-1,-9,13
436,-12,4,-10,17
437,-3,-12,12,5
438,-1,2,-9,9
439,-7,-4,9,3
440,-4,0,-3,12
441,-7,6,-24,13
442,-11,5,-10,15
443,-3,-1,0,10
444,-3,-7,5,-3
445,-3,-1,-10,12
446,-6,0,-8,13
447,-7,-1,-14,11
448,1,-5,-16,12
449,-5,0,-11,13
450,-13,10,-19,12
451,-8,7,-16,14
452,-14,16,-32,17
453,-13,2,2,9
454,-2,1,-3,9
455,-6,7,-19,13
456,-9,11,-21,13
457,-5,9,-21,13
458,-11,12,-19,18
459,-3,-2,-7,9
460,-2,2,-7,14
461,-9,-1,-4,1
462,-1,2,-18,21
463,-2,9,-28,19
464,-16,19,-23,17
465,-6,-3,-3,9
466,-6,-5,-1,8
467,-5,0,-12,14
468,1,-7,1,7
469,-3,-3,-10,14
470,-5,8,-13,14
471,-17,10,0,13
472,-6,3,-7,11
473,-13,9,-7,8
474,-9,6,-19,18
475,-3,-10,1,7
476,-9,10,-15,8
477,-12,4,2,2
478,1,-19,9,6
479,-7,-1,1,0
480,-8,4,-9,5
481,-13,12,-17,14
482,-2,-4,-7,9
483,-7,-1,-1,9
484,0,-4,0,7
485,-14,4,0,2
486,-5,-9,14,-1
487,-3,1,-8,5
488,-5,-6,1,0
489,-6,-1,-3,7
490,-9,16,-23,12
491,-5,-1,-3,5
492,-2,4,-7,0
493,-14,6,-7,3
494,-6,-12,14,3
495,-3,-1,-1,5
496,-9,9,-16,10
497,-3,0,-5,4
498,-8,0,0,0
499,-5,-4,-1,5
500,-10,1,-9,10
501,-8,-1,-1,1
502,-11,8,-13,6
503,-11,2,-1,6
504,-15,2,-5,10
505,-6,1,-3,3
506,-10,6,-6,9
507,-5,-5,-1,8
508,-4,-2,-7,6
509,-6,0,-3,7
510,1,-8,-9,4
511,-11,1,-3,9
512,-4,1,-14,10
513,-8,-3,8,1
514,-12,3,-5,-1
515,0,-2,-10,5
516,-6,-2,-5,9
517,-5,2,-11,10
518,-5,-9,3,2
519,-8,3,-7,3
520,-5,-6,0,4
521,-7,1,-2,2
522,-9,-2,2,4
523,-3,-1,-1,0
524,-6,-2,-4,3
525,-19,16,-6,3
526,0,-3,-8,8
527,-6,-1,0,0
528,0,-7,5,6
529,-9,6,-13,3
530,-6,-7,8,3
531,-13,10,-8,4
532,-7,7,-6,11
533,-4,-4,6,5
534,-8,14,-14,9
535,0,-10,0,6
536,0,-9,9,1
537,-3,0,-1,2
