Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,2,4,3,0
2,-3,3,-6,2
3,-7,7,-4,3
4,5,-9,6,0
5,0,8,-8,2
6,2,5,-7,-3
7,-11,12,-4,0
8,0,-4,0,4
9,-2,-1,7,-9
10,-4,-3,3,3
11,-3,-8,17,-10
12,0,-2,-3,0
13,-3,0,0,-6
14,2,-18,20,-6
15,-10,1,7,-5
16,-2,0,-3,0
17,-1,-14,20,-14
18,-3,7,-8,-5
19,-3,1,6,-1
20,-7,-2,7,-3
21,3,-13,16,-2
22,-1,-7,9,3
23,-3,-7,9,0
24,0,-19,13,0
25,-5,-2,11,2
26,0,0,0,-3
27,-11,7,3,-5
28,-1,-8,10,-2
29,-2,5,-7,-2
30,-4,0,3,-3
31,1,-16,18,-5
32,4,-9,5,-11
33,-13,8,-6,-3
34,-8,5,0,-2
35,0,-8,4,-1
36,-3,9,-7,3
37,-1,-3,1,0
38,4,-10,1,-1
39,-5,-4,4,-5
40,-3,-7,6,-5
41,11,-24,25,-10
42,0,-8,6,-5
43,1,-13,8,-7
44,0,-10,14,-5
45,3,-7,0,3
46,1,-16,20,-7
47,-1,-6,9,-12
48,2,-23,25,-15
49,3,-20,25,-12
50,6,-10,9,-8
51,-10,-4,9,-8
52,1,-16,10,-9
53,-8,-2,6,-7
54,-2,-7,13,-12
55,-2,4,-9,2
56,-5,5,-11,4
57,-2,3,-4,-2
58,-8,9,-2,-1
59,-3,-2,5,-3
60,-2,-8,14,-5
61,-6,6,-2,2
62,4,-18,26,-5
63,-4,-3,4,-4
64,-9,8,-4,0
65,0,-13,16,-8
66,-4,-3,5,-3
67,-6,-4,15,-6
68,0,-17,12,-1
69,-4,1,2,-3
70,7,-23,16,-6
71,0,-10,18,-9
72,3,-16,21,-7
73,4,-23,20,-5
74,-4,-2,5,7
75,12,-20,22,-9
76,-7,-13,20,-11
77,10,-28,29,-13
78,1,-17,18,-7
79,2,-22,21,-7
80,-6,9,-14,4
81,1,-11,13,-7
82,-1,-4,8,-5
83,-9,3,-1,1
84,6,-19,20,-5
85,-3,1,-7,1
86,-2,-3,2,-7
87,-3,2,0,-6
88,-6,-4,15,-4
89,2,-4,1,1
90,1,-7,2,0
91,4,-19,11,-5
92,-6,-4,5,-10
93,-1,-4,1,0
94,-4,0,0,-6
95,-3,-8,3,0
96,-6,0,8,-6
97,4,-21,19,-4
98,-7,-5,6,-5
99,-10,-5,21,-12
100,-2,-12,14,-5
101,-9,3,-1,-4
102,2,-23,19,-9
103,-9,13,-13,0
104,-2,-11,7,-6
105,-8,3,-1,-2
106,-9,6,1,-3
107,-11,9,-5,2
108,-3,0,-8,6
109,-2,-8,11,-8
110,0,-6,10,-6
111,1,-15,14,-8
112,8,-18,6,-7
113,-13,4,7,-14
114,-7,0,6,-2
115,-3,-2,4,-6
116,-2,-15,20,-9
117,1,-14,5,-1
118,0,-17,20,-8
119,-12,6,-2,0
120,4,-19,17,-10
121,6,-9,5,0
122,3,-3,-9,-1
123,4,-21,22,-11
124,-11,0,2,0
125,-5,-4,0,1
126,6,-23,13,-12
127,-1,-8,-2,-2
128,-4,-10,3,-2
129,-5,-4,-2,-3
130,-7,0,-3,-6
131,-13,8,-2,-4
132,-6,-8,7,0
133,-4,-9,6,-5
134,-9,0,-2,-1
135,-5,-18,24,-6
136,-3,0,-7,3
137,-9,11,-12,-1
138,1,-21,15,-11
139,-5,1,-8,-2
140,-1,-9,2,-2
141,-3,-9,7,-9
142,-9,-3,2,-4
143,-5,-8,6,-5
144,-7,8,0,-4
145,-3,-10,9,-3
146,-10,11,-7,-3
147,3,-7,-3,-5
148,0,-12,7,-14
149,-1,-8,-1,-6
150,-12,6,-5,-5
151,-5,-2,0,-5
152,3,-12,7,-6
153,0,-24,31,-13
154,-11,1,-9,-6
155,4,-25,14,-5
156,-6,-6,5,-8
157,-5,-19,28,-15
158,0,-23,23,-7
159,-11,2,1,-5
