Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
253,4,-9,6,-4
254,1,-22,21,-12
255,-1,-8,0,-4
256,-3,-7,8,-3
257,5,-19,8,2
258,-5,0,-9,-2
259,-4,6,-22,9
260,0,-17,8,-4
261,-1,-4,-8,5
262,-3,-1,-4,1
263,-6,0,-3,2
264,-6,-7,6,-6
265,0,-8,-9,0
266,-2,-4,-3,0
267,-7,0,0,-3
268,2,-15,4,-3
269,0,-4,-4,0
270,-3,-1,-5,0
271,3,-12,3,-5
272,-5,-4,6,-4
273,7,-12,2,0
274,-9,12,-24,6
275,-10,0,-5,2
276,-11,5,0,-4
277,6,-8,-6,4
278,0,-6,4,-3
279,-1,-5,1,6
280,-1,1,-6,-3
281,13,-21,12,-7
282,-1,-5,9,0
283,-3,-2,7,0
284,-6,-3,5,0
285,-5,-5,1,2
286,1,-10,3,-3
287,0,-11,3,0
288,7,-20,15,-7
289,-5,-14,10,-10
290,-8,3,-6,-2
291,-1,-2,-10,5
292,-7,1,-11,1
293,-1,-12,14,-9
294,-6,-1,-4,0
295,4,-16,6,-11
296,-7,2,-12,1
297,-4,0,-16,0
298,-3,-9,5,-11
299,-4,-7,-2,-5
300,1,-15,4,0
301,-6,-3,-1,-2
302,3,-14,8,-4
303,-6,-4,4,-2
304,-4,1,-9,5
305,0,-3,0,2
306,4,-19,3,4
307,2,-17,0,-5
308,-9,0,-9,6
309,-8,3,-11,6
310,-5,-7,-4,10
311,-3,-1,-4,6
312,-7,-2,-6,15
313,-5,10,-20,14
314,-3,-15,10,-2
315,3,-14,-1,8
316,1,-14,-4,10
317,-4,-5,-7,14
318,-6,0,-15,17
319,-2,-13,3,6
320,-3,-1,-4,6
321,-1,-7,-2,9
322,3,-15,8,6
323,1,-12,3,6
324,-8,-9,4,10
325,0,-5,-6,10
326,-9,5,-9,13
327,-2,-17,12,3
328,-1,-6,5,1
329,3,-12,6,6
330,1,-7,0,6
331,2,-14,1,5
332,-10,10,-11,9
333,-3,1,-14,14
334,4,-14,10,4
335,-6,5,-9,10
336,5,-15,12,2
337,2,-10,9,0
338,0,-15,15,0
339,3,-2,-2,8
340,-3,7,-11,11
341,3,-6,-4,4
342,0,-7,1,5
343,-6,9,-9,3
344,1,-14,6,0
345,-2,-3,-7,9
346,-4,-6,8,0
347,-4,1,-10,6
348,-5,-1,-5,11
349,-13,3,0,4
350,-2,-1,-11,6
351,-5,0,-9,2
352,2,-18,13,-3
353,-9,1,-8,6
354,-4,-11,0,4
355,-2,-9,7,-6
356,-10,12,-16,9
357,-12,-2,1,2
358,1,-9,-4,6
359,-7,11,-25,12
360,1,-8,-1,0
361,1,-9,0,4
362,-2,2,-14,11
363,-3,0,-3,4
364,-7,-2,-6,4
365,-8,4,-21,12
366,-12,10,-12,7
367,-7,5,-17,6
368,-9,18,-25,5
369,-3,-5,-5,15
370,-3,-3,3,2
371,0,-9,-2,1
372,0,-15,1,3
373,-9,4,-10,-1
374,-3,0,-12,10
375,-6,-3,-3,3
376,2,-22,14,-6
377,-3,-5,-1,6
378,-2,-14,5,-2
379,-4,8,-27,16
380,-1,-4,-7,5
381,-2,2,-18,4
382,-3,-10,14,-3
383,1,-16,11,-3
384,-9,2,-4,0
385,-5,-13,7,4
386,-3,-13,4,5
387,-1,-16,8,0
388,3,-19,10,2
389,-4,-3,-5,5
390,-11,3,-2,-1
391,-6,-3,-3,6
392,-4,0,-2,5
393,-4,-14,0,5
394,-10,0,-12,0
395,0,-9,-2,0
396,-2,-13,4,-1
397,0,-5,-8,6
398,-7,-1,-4,5
399,3,-4,3,9
400,5,2,-6,9
401,1,8,-10,17
402,15,-22,20,8
403,-1,8,3,18
404,5,-5,13,8
405,12,-3,6,13
406,4,12,-15,23
407,1,0,-4,17
408,4,-7,13,5
409,-5,2,0,8
410,5,-9,0,8
411,-6,5,2,5
412,-1,-1,-3,6
413,-2,-1,-7,10
414,3,-6,0,10
415,-1,-2,-5,13
416,-1,-3,-3,11
417,-1,-1,2,6
418,6,-24,16,6
419,-2,4,-5,14
420,-13,14,-20,15
421,0,-4,-12,14
422,2,-7,-5,16
423,-2,-4,-10,16
424,-5,-3,-5,10
425,-7,0,-5,12
426,-2,-6,1,9
427,0,1,-23,17
428,-5,0,-5,5
429,-7,-7,5,8
430,-8,-3,5,6
431,-10,2,-3,11
432,-15,7,-10,10
433,-7,-1,-2,5
434,-10,7,-11,12
435,2,-14,2,7
436,0,1,-13,14
437,1,-4,-5,12
438,0,-2,-7,8
439,0,-7,-3,5
440,6,-18,4,5
441,-4,3,-17,15
442,-2,-6,-3,12
443,3,-11,8,5
444,-7,-5,7,7
445,0,-9,1,3
446,-2,11,-16,9
447,-5,5,-14,4
448,-1,0,-10,12
449,-4,-5,2,5
450,0,-4,-3,7
451,-2,-1,-6,11
452,-4,2,-12,10
453,-6,5,-8,12
454,1,-11,0,8
455,3,-12,4,8
456,-10,7,-10,9
457,-7,-1,1,0
458,-13,-1,12,-3
459,-6,-7,8,10
460,-2,-16,12,0
461,-3,-5,1,4
462,1,-4,-16,9
463,-3,-5,0,7
464,-5,-5,-4,1
465,-9,-8,4,0
466,2,-12,0,3
467,-9,11,-24,6
468,0,-9,1,0
469,-2,-11,15,5
470,0,0,-5,7
471,-1,-19,21,-1
472,0,-7,6,0
473,-3,-12,9,0
