Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,1,-4,6,-3
2,-2,9,-8,-5
3,-9,9,-3,2
4,7,-3,0,1
5,-6,1,0,1
6,0,-1,0,-4
7,-4,9,-7,0
8,0,1,-10,1
9,7,-15,16,-7
10,2,1,0,-6
11,0,7,-11,-6
12,1,4,-11,2
13,-10,12,-10,0
14,0,-16,20,-10
15,-6,14,-22,4
16,-1,8,-17,1
17,-5,-2,2,-4
18,1,-12,9,-7
19,2,-13,9,-10
20,-2,0,-5,0
21,6,-18,19,-10
22,-1,-1,5,-4
23,5,-16,8,-5
24,4,-2,0,-7
25,2,-4,-1,-1
26,-10,9,-10,0
27,1,-7,0,0
28,4,-12,6,-10
29,-4,2,2,-4
30,0,-6,-4,-3
31,5,-7,-5,1
32,-6,0,0,-10
33,-6,4,-1,-5
34,0,-6,-7,-1
35,1,-2,-8,-3
36,-8,0,-9,-3
37,9,-18,9,-5
38,-7,-8,11,-10
39,0,6,-12,-2
40,-3,0,0,-7
41,-5,4,0,-2
42,0,-5,5,-9
43,-4,-3,2,-6
44,-1,-4,4,-3
45,-4,-9,15,-8
46,8,-13,0,0
47,4,-7,3,-3
48,1,-8,15,-1
49,10,-18,15,-6
50,-5,12,-14,7
51,7,-6,4,2
52,0,4,2,-2
53,2,-1,8,-1
54,0,1,-6,6
55,-6,-2,6,-1
56,-2,1,-3,0
57,1,-8,11,-10
58,-6,9,-12,3
59,-6,4,2,-4
60,0,-10,3,-7
61,1,1,-7,5
62,5,-21,21,-12
63,5,-15,13,-12
64,1,-13,9,-2
65,-4,-8,11,-8
66,0,-17,17,-8
67,3,-13,10,-4
68,-6,-2,1,-7
69,-4,7,-12,-5
70,-9,1,0,-7
71,7,-22,11,-9
72,3,-21,22,-13
73,-2,-3,10,-11
74,-8,2,6,-8
75,-2,-2,2,-6
76,-9,0,1,-4
77,-4,-11,11,-9
78,-7,-2,-1,-6
79,-4,-5,16,-14
80,-6,3,-6,0
81,-1,-8,7,-5
82,0,-12,2,0
83,-2,-10,3,-7
84,2,-11,-1,-2
85,-5,3,-19,3
86,-2,-9,5,-7
87,-4,11,-23,6
88,-3,-1,0,1
89,-7,11,-15,1
90,-7,0,0,-10
91,1,-4,-6,-7
92,-9,6,-12,-4
93,0,-5,-4,-4
94,-12,5,-6,-6
95,-6,-5,-4,-6
96,0,0,-15,2
97,-2,-5,-4,-4
98,-7,8,-9,0
99,-5,0,-7,0
100,-4,-1,-4,-6
101,-10,-3,-2,-6
102,0,1,-5,-5
103,-6,-5,-1,-6
104,-6,4,-13,0
105,0,-13,8,-7
106,-10,-2,5,-5
107,-10,3,0,-1
108,-1,-15,9,-7
109,-6,2,-1,-3
110,-6,0,0,-6
111,-9,2,0,-9
112,4,-28,20,-10
113,-9,12,-13,-1
114,6,-22,9,-8
115,-4,-9,5,-12
116,-10,-1,9,-10
117,5,-13,3,-5
118,-5,0,-3,-1
119,-1,0,-6,-2
120,-9,3,-4,-2
121,-2,-13,15,-10
122,-2,0,-6,-6
123,3,-8,-8,-3
124,-8,9,-8,-6
125,0,-10,-5,0
126,-5,2,-2,-7
127,-3,-5,1,-8
128,-5,-5,-2,-4
129,-8,0,-3,-8
130,-11,7,-15,0
131,4,-6,-12,0
132,-8,1,-2,-6
