Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,0,-2,2,-4
2,-2,2,-6,-7
3,-1,-5,11,-8
4,-6,8,-3,-2
5,-5,4,-8,-1
6,6,-9,10,-4
7,0,4,-3,-4
8,2,-11,7,-6
9,-4,0,-1,-3
10,2,-3,6,-8
11,-2,1,-8,3
12,-7,3,6,-5
13,0,-4,0,-4
14,1,-9,2,-4
15,0,-7,-4,-3
16,-1,-7,8,-3
17,0,-6,6,0
18,-5,-4,14,-12
19,-5,-5,9,-5
20,-3,-4,10,-11
21,-2,-13,11,-4
22,2,-13,5,-6
23,0,1,-1,-3
24,0,-1,4,-5
25,2,-12,14,-8
26,-1,5,-12,-2
27,0,-14,27,-17
28,3,-10,4,-5
29,0,-14,12,-13
30,4,-17,15,-9
31,0,-6,-1,-1
32,-3,-5,7,-10
33,-6,2,-3,-8
34,-14,20,-23,6
35,-12,11,-2,-5
36,-3,2,-8,-2
37,1,-17,21,-10
38,-3,-7,16,-12
39,-7,5,-13,-2
40,-6,-5,5,-4
41,0,-16,17,-4
42,-7,-7,9,-4
43,-3,-5,-1,-4
44,5,-18,9,-8
45,1,-15,8,-6
46,0,-6,0,-9
47,1,-9,10,-8
48,2,-3,-1,-6
49,-6,-1,6,-1
50,-11,1,6,-7
51,-4,-4,6,-7
52,-7,-1,2,-8
53,5,-18,13,-6
54,-8,11,-8,-2
55,3,-4,-2,-10
56,1,-9,10,-8
57,-6,-8,5,-9
58,-10,8,-10,-2
59,-12,-1,5,-9
60,-9,-3,5,-6
61,-1,-12,10,-13
62,-4,-12,18,-8
63,-4,-3,8,-10
64,-10,1,2,-6
65,0,-11,9,-6
66,0,-5,5,-10
67,8,-23,13,-7
68,-3,-1,2,-4
69,-6,-12,10,-11
70,0,-8,3,-5
71,-2,-4,3,-5
72,0,-13,12,-4
73,1,-9,1,-4
74,-12,-5,19,-13
75,-7,-6,15,-13
76,-8,-3,2,-3
77,5,-9,5,-5
78,-11,5,-9,3
79,-3,-7,10,-12
80,-6,-3,-2,-7
