Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,-4,0,8,-4
2,-7,4,-2,-4
3,0,4,-2,-5
4,-2,-2,0,1
5,-3,14,-17,-1
6,-1,0,0,-2
7,-8,11,-6,4
8,-8,0,9,-9
9,-3,9,-8,4
10,0,-11,11,0
11,-1,0,-4,0
12,3,-12,10,0
13,2,-6,0,-2
14,-5,-1,0,3
15,-9,9,-4,0
16,-4,4,-5,0
17,0,0,-1,-2
18,1,-9,5,0
19,-5,0,2,-5
20,-5,9,-16,5
21,10,-14,3,5
22,-7,3,2,-5
23,-3,2,0,-3
24,0,-6,1,0
25,3,-13,11,0
26,0,0,-8,0
27,4,-11,9,0
28,-2,-6,9,-2
29,3,-13,11,-3
30,-10,7,0,-2
31,5,-17,7,-4
32,-3,3,0,0
33,-8,8,-4,1
34,-7,7,-16,1
35,3,-10,11,-6
36,-3,-5,6,-1
37,-9,9,-11,0
38,4,-15,16,-8
39,-11,3,0,0
40,5,-17,15,-1
41,4,-13,10,-4
42,1,-2,1,3
43,-1,-1,0,-2
44,2,0,-5,5
45,-7,-9,15,-11
46,-7,3,3,-6
47,-2,-6,8,-6
48,0,-8,15,-4
49,-15,12,3,0
50,1,-10,10,-8
51,-3,0,-4,1
52,-5,2,-6,4
53,-4,0,0,2
54,0,-5,9,-4
55,-2,-8,17,-12
56,-9,5,-4,-5
57,-4,-5,10,-9
58,-4,-4,6,-6
59,-7,0,2,-3
60,-6,7,1,-5
61,6,-10,10,-2
62,0,-20,35,-13
63,0,-12,6,-6
64,-12,-3,9,-8
65,1,-3,2,-4
66,0,-8,13,-7
67,-2,3,3,-1
68,-4,6,-12,0
69,1,-5,-1,-4
70,-7,2,0,-4
71,-3,-6,9,-4
72,10,-32,37,-14
73,2,-9,12,-1
74,-2,-9,14,1
75,-1,-4,3,-1
76,-4,-4,12,-4
77,-2,-15,24,-13
78,4,-15,9,0
79,0,-14,10,-4
80,-2,-6,3,-2
81,4,-5,-2,-1
82,-9,5,-2,-1
83,-3,-11,16,-11
84,-9,5,2,-3
85,-10,4,2,-8
86,-1,-12,9,-5
87,-1,-8,3,-9
88,-4,-5,11,-4
89,5,-11,8,-2
90,3,-13,7,-4
91,-3,1,-1,-4
92,0,-1,-9,-2
93,-4,2,2,-1
94,9,-13,7,-6
95,-7,10,-22,3
96,-4,1,-4,6
97,3,3,-1,3
98,0,-4,11,-5
99,0,-8,11,-8
100,-11,15,-11,0
101,-3,0,0,-4
102,-14,5,-3,0
103,-7,8,-9,-2
104,-6,0,-2,0
105,4,-16,11,-9
106,-9,4,-4,-1
107,-9,9,-5,-4
108,1,-18,15,-13
109,-8,-5,8,-3
110,-8,3,3,0
111,1,-9,5,-3
112,-1,-5,1,-1
113,-5,2,-3,0
114,0,-7,7,-6
115,-5,2,-5,0
116,-1,-11,10,-5
117,-5,-2,6,-8
118,-10,-3,3,2
119,-4,-3,5,-4
120,-1,-7,14,-6
121,0,-10,6,0
122,-6,14,-20,5
123,0,-11,20,-12
124,-1,-1,5,-3
125,-6,-8,8,-6
126,-3,-1,-2,-9
127,-6,5,-16,3
128,-2,0,6,-6
129,-5,-10,16,-5
130,-4,0,0,-4
131,1,-13,1,1
132,-2,-6,5,-3
133,0,-3,-4,1
134,-4,-7,13,-8
135,-5,-5,-2,5
136,-4,1,-2,-6
137,-6,13,-19,0
138,-1,-12,8,-5
139,-3,-1,-2,-1
140,0,-3,-1,3
141,-14,22,-21,3
142,-6,1,3,0
143,2,-17,11,-7
144,0,-7,8,-6
145,0,-4,-2,-4
146,0,-16,11,-10
147,-15,12,-19,2
148,-11,12,-11,-5
149,-9,10,-19,-3
150,-6,0,-5,0
151,-9,-1,3,-6
152,-6,-7,4,3
153,-6,-8,15,-11
154,-9,-5,5,-5
155,-12,0,7,-3
156,-11,7,-15,0
157,-4,-8,15,-15
158,-1,-10,10,-5
159,1,-14,13,-8
160,-5,-3,2,-7
161,-8,-12,9,-4
162,-5,-9,11,-7
163,-7,-3,-2,-4
