Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,-2,-3,0,-4
2,4,-10,2,1
3,-3,-5,2,-5
4,-4,-1,0,-3
5,2,-1,-13,2
6,-6,2,-2,4
7,0,6,-9,-2
8,0,-7,3,-2
9,-9,11,-9,4
10,-5,2,1,0
11,0,-5,5,0
12,-6,0,3,-3
13,-10,10,-3,0
14,-5,0,-8,-2
15,-5,7,-6,5
16,-5,-8,4,-5
17,-4,-13,4,-6
18,-7,1,-3,-2
19,0,0,-3,1
20,-4,2,-8,0
21,-5,0,0,-2
22,-5,10,-17,6
23,-2,-17,13,-4
24,-2,2,-1,-1
25,-10,4,2,-2
26,-3,1,-5,0
27,-2,-4,3,-7
28,-9,6,-6,2
29,3,-9,2,-3
30,-1,-13,9,-8
31,-9,4,-5,-1
32,1,-2,-6,-1
33,-9,2,0,0
34,-5,0,-4,-6
35,1,-11,1,-8
36,-4,3,-14,1
37,-1,2,-9,-5
38,-3,-1,-5,-4
39,-8,-1,2,2
40,0,-16,18,-10
41,3,-20,11,-14
42,-3,-5,2,-2
43,-6,-1,1,0
44,-9,0,-2,-1
45,-2,-13,10,-4
46,2,-22,16,-10
47,-3,-4,5,-8
48,-8,6,-12,0
49,-13,10,-17,3
50,-4,9,-21,1
51,-9,14,-23,2
52,6,-14,-6,-5
53,-8,4,-14,-2
54,-10,5,-12,3
55,-1,-1,-10,-2
56,-5,-1,-10,0
57,-4,0,-8,1
58,-9,10,-17,9
59,-10,5,-5,-4
60,-2,-2,-2,1
61,-2,-9,3,0
62,-6,5,-7,-2
63,-7,3,-1,0
64,-1,3,-10,2
65,-6,7,-11,0
66,-9,0,-7,1
67,2,-13,0,-7
68,10,-22,4,-4
69,0,-11,6,-3
70,-6,-1,0,-3
71,-1,-10,10,-6
72,-1,5,-9,9
73,-7,0,-4,0
74,-8,4,-7,0
75,0,-1,-1,0
76,0,-4,-5,-7
77,-13,6,-5,-3
78,-11,9,-12,-2
79,-10,7,-10,0
80,-11,-1,-7,2
81,-1,-14,0,1
82,-4,0,-13,1
83,1,-10,-3,1
84,-11,11,-17,1
85,-7,-2,-8,-5
86,0,-14,-2,-1
87,-2,-7,-2,0
88,0,-17,13,-12
89,-2,-14,8,-7
90,-6,-5,0,-1
91,-9,0,-6,-2
