Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,6,-12,12,-2
2,0,5,-11,2
3,-3,3,3,-1
4,-3,0,2,-1
5,5,-5,0,-2
6,-1,-2,-2,-2
7,0,-6,1,-1
8,-2,0,2,-2
9,-4,0,4,-2
10,0,0,-9,5
11,-6,0,-1,-1
12,2,-5,3,-4
13,4,-8,1,0
14,2,-7,5,-1
15,-8,-2,2,0
16,-3,10,-17,2
17,-1,-2,4,-4
18,2,-17,10,-7
19,-2,-6,5,-2
20,-3,0,0,-1
21,-7,-5,10,-6
22,4,-8,2,0
23,-9,11,0,-1
24,2,-13,14,-8
25,-6,-6,6,0
26,-4,2,0,-2
27,-7,7,-5,2
28,8,-5,-1,1
29,0,-9,4,-4
30,6,-10,3,-1
31,10,-25,20,-9
32,-9,8,-16,6
33,7,-12,-11,0
34,-2,-9,1,-1
35,-1,-6,-1,-4
36,-9,7,-6,-1
37,-2,-11,11,-7
38,-4,3,-3,0
39,-6,3,0,-7
40,9,-29,21,-4
41,0,-15,12,0
42,-6,4,-8,0
43,-8,-3,8,0
44,-10,0,0,-1
45,0,-11,11,-1
46,2,-15,8,0
47,-4,-14,14,-8
48,-4,9,-16,3
49,0,-14,15,-2
50,0,-2,-9,4
51,-3,-7,5,2
52,-4,-4,2,0
53,0,0,-9,0
54,0,1,-2,0
55,0,-7,-4,-5
56,-2,0,-10,2
57,-2,-1,-3,4
58,-4,0,-5,0
59,-7,-3,16,-9
60,-1,0,-6,3
61,3,-18,14,-4
62,3,-4,2,0
63,2,-2,-4,0
64,-5,1,0,2
65,0,-5,2,0
66,-1,-3,-2,5
67,1,-28,32,-15
68,-6,5,4,-6
69,13,-41,29,-10
70,4,-22,12,-5
71,-8,-2,1,-1
72,0,-20,26,-9
73,4,-14,15,-3
74,0,-2,3,1
75,2,-7,7,0
76,1,-13,13,-13
77,0,-8,4,5
78,6,0,-4,-3
79,0,-6,-1,6
80,-7,7,-8,2
81,-8,-4,10,-1
82,-1,-6,2,4
83,-6,-8,9,-6
84,-1,0,-3,-1
85,-4,2,-12,5
86,-9,2,-5,3
87,0,-8,-2,-3
88,2,-5,-3,6
89,-5,-11,5,-2
90,-3,-12,7,-3
91,-9,1,-10,-1
92,0,-15,12,-7
93,0,-12,5,-6
94,-5,-2,-5,1
95,-11,18,-33,6
96,-1,-7,3,-5
97,-3,-8,7,-1
98,-1,-6,3,-2
99,-1,-14,5,0
100,-2,-15,4,-4
101,-1,-17,11,-4
102,-4,3,-15,3
103,-2,-15,17,-10
104,-2,-10,5,-1
105,-8,-4,12,-1
106,1,-14,8,-5
107,-1,0,-10,6
108,-4,-6,5,-3
109,7,-22,24,-13
110,0,-7,12,-9
111,-4,-6,10,-7
112,4,-11,1,-1
113,1,-10,0,-6
114,-6,-1,2,-7
115,-3,-2,-4,2
116,-4,-3,5,0
117,0,-14,8,-4
118,1,-18,13,-6
119,2,-12,9,-5
120,-6,-9,10,-4
121,1,-10,5,0
122,-7,-2,-6,1
123,-2,-7,0,-3
124,-8,8,-11,0
125,-5,-3,-2,-3
126,-9,0,-1,0
127,-6,-4,-3,-3
128,-9,-1,1,0
129,-2,-11,11,-2
130,-9,9,-13,0
131,0,-8,-2,-2
132,0,-12,8,-5
133,2,-11,-4,-1
134,-2,-6,-6,0
135,-5,-3,-4,-3
136,0,-8,-5,0
137,-1,-12,7,-2
138,-4,-7,5,-4
139,-5,0,-8,2
140,-8,-7,13,-7
141,0,-4,5,-4
142,0,-8,10,-5
143,0,6,-12,2
144,0,0,-10,3
145,-2,-4,4,-4
146,-4,-6,6,-1
147,-8,4,-5,-5
148,-2,-9,4,-5
149,0,-1,-5,-10
150,-2,1,-13,2
151,-8,8,-10,2
152,-3,-5,-2,-2
153,0,-8,8,-4
154,-7,0,-3,2
155,-11,6,0,-4
156,-1,0,-1,1
157,0,-13,9,0
158,1,-15,10,-3
159,5,-15,8,-6
160,5,-14,5,-3
161,-2,-7,2,-2
162,-4,-2,6,-3
163,-2,-17,24,-6
164,4,-7,0,-3
165,-7,10,-6,-1
166,0,-12,0,-9
167,2,-11,6,-5
168,-1,-13,1,-3
169,-4,-10,8,-4
170,-2,0,-5,-2
171,0,2,-13,2
172,-1,1,-11,3
173,-2,3,4,0
174,4,-6,1,0
175,0,-6,0,-1
176,-9,5,1,-4
177,-3,-2,0,0
178,1,-8,11,-9
179,-7,-3,4,1
180,-6,1,1,-4
181,-3,-3,8,0
182,0,-10,2,1
183,10,-23,12,-6
184,-9,0,10,-2
185,-3,0,-8,4
186,-4,0,-12,2
187,-2,-4,11,-5
188,6,-18,4,-2
189,-9,17,-17,4
190,5,-15,11,-4
191,-6,0,0,2
192,-5,-2,-1,2
193,-2,-14,10,-7
194,-9,-3,8,-4
195,-5,2,-10,7
196,-5,4,-12,2
197,-9,8,-7,4
198,-9,-7,18,-6
199,-1,-2,-1,2
200,-1,0,8,-4
201,-3,-9,8,-7
202,2,-21,23,-6
203,-1,-4,-8,0
204,0,-10,4,0
205,2,-3,9,-5
206,-17,15,-10,3
207,0,10,-23,10
208,3,-18,9,-3
209,2,-9,9,-11
210,6,-11,-4,8
211,-2,-10,4,0
212,3,-19,14,-5
213,1,-3,-3,1
214,-4,7,-17,8
215,-10,4,-1,-1
216,0,-5,8,-11
217,-9,3,-10,0
218,-1,0,-10,4
219,1,-10,-3,0
220,2,-6,-1,-4
221,7,-11,-2,-2
222,-6,-10,7,-4
223,2,-12,8,-6
224,-6,3,0,-7
225,-13,5,-6,3
226,0,0,-4,2
227,0,-7,-6,3
228,3,-4,14,-10
229,0,-7,8,1
230,-3,-4,1,0
231,1,-6,9,-7
