Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,7,-15,12,-6
2,-16,15,-4,-4
3,-1,15,-22,6
4,0,1,-5,-1
5,5,-9,2,0
6,-7,9,-11,2
7,-2,-4,2,-2
8,-2,0,3,-6
9,-11,11,-9,0
10,-7,3,1,-4
11,0,2,-8,1
12,0,-1,0,-1
13,-2,4,-9,0
14,2,-20,19,-11
15,0,-7,-5,1
16,-5,-7,6,-5
17,-2,-14,11,-6
18,2,-18,19,-11
19,-5,0,3,-1
20,5,-4,-4,-4
21,9,-17,8,-7
22,-3,-10,19,-11
23,-1,-3,5,-7
24,2,4,-10,5
25,3,-10,5,-4
26,-3,5,-10,0
27,-16,21,-21,2
28,0,-8,2,0
29,0,-16,9,-5
30,-6,1,-7,1
31,-7,14,-11,-2
32,-2,2,-12,3
33,-4,3,-17,0
34,5,-1,-17,1
35,-2,2,-7,-5
36,-1,1,-1,-8
37,-12,15,-14,5
38,3,-17,19,-7
39,3,-5,-3,-2
40,2,-4,-3,0
41,4,-15,16,-7
42,-4,-5,7,4
43,-4,-2,-7,0
44,-3,-5,3,-1
45,-3,8,-6,-3
46,-4,-6,4,-2
47,-3,-6,11,-11
48,-1,-5,6,-4
49,-2,-12,21,-12
50,-3,-5,6,-5
51,-9,10,-4,-3
52,-3,8,-11,-5
53,-8,0,-1,-2
54,-8,4,-5,0
55,1,-12,7,-7
56,-7,3,-6,-2
57,2,-1,-6,0
58,-11,12,-13,1
59,-2,-8,14,-7
60,-2,-5,-1,-1
61,-11,4,6,-3
62,3,-20,15,0
63,0,-16,16,-12
64,-5,-7,3,-6
65,1,-13,12,-7
66,4,-6,-3,-3
67,-3,-7,16,-2
68,-3,1,-4,-6
69,-5,0,-6,2
70,-2,-8,1,-7
71,-5,-11,20,-8
72,1,-8,6,-4
73,-1,-13,10,-4
74,-7,-20,37,-15
75,2,-13,15,-11
76,-5,-2,4,-9
77,8,-20,16,-9
78,0,-5,4,-6
79,-4,-3,10,-9
80,0,-2,-2,-6
81,3,-11,5,-6
82,0,-6,0,0
83,0,-5,-1,-3
84,-5,-2,0,0
85,-4,4,-11,-1
86,0,-9,2,-4
87,0,-9,12,-6
88,2,-8,3,-7
89,-8,4,-8,-1
90,6,-8,-2,-2
91,-5,1,-3,-1
92,2,-13,0,-3
93,-3,-4,0,-4
94,-3,-6,0,-7
95,-4,0,-5,0
96,8,-15,15,-9
97,7,-20,10,0
98,-3,-5,3,-1
99,-4,0,3,-7
100,-4,0,-2,-4
101,0,3,-7,-6
102,3,-14,6,-8
103,1,-8,-1,-2
104,-8,9,-14,2
105,0,-2,-7,-1
106,-8,8,-6,-4
107,0,-11,7,-4
108,0,-9,8,-9
109,8,-17,9,-4
110,0,-5,4,-4
111,-5,0,-5,-1
112,-4,-13,12,-10
113,-10,-2,1,-8
114,5,-18,9,-9
115,-7,-11,5,-1
116,-3,-7,2,-4
117,-3,-6,1,-4
118,-5,-5,7,-8
119,-4,-5,5,-5
120,6,-11,6,-7
121,-8,5,1,-1
122,-8,0,4,-8
123,-3,0,-6,0
124,-12,10,-8,2
125,-16,9,-8,-5
126,0,-5,-7,-1
127,-5,-5,-3,-7
128,1,-11,9,-10
129,-1,-11,9,-7
130,-5,-6,3,-3
131,-1,-11,9,-9
132,-3,1,-2,0
133,-4,-2,0,-7
134,-5,0,-1,-5
135,0,-22,24,-18
136,-7,1,-9,0
137,-3,-1,-1,-6
138,-2,-1,-2,-8
139,-4,-6,3,-9
140,1,-7,0,-10
141,-11,0,-2,-8
142,2,-9,0,-9
143,1,-10,5,-7
144,-6,-2,0,-2
145,-9,9,-8,-1
146,-2,-7,0,0
147,-6,5,-12,2
148,-1,-4,-3,-2
149,-1,1,-4,-4
150,-6,5,-5,-4
151,-6,0,-4,0
152,1,-16,0,-1
153,-3,-12,16,-14
154,-2,-4,0,-4
155,-5,-5,5,-6
156,-2,-11,1,-8
157,2,-18,9,0
158,-3,-8,6,-11
159,-3,0,-3,-5
160,-4,-1,0,-3
161,5,-14,10,-8
162,0,-13,10,-10
163,5,-15,2,-4
164,-3,4,-14,-1
165,0,-4,-7,-1
166,-6,0,-10,0
167,-11,3,-10,-2
168,4,-13,-3,-5
169,-9,13,-14,-4
170,-12,11,-14,-2
171,0,-9,4,-5
172,0,-7,-9,-2
173,-2,-10,7,-5
174,4,-16,5,-3
175,-2,-6,6,-11
176,-4,-3,-3,-4
177,-6,0,-11,-1
178,-4,3,-14,-5
179,-8,2,-6,1
180,0,-4,2,-5
181,-6,-7,5,-6
182,-3,1,-5,0
183,-4,4,1,-3
184,6,-5,-6,-3
185,2,-2,-15,4
186,-1,-15,15,-15
187,-3,-19,15,-11
188,0,-14,14,-12
189,-8,-1,5,-10
190,6,-11,0,-6
191,0,-7,4,-7
192,-1,-5,3,-8
193,0,1,-3,0
194,1,-17,9,-6
195,-3,-1,0,-5
196,-6,-8,9,-3
197,-2,-4,-1,0
198,-10,-9,16,-10
199,-5,-13,12,-4
200,-8,6,-13,8
201,-2,-4,-3,-3
202,-6,1,-4,2
203,-5,-9,0,-4
204,-4,1,3,0
205,-4,-10,17,-7
206,-13,6,-7,0
207,1,-13,4,-1
208,-8,-8,12,-8
209,-1,-11,7,-5
210,4,-9,-3,3
211,-3,-11,14,-10
212,-6,-7,9,-10
213,0,6,-17,2
214,-5,-7,6,-8
215,0,-19,13,-6
216,2,-11,7,-7
217,-12,3,-5,0
218,-4,2,-13,-2
219,-9,-1,-4,-1
220,-4,0,-9,2
221,-1,-1,-2,-3
222,-8,3,3,-5
223,-11,23,-25,8
224,-1,-5,3,-7
225,-1,-11,6,-3
226,-4,-9,10,-9
227,-11,20,-23,5
228,-7,-1,1,-5
229,1,-18,7,-1
230,-6,-2,0,0
231,-12,8,-2,-4
232,-7,-6,3,-9
233,-7,3,0,-9
234,9,-27,21,-6
235,5,-25,17,-2
236,6,-20,9,-5
237,-7,-5,-3,3
238,-4,-3,5,-7
239,-7,-4,0,-8
240,-2,-6,0,-3
241,-9,11,-23,7
242,1,-15,9,-10
243,-1,-2,-1,-6
244,1,-7,-6,-3
245,0,-10,5,-8
246,-2,-6,7,-5
247,-6,-2,-1,-1
248,-8,-2,0,-2
249,-5,-4,-8,2
250,0,-3,-12,-1
251,-2,-2,0,0
252,4,-9,-1,4
253,-4,5,-7,4
254,1,-17,17,-6
255,-9,-1,-1,3
256,-11,0,-5,0
257,-4,-8,10,-4
258,0,-12,2,2
259,-6,9,-22,4
260,-1,-22,19,-8
261,0,-3,-3,-1
262,3,-6,0,2
263,-1,-1,-11,6
264,-9,5,-1,0
265,-19,17,-18,5
266,-16,13,-5,-1
267,0,-13,1,-4
268,0,-14,8,-5
269,2,-9,3,-2
270,-4,0,-7,8
271,-6,-1,1,2
272,-10,6,-6,3
273,-3,-6,3,0
274,-4,-2,-2,0
275,-5,2,-5,0
276,4,-13,8,-1
277,0,5,-23,9
278,0,-7,-8,8
279,-1,-6,-1,1
280,-4,1,-9,3
281,0,-11,5,3
282,-1,-1,-4,-1
283,-6,-2,6,-1
284,0,-5,0,4
285,-2,-14,10,-4
286,-6,0,-11,4
287,-6,-2,-5,2
288,1,-11,-3,2
289,4,-13,4,1
290,-1,-22,16,-9
291,-5,-2,-5,-6
292,-8,-5,1,-1
293,-4,-2,0,1
294,-8,2,-15,1
295,0,-10,6,0
296,-10,4,-9,1
297,-9,7,-8,7
298,-3,0,-2,3
299,4,-12,-5,6
300,0,-3,-10,10
301,-4,-4,3,6
302,6,-21,22,0
303,-4,-5,2,8
304,-5,4,-3,5
305,-3,-6,-2,8
306,-1,-4,0,13
307,-5,10,-30,20
308,-5,2,-14,19
309,0,2,-11,11
310,0,4,-14,15
311,1,-5,-5,13
312,-2,-14,3,7
313,-5,8,-22,20
314,-8,10,-20,11
315,0,-3,-11,18
316,-4,0,-7,4
317,0,-5,-5,5
318,0,2,-16,13
319,-3,-5,1,14
320,-6,0,-5,10
321,-5,0,-7,11
322,0,0,-12,14
323,-9,1,1,0
324,-4,2,-8,11
325,1,-10,-1,8
326,-3,-9,8,3
327,-5,1,0,7
328,-8,0,-7,11
329,-3,5,-12,6
330,-2,-7,11,0
331,-10,7,-4,10
332,0,-8,3,10
333,-4,0,-6,11
334,-10,1,1,9
335,-13,20,-20,11
336,-4,-1,-1,2
337,0,-17,13,9
338,-4,-5,0,7
339,-6,0,0,10
340,-1,-7,-6,13
341,-4,2,-10,10
342,1,-12,9,3
343,-10,10,-20,16
344,-3,-6,-7,11
345,-1,-6,-3,9
346,0,-3,-6,7
347,-8,13,-20,12
348,-7,2,-1,8
349,-10,2,-2,8
350,-9,0,1,6
351,-6,9,-19,12
352,-12,5,0,6
353,-2,1,-16,13
354,-5,13,-16,12
355,-11,5,-12,9
356,-5,-7,-6,8
357,1,-6,0,5
358,1,-10,7,6
359,-4,6,-18,11
360,-10,5,-16,9
361,1,-2,-9,12
362,-11,3,-2,4
363,-3,-5,-5,7
364,-9,0,-3,3
365,-4,-2,-2,6
366,-7,9,-13,4
367,-15,10,-6,8
368,-6,2,-21,10
369,-6,-3,-5,10
370,1,-6,-7,13
371,-2,6,-23,6
372,3,-9,-2,7
373,-6,-3,-1,0
374,-4,2,-16,8
375,-9,5,-15,12
376,-3,-10,0,8
377,-7,8,-15,16
378,-10,3,-7,11
379,-7,8,-16,11
380,3,-7,-1,3
381,-2,-1,-12,9
382,8,-15,0,7
383,5,-4,-8,8
384,-12,12,-20,7
385,-1,-9,0,11
386,-5,-4,6,1
387,1,-15,5,8
388,-5,-2,-3,7
389,-2,-3,-5,10
390,-10,6,-14,10
391,1,-16,9,2
392,4,-17,13,9
393,-3,-4,-7,15
394,5,-26,25,-3
395,2,3,-17,19
396,-3,5,-19,18
397,1,1,-15,14
398,-4,11,-16,11
399,-5,0,8,3
400,-12,13,-15,9
401,-8,5,-8,12
402,0,-2,-9,14
403,-9,0,8,0
404,0,-5,1,6
405,-10,11,-14,16
406,-7,4,-10,12
407,-4,0,-8,12
408,-3,7,-8,11
409,-3,7,-18,18
410,-4,1,-4,15
411,-2,5,-5,15
412,-10,8,-10,19
413,-3,-1,-6,16
414,-5,0,-2,15
415,1,12,-20,20
416,-1,-3,-4,16
417,-6,7,-16,14
418,0,2,-6,14
419,-10,11,-11,11
420,-11,18,-26,13
421,-5,4,-10,14
422,-8,10,-16,15
423,-2,-3,0,7
424,-6,0,-4,10
425,-2,-4,-3,14
426,-2,4,-19,17
427,-6,0,0,13
428,-8,14,-16,11
429,-2,0,-7,20
430,-4,-3,-4,10
431,-4,5,-22,14
432,2,-10,-2,8
433,-3,5,-15,11
434,-3,2,-11,11
435,-8,15,-17,15
436,-10,0,-5,7
437,-7,4,-7,14
438,-6,-5,2,10
439,-4,-10,4,8
440,1,-12,5,3
441,-3,-9,7,0
442,1,-11,7,8
443,-13,5,-4,9
444,0,-6,0,12
445,-9,15,-23,20
446,-3,3,-19,17
447,-5,-4,-4,11
448,-1,0,-10,9
449,-9,1,-8,11
450,-7,0,-3,7
451,-5,8,-20,11
452,-7,4,-17,11
453,1,-11,5,7
454,-1,-5,-2,12
455,-4,-12,5,5
456,-3,4,-19,17
457,-17,17,-28,16
458,-3,0,-11,14
459,-5,8,-12,10
460,-6,-1,-1,9
461,0,-5,-3,10
462,-14,21,-25,10
463,-12,17,-23,8
464,-4,4,-10,5
465,-1,0,-7,6
466,-8,4,-11,5
467,-1,-9,0,7
468,-9,11,-14,13
469,0,-7,2,1
470,-3,2,-14,13
471,7,-17,10,0
472,-7,1,-2,2
473,0,-3,-3,9
474,-14,17,-14,10
475,-9,10,-11,10
476,4,-5,-9,10
477,-5,1,-7,12
478,-5,-8,3,7
479,-5,-7,1,11
480,-16,24,-23,15
481,-2,-5,0,8
482,-7,4,-5,17
483,-1,-7,2,6
484,0,1,-6,9
485,-10,2,-9,13
486,0,-10,4,14
487,-6,-4,2,10
488,-2,0,-3,10
489,-9,8,-7,5
490,-4,5,-5,4
491,-7,0,-4,4
492,0,-3,-7,7
493,-5,6,-10,9
494,-3,-2,-1,9
495,-7,12,-22,10
496,-5,-5,12,0
497,-5,5,-7,11
498,-1,-1,-12,14
499,-5,7,-18,5
500,-11,5,-7,9
501,-5,7,-10,15
502,-10,3,0,6
503,5,-17,7,-1
504,-2,-3,-2,7
505,-2,-9,-5,12
506,-6,-3,-8,4
507,1,-3,-10,12
508,-4,0,-11,11
509,-9,1,-10,7
510,-4,2,-2,8
511,0,-9,2,4
512,-5,2,-11,14
513,-4,0,-1,1
514,-2,-3,1,0
515,0,-11,-2,8
516,-3,0,-10,6
517,-8,10,-14,5
518,-3,2,-17,13
519,-2,1,-9,4
520,0,-10,5,-2
521,4,-5,-8,14
522,-6,-5,6,-1
523,-14,19,-22,12
524,-4,7,-12,10
525,-1,9,-12,6
526,-7,4,-6,2
527,-7,10,-17,7
528,2,-14,2,8
529,-1,-10,9,-3
530,-4,-13,15,-1
531,0,8,-21,13
532,0,-3,-5,7
533,-3,-5,8,-2
534,-3,-2,-4,3
535,-2,4,-10,8
536,-9,3,-2,1
537,-5,0,-7,6
538,2,-9,-3,3
539,-5,1,-6,0
540,-8,-2,-3,7
541,0,-6,3,4
542,-4,-4,0,3
543,-3,-12,-1,5
544,-7,5,-5,4
545,1,-8,-3,7
546,-2,0,-7,3
547,1,-20,29,-6
548,0,-11,6,3
549,-4,5,-1,6
550,2,-12,11,4
551,-7,7,-6,5
552,-1,7,-6,13
553,4,-7,-6,6
554,-15,13,-3,6
555,-3,2,-14,6
556,-3,8,-7,6
557,-3,0,-11,9
558,-7,2,-5,8
559,-5,12,-17,13
560,0,-12,4,2
561,-4,9,-14,15
562,-7,8,-11,9
563,1,1,-11,9
564,-11,13,-5,4
565,-5,9,-15,14
566,3,-2,-8,3
567,0,1,-8,7
568,-4,13,-15,7
569,-10,5,-9,8
570,0,2,-12,10
571,0,6,-16,15
572,-17,20,-18,8
573,1,-1,-3,2
574,0,-10,-1,9
575,-6,14,-17,9
576,1,-5,-5,9
577,-1,7,-12,5
578,5,-8,-5,7
579,-8,10,-23,15
580,-8,4,-1,11
581,-11,20,-24,12
582,-1,5,-3,1
583,-2,-15,15,0
584,-8,0,-2,0
585,-2,-6,2,7
586,-9,2,-5,1
587,5,-15,13,-4
588,0,4,-14,10
589,-6,4,-5,4
590,-6,4,-13,10
591,-10,0,-5,3
592,5,-11,10,0
593,-11,7,-5,6
594,-4,-1,-11,4
595,-4,1,0,-1
596,0,0,-6,7
597,-6,-5,2,-1
598,3,-17,7,-2
599,-7,3,-7,4
600,-7,0,-5,9
601,-2,-3,-1,0
602,0,-2,-10,6
603,-5,4,-2,6
604,-12,22,-17,11
605,-3,-7,-3,3
606,-2,4,-5,9
607,6,-16,4,1
608,2,-10,-5,8
609,-1,-13,11,-7
610,0,-12,11,2
