Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,-6,13,-16,0
2,-3,0,-4,-3
3,-8,17,-16,0
4,1,0,-2,0
5,-6,14,-16,5
6,-7,3,-4,4
7,0,6,-10,-1
8,4,-12,8,-5
9,1,-10,3,-1
10,-12,19,-21,2
11,1,-2,-2,-2
12,2,-14,5,0
13,-4,0,-2,-1
14,-4,2,-9,0
15,1,0,-5,5
16,8,-14,15,-7
17,6,-10,4,-5
18,-9,13,-18,5
19,-5,-5,3,-3
20,-5,3,-8,1
21,-11,9,-12,0
22,-8,3,-1,-4
23,-13,6,-2,-2
24,-4,-2,0,0
25,-5,5,-6,-6
26,1,-5,-7,0
27,-2,0,-7,-1
28,5,-7,-2,-1
29,-10,10,-17,1
30,-7,-9,7,-3
31,-11,11,-7,0
32,1,-3,-5,0
33,6,-21,13,-2
34,7,-9,-10,1
35,-3,6,-12,2
36,-4,-7,0,0
37,-9,5,-5,-5
38,-13,3,2,-3
39,-13,16,-12,0
40,-7,3,-14,2
41,2,-10,3,-2
42,-2,-15,11,-5
43,-10,10,-10,-3
44,0,-2,0,-4
45,-1,-1,-6,-2
46,-6,0,-2,-3
47,4,-7,-2,-1
48,-9,1,-2,-7
49,-5,-6,-4,0
50,-12,4,-6,-4
51,4,-9,-4,0
52,-8,15,-21,-2
53,-8,18,-30,-1
54,-1,-2,-8,-1
55,5,-21,9,-3
56,-6,3,0,-10
57,-11,14,-27,9
58,-5,-4,4,-6
59,0,-8,-1,-1
60,-13,12,-14,-3
61,0,-16,13,-7
62,-3,-2,-4,0
63,-1,-9,-10,0
64,-2,4,-17,1
65,-1,7,-23,5
66,-2,-4,-6,1
67,-7,9,-22,4
68,-1,-6,-9,-2
69,-10,7,-4,-2
70,-2,-1,-3,1
71,-14,8,-12,-1
72,-5,10,-13,0
73,-4,3,-17,8
74,-12,8,-4,-8
75,-9,5,-12,-4
76,-3,-5,0,-9
77,-8,2,-13,3
78,-7,-7,6,-7
79,-3,-12,8,-8
80,-9,7,-3,-6
81,-8,0,-10,3
82,-4,-11,0,-5
83,-7,6,-14,0
84,6,-13,0,-1
85,0,-14,0,-3
86,-14,5,-4,0
87,-2,-2,-9,0
88,-11,7,-8,-4
89,0,-1,-12,0
90,-13,-1,1,-11
91,-4,0,-12,3
92,-4,1,-11,2
93,-3,2,-7,1
94,-8,3,-12,1
95,-4,2,-10,0
96,-1,6,-22,6
97,-1,-9,-3,-3
98,1,-5,-9,-5
99,-4,-1,-15,1
100,-1,-9,-2,-4
101,0,-5,-5,0
102,5,-23,17,-11
103,-7,11,-28,8
104,-2,0,-21,4
105,-9,7,-14,-2
106,-8,6,-6,-6
107,4,-9,-3,2
108,3,-9,-3,-6
109,-12,0,4,-4
