Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
274,6,-3,4,-1
275,9,-13,4,11
276,0,6,-2,1
277,-7,3,-3,4
278,1,8,-8,8
279,3,3,-3,14
280,1,1,3,8
281,0,11,-9,2
282,-3,5,-11,11
283,2,-7,11,2
284,5,-2,12,7
285,5,-1,0,2
286,5,-6,6,3
287,15,-11,10,-3
288,13,-18,22,-7
289,3,0,11,0
290,8,-15,29,0
291,9,-18,22,5
292,-1,2,-3,4
293,8,-15,19,4
294,6,3,-7,15
295,6,-1,-1,6
296,12,-16,9,3
297,2,-9,2,4
298,-2,1,-1,0
299,0,-2,-3,0
300,0,10,-13,12
301,2,0,0,2
302,7,-4,11,-3
303,7,-7,11,2
304,9,-4,3,0
305,-10,17,-3,6
306,9,-10,15,-5
307,12,-10,11,0
308,12,-11,9,0
309,2,5,-11,3
310,2,3,-4,2
311,7,4,-4,14
312,4,0,4,3
313,9,-4,3,11
314,5,-7,13,-2
315,0,13,-10,9
316,1,2,6,1
317,9,-3,0,9
318,2,3,0,8
319,5,-3,3,-2
320,-1,14,-14,16
321,2,3,15,1
322,4,-2,17,-4
323,-8,24,-17,16
324,6,2,-9,19
325,9,-3,13,0
326,10,-14,21,7
327,-2,8,4,2
328,4,-7,18,2
329,2,-9,24,-5
330,10,-9,7,5
331,12,-11,20,1
332,1,9,-4,5
333,15,-12,5,2
334,10,4,-17,9
335,5,2,5,9
336,12,-18,25,5
337,8,0,-14,15
338,9,-7,17,4
339,3,9,-20,5
340,0,9,-8,6
341,4,-9,17,4
342,8,-4,11,3
343,0,5,7,-4
344,-4,21,-23,19
345,9,-9,0,7
346,4,7,-13,13
347,8,-12,24,0
348,9,-3,3,0
349,10,-12,14,4
350,4,2,-1,0
351,-4,8,2,1
352,6,-7,8,4
353,-5,15,-12,6
354,2,-2,8,7
355,3,-4,-5,10
356,10,-12,10,-2
357,5,-7,9,0
358,-8,18,-13,2
359,9,-17,10,2
360,5,2,-1,11
361,-9,13,0,10
362,-3,25,-20,14
363,5,2,0,5
364,-2,13,-10,12
365,0,11,-21,8
366,3,1,0,4
367,-3,-6,8,0
368,10,-9,0,3
369,0,9,-15,13
370,4,3,-3,17
371,-5,16,-4,6
372,-4,15,-10,11
373,-3,11,-20,13
374,2,2,-1,1
375,-1,5,-5,5
376,-1,4,2,2
377,10,-2,-4,12
378,1,-3,3,6
379,3,-4,3,0
380,-3,12,-1,3
381,3,-7,5,9
382,9,9,-16,15
383,0,3,-1,4
384,12,-7,-2,10
385,4,0,-6,9
386,0,4,6,2
387,12,-6,0,1
388,-11,11,0,0
389,-4,12,-8,6
390,2,10,-2,6
391,5,-3,5,11
392,4,-3,13,0
393,11,-6,11,2
394,1,9,0,2
395,10,-12,4,11
396,1,-4,9,6
397,-8,17,-14,7
398,-8,28,-32,11
399,-1,14,-3,-2
400,10,-13,11,-4
401,-6,15,3,10
402,1,9,-8,14
403,10,-6,0,4
404,4,0,0,2
405,-14,15,-15,8
406,6,1,-2,6
407,2,-1,12,-2
408,2,-6,4,4
409,14,-15,30,-7
410,17,-18,18,0
411,11,-14,21,0
412,11,-9,7,4
413,0,0,3,7
414,9,-13,4,14
415,-4,7,0,9
416,4,-1,-1,4
417,3,8,-10,9
418,-3,13,-11,8
419,1,-5,12,1
420,-4,7,0,4
421,-8,21,-19,12
422,-9,19,-12,8
423,-3,9,9,-6
424,0,-5,7,8
425,9,-17,18,8
426,6,-1,12,0
427,0,3,10,2
428,-2,-6,27,-2
429,3,-5,16,-5
430,1,8,6,3
431,4,4,0,3
432,3,12,-9,7
433,8,-13,10,-1
434,-2,1,1,-1
435,2,8,-8,3
436,-11,18,2,0
437,4,-1,13,0
438,10,-7,12,3
439,-4,31,-42,21
440,-3,19,-4,14
441,5,-12,25,12
442,16,-2,22,7
443,10,12,1,7
444,13,7,12,6
445,-4,23,-9,7
446,7,10,-15,13
447,11,-1,0,6
448,10,-12,11,6
449,2,2,3,7
450,11,-12,25,-1
451,9,-14,21,4
452,2,19,-15,15
453,1,13,-11,13
454,2,5,8,9
455,9,-4,13,8
456,8,-10,21,6
457,9,-4,5,11
458,6,0,5,14
459,5,-1,5,14
460,-1,-1,10,12
461,8,-8,-2,12
462,3,11,0,12
463,6,-1,1,8
464,-1,18,-11,12
465,-2,8,0,4
466,5,3,5,4
467,11,-9,2,11
468,-1,2,-1,9
469,0,7,5,5
470,8,1,-5,8
471,8,2,-10,15
472,0,0,1,10
473,6,-1,-9,16
474,6,-7,9,0
475,1,14,-19,19
476,2,9,-8,9
477,12,-24,37,0
478,8,-10,16,1
479,15,-26,35,-3
480,8,-10,8,7
481,6,-12,24,-2
482,10,-17,11,9
483,0,17,-8,10
484,24,-25,22,6
485,16,-19,24,7
486,8,2,0,17
487,-1,3,12,0
488,0,5,4,16
489,10,-9,13,6
490,5,-2,6,7
491,1,2,3,10
492,-5,17,-27,14
493,7,2,1,4
494,15,-7,7,9
495,-1,1,6,12
496,2,3,-10,15
497,1,3,4,7
498,4,-4,20,4
499,9,-13,6,8
500,2,6,-2,9
501,0,14,-3,7
502,12,-8,11,9
503,17,-10,10,4
504,13,-10,12,9
505,6,2,6,7
506,0,-6,16,7
507,7,-10,16,2
508,5,-12,20,1
509,0,0,4,-1
510,6,1,15,-4
511,4,-13,19,1
512,5,-16,16,4
513,-9,2,5,5
514,1,-5,14,2
515,-4,12,0,4
516,9,4,-6,10
517,4,6,-10,11
518,0,5,-3,11
519,12,-14,21,-4
520,12,-16,19,0
521,2,-7,15,8
522,13,-7,20,3
523,0,6,-11,13
524,0,18,-22,21
525,11,-14,32,-5
526,-4,11,-5,7
527,2,-1,16,-4
528,7,4,-5,9
529,-3,16,-13,8
530,7,-10,15,-5
531,-5,13,5,7
532,5,-4,11,7
533,16,-10,27,4
534,15,-16,23,5
535,1,3,3,0
536,12,-6,7,3
537,4,-5,11,2
538,1,9,-3,5
539,-5,8,-10,12
540,5,1,-7,7
541,0,1,2,4
542,4,-10,16,1
543,12,-21,21,1
544,4,-7,5,8
545,7,-3,7,10
546,2,1,15,-1
547,5,-8,18,-4
548,5,-5,6,5
549,8,-1,6,1
550,9,-16,15,3
551,20,-35,34,0
552,7,0,2,2
553,8,-10,19,2
554,3,-6,10,7
555,-4,2,9,2
556,0,8,-9,4
557,6,-7,9,0
558,0,-8,26,0
559,5,-11,23,-5
560,-1,1,-2,5
561,0,2,1,13
562,3,3,-5,10
563,7,-11,7,14
564,-10,22,-8,7
565,-4,-1,15,0
566,-2,2,16,1
567,10,-5,5,4
568,6,-13,29,1
569,4,-6,5,11
570,7,-3,12,6
571,13,-15,19,0
572,4,3,0,7
573,2,-2,7,2
574,5,0,-1,13
575,1,0,7,5
576,0,-2,17,1
577,2,-9,15,11
578,13,-9,15,3
579,-2,7,5,7
580,-2,9,6,-2
581,9,-23,36,0
582,10,-8,13,6
583,3,-16,18,0
584,6,-7,19,-3
585,5,-3,10,15
586,2,-3,1,12
587,11,-1,-4,4
588,1,7,-2,6
589,5,4,0,3
590,-5,18,-12,17
591,5,7,-3,9
592,2,16,-14,19
593,-5,4,11,3
594,4,-5,6,12
595,-1,-1,-9,13
596,-6,25,-14,12
597,6,-5,13,2
598,2,-2,10,2
599,-2,7,-15,16
600,0,-4,3,7
601,0,2,1,2
602,2,-3,16,1
603,10,-16,24,3
604,10,-16,10,3
605,8,-17,21,-2
606,11,-13,11,1
607,9,-12,16,9
608,-1,-1,5,6
609,3,0,16,0
610,4,-6,22,-1
611,13,-10,12,10
612,5,0,17,7
613,6,0,4,5
614,6,-2,6,13
615,0,18,-19,8
616,6,-9,11,-3
617,5,-15,22,-5
618,3,0,0,-2
619,7,0,-6,13
620,7,0,-1,5
621,10,-10,21,1
622,17,-20,12,0
623,4,-13,18,6
624,8,-6,14,14
625,3,3,0,10
626,7,-8,2,5
627,5,-3,13,0
628,4,5,-2,6
629,-4,-6,17,-6
630,1,5,6,3
631,14,-26,34,-6
632,0,2,16,-3
633,7,0,-1,9
634,8,1,-8,7
635,8,-12,16,-2
636,2,-4,7,4
637,0,4,2,10
638,-5,7,-11,9
639,30,-49,42,-4
640,2,-6,14,0
641,4,0,12,1
642,1,-6,16,3
643,8,-1,0,9
644,-6,19,-16,11
645,10,-4,1,9
646,7,-17,25,-3
647,7,-23,32,2
648,4,-13,14,0
649,2,-2,12,2
650,0,8,8,6
651,5,-1,4,4
652,1,-4,5,1
653,14,-5,16,3
654,11,-17,9,14
655,6,2,2,9
656,6,-10,19,2
657,-6,13,4,6
658,12,-16,18,5
659,14,-22,34,-9
660,5,0,1,0
661,17,-29,31,-1
662,3,6,4,7
663,1,-7,14,-2
664,-5,9,-7,2
665,-1,0,7,3
666,0,2,1,10
667,3,-11,14,0
668,-5,12,14,-5
669,4,-11,21,0
670,8,-13,7,7
671,18,-29,33,2
672,4,-2,9,4
673,3,1,8,3
674,-2,0,19,1
675,-4,9,-2,9
676,1,-6,23,-3
677,11,-12,17,2
678,12,-18,17,3
679,1,-4,12,4
680,15,-35,41,-1
681,9,-17,14,10
682,8,-28,29,-1
683,0,-2,20,8
684,7,-1,-2,9
685,4,-11,15,2
686,12,-8,0,9
687,10,-14,28,0
688,0,-5,18,-8
689,0,-5,15,2
690,14,-7,4,10
691,12,-24,26,-3
692,12,-15,14,7
693,11,-10,7,-1
694,7,-6,6,9
695,10,-17,24,-4
696,4,-11,14,-6
697,3,-8,19,8
698,11,-10,13,0
699,-3,-9,22,3
700,1,-10,32,2
701,14,-15,21,0
702,16,-21,20,0
703,13,-6,13,6
704,15,-25,32,-4
705,5,-8,26,0
706,4,-5,11,9
707,16,-20,19,4
708,6,-10,20,4
709,7,-2,8,9
710,6,-5,13,-2
711,17,-13,17,-2
712,1,-2,15,7
713,12,-16,22,0
714,8,-11,17,-2
715,9,9,-12,7
716,4,-3,11,-2
717,7,-6,17,0
718,11,-16,33,-2
719,12,-10,21,-1
720,8,-5,21,0
721,0,11,13,0
722,21,-17,31,4
723,19,-12,29,0
724,19,-25,43,3
725,16,-9,21,4
726,12,-10,35,12
727,28,-16,34,9
728,11,8,26,5
729,11,9,9,14
730,9,8,15,18
731,16,0,27,13
732,23,-15,47,4
733,24,0,34,8
734,24,-17,35,14
735,19,-8,36,9
736,23,-10,14,15
737,21,-16,36,9
738,12,-1,32,5
739,9,4,22,14
740,18,-3,23,14
