Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
273,-3,11,-9,7
274,-3,11,-17,7
275,1,0,13,2
276,0,-6,13,8
277,0,6,0,0
278,-1,-1,0,2
279,-5,13,-13,9
280,-7,10,-14,13
281,2,-1,-2,2
282,14,-21,16,0
283,0,-15,24,1
284,12,-20,20,0
285,7,-12,23,3
286,4,-4,10,0
287,0,2,2,5
288,-6,-4,21,-1
289,1,-2,14,2
290,11,-18,16,8
291,9,-6,7,5
292,-3,5,-5,7
293,1,-13,32,0
294,7,-25,32,-2
295,2,-13,23,-4
296,3,-9,14,9
297,-2,7,-3,3
298,0,3,-2,2
299,-10,18,-33,14
300,3,0,0,8
301,3,1,-1,7
302,-6,-7,19,-2
303,5,2,-1,3
304,0,-4,18,-5
305,0,-2,0,12
306,1,2,-1,11
307,5,-10,21,-4
308,12,-15,17,4
309,-2,0,-8,3
310,7,9,-23,13
311,2,-14,14,8
312,-2,1,-2,5
313,-7,13,0,2
314,6,6,-12,5
315,-9,15,-16,13
316,6,-7,10,7
317,10,-20,32,-7
318,-4,-3,25,-2
319,15,-25,23,0
320,-2,14,-16,17
321,-4,10,-3,1
322,-8,15,-7,7
323,2,-11,9,4
324,2,-8,-3,14
325,0,6,-1,5
326,9,-7,19,-2
327,11,-5,-5,8
328,-6,22,-21,3
329,0,3,2,0
330,0,8,0,7
331,14,-22,26,-1
332,-7,3,-12,9
333,-7,10,-5,4
334,7,-20,18,1
335,4,0,-22,10
336,-8,18,-14,11
337,6,0,-13,9
338,1,-5,11,-3
339,-8,18,-25,8
340,3,-11,12,-1
341,3,-13,10,5
342,-4,6,-3,12
343,11,0,3,0
344,-2,-2,2,12
345,2,-7,18,-6
346,-11,18,-27,8
347,3,-23,30,5
348,12,-35,46,-9
349,15,-33,35,-1
350,-1,10,-14,8
351,5,-12,9,1
352,7,-4,-2,9
353,-2,-3,7,1
354,0,-5,12,-2
355,10,-14,12,0
356,-4,15,-21,4
357,1,-3,2,3
358,0,4,-7,8
359,8,-4,3,4
360,-2,-9,25,-3
361,10,-10,0,9
362,3,-2,7,-3
363,-2,-1,9,-11
364,0,4,0,3
365,-7,6,-7,6
366,-2,8,-14,6
367,-1,1,5,-2
368,-9,8,-11,2
369,-8,8,-5,8
370,-3,-12,16,0
371,2,-4,-5,7
372,-4,2,8,-3
373,-9,13,-15,3
374,8,2,-9,2
375,1,-10,8,-2
376,2,-4,4,2
377,-4,9,-6,0
378,-2,3,-6,4
379,-6,6,-5,-3
380,8,-9,6,0
381,-8,4,0,7
382,-6,1,12,6
383,0,4,-5,3
384,5,-16,18,1
385,-9,14,-6,7
386,12,-23,27,0
387,-2,-13,21,0
388,-7,10,1,-5
389,-3,9,-13,5
390,0,0,11,-1
391,8,-25,24,1
392,2,-3,0,0
393,2,-6,11,-6
394,-3,3,-1,10
395,4,-13,12,3
396,-2,-1,-5,9
397,-9,25,-12,6
398,-3,4,-11,7
399,-1,-3,0,5
400,-2,15,-16,3
401,-7,7,-1,11
402,7,-6,2,0
403,-4,9,-11,11
404,-1,-8,3,0
405,-5,8,-18,13
406,0,-5,17,6
407,-2,0,2,2
408,0,-3,-5,3
409,15,-34,49,0
410,9,-24,39,-3
411,7,-7,14,-1
412,8,-7,8,5
413,1,-3,17,-6
414,4,-6,11,6
415,0,9,5,1
416,-2,0,2,12
417,6,-6,8,0
418,-1,0,6,1
419,9,-10,16,8
420,-2,4,-2,11
421,0,-1,-5,2
422,-11,10,-9,10
423,-9,13,0,5
424,6,-4,10,6
425,5,-20,30,13
426,0,6,6,12
427,8,-8,6,19
428,11,-11,16,5
429,0,0,5,8
430,3,4,-9,13
431,-4,8,0,19
432,6,0,1,15
433,0,-1,10,6
434,0,-4,-1,8
435,-4,13,-2,7
436,1,-1,13,0
437,-6,7,8,9
438,-12,8,-1,7
439,0,0,-8,3
440,-3,-1,-6,15
441,8,-33,57,-8
442,-7,-2,14,2
443,0,1,5,0
444,7,-17,23,-5
445,9,-17,1,5
446,1,4,-3,4
447,-7,0,-2,1
448,-8,17,-17,10
449,2,3,-5,11
450,6,-4,10,5
451,0,1,5,10
452,-1,5,-10,2
453,-2,2,6,1
454,0,2,-10,20
455,1,-1,-6,12
456,0,-5,30,-4
457,0,-4,5,11
458,14,-22,29,1
459,9,-21,37,-8
460,8,-10,13,5
461,5,0,3,10
462,3,-5,17,6
463,-5,14,-9,14
464,-3,7,-11,16
465,14,-21,7,13
466,2,7,-10,7
467,-4,0,-2,7
468,4,-8,8,3
469,4,-4,24,-5
470,9,-25,28,-2
471,-2,-7,9,-1
472,-9,7,11,5
473,1,-6,4,7
474,-7,-6,15,-2
475,0,0,4,-6
476,-5,20,-19,12
477,0,1,4,4
478,1,-19,20,0
479,6,-22,27,-1
480,15,-21,14,2
481,-1,6,12,2
482,-9,24,-26,13
483,-5,1,-2,1
484,0,-14,24,-7
485,4,-11,35,0
486,-3,-1,17,-3
487,0,-14,16,4
488,0,-7,13,0
489,0,-7,21,-7
490,1,4,-3,9
491,16,-21,9,5
492,-1,3,-11,17
493,5,-11,7,-1
494,18,-31,29,1
495,6,-6,-1,0
496,-1,3,2,6
497,5,2,0,4
498,5,-26,39,-9
499,4,-6,18,0
500,-1,-6,13,3
501,10,-8,8,2
502,-6,10,3,11
503,2,1,1,7
504,0,6,5,5
505,0,0,-2,0
506,0,-8,19,0
507,15,-32,34,-1
508,10,-19,18,5
509,3,0,18,3
510,3,-18,19,6
511,8,-11,3,5
512,-2,-11,18,0
513,-1,5,-4,9
514,0,-7,12,4
515,8,-16,18,0
516,2,7,-10,13
517,-6,4,-1,5
518,-3,0,0,4
519,6,-16,24,-11
520,1,-9,18,1
521,-4,1,5,7
522,0,-1,7,5
523,-4,9,-4,4
524,11,-8,-7,8
525,0,2,6,0
526,5,-15,14,5
527,5,-17,21,-2
528,11,-21,19,0
529,4,2,-6,4
530,1,-28,33,-5
531,0,-1,6,1
532,0,-6,15,5
533,1,-16,16,2
534,0,-5,9,1
535,-1,-1,8,1
536,5,-11,20,-6
537,12,-15,15,0
538,-1,-6,16,1
539,3,7,-21,14
540,-7,9,-15,4
541,0,-6,14,-4
542,2,-18,35,-5
543,-4,16,6,2
544,0,2,11,0
545,4,-8,18,8
546,8,-8,14,5
547,0,-3,18,2
548,-8,13,3,8
549,1,-6,15,1
550,-5,-1,9,12
551,11,-43,68,-12
552,-5,10,-2,10
553,9,-32,52,-5
554,3,-13,33,-2
555,8,-23,30,-7
556,-5,7,-19,15
557,-2,-1,16,-1
558,4,-2,9,5
559,-8,13,3,5
560,-1,-3,3,7
561,2,-12,24,7
562,-6,14,-2,1
563,-3,3,6,-1
564,-4,11,-10,11
