Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
271,-1,1,-3,1
272,-1,-2,1,7
273,0,-7,-1,14
274,-2,2,-5,-2
275,6,-12,15,5
276,-7,12,-1,0
277,5,-6,0,6
278,-1,-3,9,1
279,10,-22,17,0
280,21,-23,13,4
281,6,-11,4,-4
282,-4,11,-10,4
283,6,-17,22,2
284,9,-16,23,-4
285,-8,2,19,1
286,-6,14,-12,13
287,0,0,5,2
288,1,1,10,2
289,12,-21,26,-2
290,5,-9,18,0
291,12,-19,12,5
292,-4,5,3,4
293,0,-3,21,2
294,6,-15,23,5
295,-6,11,1,7
296,-8,13,-3,16
297,11,-7,3,2
298,-2,12,-7,10
299,7,-6,0,3
300,4,-5,12,2
301,-6,12,-11,9
302,10,-8,14,-4
303,1,-11,15,4
304,2,10,-16,9
305,3,-11,9,4
306,-1,10,-3,16
307,6,-5,15,5
308,3,-8,13,8
309,-7,19,-19,14
310,6,5,1,1
311,4,-7,13,1
312,-7,1,14,2
313,6,1,4,12
314,3,-6,3,-2
315,-7,22,-21,9
316,-6,8,0,4
317,14,-25,31,-1
318,8,-1,6,1
319,14,-32,29,-3
320,0,3,-2,7
321,2,-3,9,-2
322,2,-5,15,0
323,1,15,-13,7
324,5,-12,16,-4
325,1,-11,28,-5
326,3,-14,26,-5
327,4,11,-18,9
328,-4,5,-2,6
329,3,-13,14,-3
330,-1,-4,11,4
331,4,0,4,5
332,-5,8,0,9
333,9,-10,-2,7
334,7,-16,10,3
335,0,-4,15,-1
336,-7,9,16,-6
337,-8,16,-11,7
338,-3,3,0,3
339,1,9,-20,6
340,6,0,-6,5
341,2,2,0,10
342,12,-10,1,5
343,-2,-14,16,-4
344,-4,-2,9,0
345,-2,1,-9,5
346,-11,1,3,-2
347,8,-17,14,2
348,-2,6,9,2
349,0,0,7,8
350,0,-1,-6,7
351,4,-4,18,-5
352,7,-14,16,-2
353,-8,5,6,7
354,6,-6,4,6
355,2,-5,1,4
356,-2,5,4,0
357,2,7,-10,13
358,0,9,-10,5
359,0,-4,5,8
360,0,-12,24,-1
361,0,-2,11,6
362,-2,3,-7,2
363,11,-18,12,-3
364,2,-2,-1,3
365,-3,16,-20,6
366,0,2,-2,3
367,9,-5,-7,10
368,0,-3,3,0
369,0,-6,2,6
370,3,-8,1,9
371,-3,10,-10,16
372,12,-25,23,-6
373,-3,6,-5,0
374,9,-5,1,8
375,8,-10,16,-7
376,1,0,9,0
377,0,-1,8,5
378,-2,4,-1,-2
379,-8,16,-15,10
380,0,5,-7,7
381,4,-8,13,-3
382,-1,-2,9,5
383,8,-7,3,8
384,-8,-3,3,4
385,5,-11,15,1
386,10,-33,47,-12
387,5,-4,-6,10
388,-3,5,2,2
389,4,-17,21,-10
390,12,-22,28,-4
391,14,-20,20,0
392,3,-8,10,3
393,10,-9,4,8
394,2,-5,8,2
395,-1,-2,-5,4
396,-5,15,-7,9
397,2,-8,3,3
398,11,-11,0,3
399,5,-4,2,8
400,2,-1,-3,9
401,10,-24,26,-2
402,-5,4,-6,7
403,-3,5,-4,14
404,8,-10,0,6
405,-9,24,-24,8
406,2,-1,4,9
407,2,-6,8,0
408,3,-10,10,1
409,-2,-15,23,-1
410,7,-3,7,0
411,4,-18,36,1
412,2,-13,19,2
413,18,-27,11,3
414,0,-16,27,0
415,-4,9,-1,3
416,4,-5,9,0
417,1,-7,10,1
418,-4,6,-5,7
419,5,-15,24,3
420,1,0,0,6
421,-18,38,-24,10
422,10,-12,4,2
423,0,-7,8,8
424,-9,18,1,5
425,-2,5,9,10
426,1,2,11,1
427,0,-6,16,0
428,-1,1,8,1
429,2,-8,19,-2
430,-4,-5,14,0
431,5,-14,19,2
432,-3,5,0,5
433,10,-22,33,0
434,0,3,0,4
435,10,-21,31,-1
436,8,-4,2,10
437,3,-14,23,9
438,0,-6,1,9
439,-4,18,-14,13
440,0,3,-1,7
441,9,-21,31,3
442,0,-14,26,-3
443,-1,7,-1,6
444,8,-2,0,14
445,-4,8,12,1
446,5,-8,5,4
447,-1,-3,-4,6
448,-2,1,10,4
449,6,-3,-1,14
450,9,-12,11,1
451,11,-18,16,3
452,4,-6,11,-4
453,9,-20,28,4
454,8,-9,10,-1
455,0,-7,16,-6
456,11,-16,23,-1
457,7,-15,28,6
458,11,-18,24,4
459,7,-17,37,1
460,0,-7,22,5
461,7,-15,21,7
462,6,-11,18,6
463,15,-20,25,5
464,13,-25,28,0
465,1,-4,11,5
466,7,2,-3,14
467,5,-10,12,8
468,3,-7,12,11
469,8,-13,25,-3
470,2,-5,7,12
471,8,-7,10,13
472,7,-5,10,6
473,3,-5,17,2
474,0,2,14,5
475,3,0,-6,13
476,9,-5,4,9
477,10,-4,8,7
478,-3,-5,18,6
479,12,-19,25,-2
480,3,-12,10,9
481,11,-22,25,4
482,4,-11,14,0
483,9,-6,2,5
484,15,-38,43,-7
485,8,-10,21,4
486,-3,0,9,2
487,14,-8,6,-1
488,4,-15,26,0
489,4,-12,12,7
490,2,-20,38,-11
491,7,-24,31,-3
492,1,-1,-1,8
493,2,6,3,2
494,7,-19,34,0
495,8,-13,8,8
496,2,4,-2,1
497,1,-4,4,9
498,20,-36,42,-4
499,2,4,4,6
500,1,-1,7,1
501,9,-14,12,5
502,11,-10,12,3
503,12,-25,29,0
504,5,-21,36,2
505,-8,16,-8,4
506,5,-10,15,2
507,9,-21,27,0
508,0,-10,27,-3
509,5,-15,11,2
