Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
263,6,-26,11,0
264,7,-16,4,0
265,-6,-7,1,-3
266,-8,-11,21,-10
267,-6,10,-22,8
268,5,-14,11,-6
269,4,-23,8,0
270,1,-7,-8,3
271,6,-14,2,-4
272,-3,7,-13,4
273,-1,0,-5,4
274,0,-4,-4,0
275,4,-19,25,-6
276,-5,-1,-4,10
277,-9,15,-8,2
278,1,-5,8,1
279,8,1,-7,12
280,0,9,-5,11
281,0,10,-4,12
282,11,5,-11,10
283,3,5,-3,21
284,17,-7,6,12
285,17,-10,21,12
286,12,-5,23,11
287,11,6,6,18
288,11,-4,13,15
289,4,6,10,11
290,10,-2,27,4
291,0,20,6,16
292,12,7,2,21
293,19,-9,14,15
294,11,0,6,11
295,4,13,-6,13
296,6,-10,21,5
297,4,-6,13,10
298,9,-3,0,11
299,8,-6,-5,3
300,6,2,-1,9
301,1,-1,0,1
302,-2,11,-7,12
303,6,0,0,13
304,5,-9,1,0
305,4,-4,-5,12
306,9,-10,0,2
307,7,-12,12,1
308,-2,5,6,6
309,-2,16,-34,15
310,-1,2,-13,9
311,5,-3,4,7
312,3,-9,-1,7
313,9,-10,-1,7
314,-5,4,-8,8
315,5,5,-17,8
316,8,-2,-3,8
317,15,-12,9,3
318,12,-8,5,2
319,5,9,-4,9
320,16,3,5,9
321,9,0,2,10
322,10,4,6,7
323,18,1,0,11
324,18,-9,5,15
325,16,-11,11,11
326,7,5,4,13
327,5,8,-4,12
328,1,7,-2,13
329,8,4,10,11
330,17,-11,11,8
331,12,-1,19,9
332,10,5,3,15
333,19,-7,11,6
334,6,10,-1,9
335,16,-4,5,15
336,19,-20,38,5
337,8,3,-9,13
338,3,-3,3,11
339,4,13,-13,2
340,-4,7,6,4
341,15,-18,10,8
342,-8,12,-12,9
343,4,-10,-3,-4
344,11,-23,24,-1
345,3,6,-23,15
346,-4,1,-1,0
347,6,-20,20,1
348,0,-7,8,4
349,16,-18,3,6
350,-4,1,-5,3
351,5,-17,17,-4
352,-7,0,-1,3
353,-7,1,-6,7
354,-7,2,-11,6
355,0,-12,14,-2
356,-5,2,-17,2
357,7,-15,-5,0
358,3,-9,-15,7
359,-3,-6,-3,-3
360,4,-26,26,-7
361,-1,-1,2,0
362,0,-12,3,1
363,-7,-3,-3,-1
364,3,-13,2,-5
365,0,-9,-1,5
366,4,-12,-1,2
367,-4,-3,-7,0
368,-7,6,-12,10
369,9,-8,-2,5
370,-6,1,8,-2
371,14,-20,6,2
372,4,-9,-13,6
373,0,-1,-13,5
374,2,-10,12,-2
375,-1,-17,11,-1
376,3,-2,-5,4
377,10,-17,20,-4
378,17,-23,3,2
379,-16,21,-24,11
380,-6,-4,3,3
381,2,-3,-6,3
382,2,-1,1,4
383,0,-1,-11,6
384,-1,-8,7,0
385,1,-5,2,12
386,0,-5,10,0
387,-2,-13,17,0
388,-10,11,-7,4
389,-1,7,-26,7
390,12,-26,17,0
391,0,-14,12,1
392,-11,0,-1,9
393,3,-9,1,-7
394,1,-12,10,1
395,-1,-7,-10,1
396,9,-28,23,-7
397,-7,8,-25,6
398,-8,0,-6,-1
399,-3,-11,4,-4
400,-2,-5,-1,0
401,11,-33,28,-10
402,-5,-5,-13,-3
403,-7,-9,5,-3
404,-7,8,-8,2
405,2,-15,-7,-1
406,5,-30,19,-9
407,-8,3,-5,2
408,-2,-13,1,-2
409,0,-9,13,-4
410,1,-17,6,-5
411,9,-35,28,-5
412,6,-28,15,-3
413,-1,0,-10,6
414,-5,-17,9,-1
415,10,-23,14,-1
416,-1,-12,9,-1
417,3,-12,-7,7
418,-1,-1,-10,-5
419,5,-28,22,-6
420,2,-23,11,-5
421,-2,1,-18,-1
422,-7,0,-7,4
423,5,-9,-7,-2
424,-13,3,0,8
425,-1,-7,6,0
426,18,-25,-5,5
427,0,-4,-16,9
428,-7,11,-28,12
429,0,-22,20,-1
430,-6,1,-14,0
431,-7,0,1,0
432,3,-3,-9,5
433,0,-23,15,3
434,-6,0,2,-3
435,4,-10,-12,12
436,-1,9,-3,0
437,13,-26,25,-2
438,-8,14,-4,1
439,0,-3,-6,5
440,13,-11,9,2
441,28,-17,38,19
442,33,-6,45,20
443,35,21,28,29
444,37,-5,41,28
445,19,15,0,31
446,21,0,18,12
447,-1,21,-19,27
448,3,8,-7,27
449,8,-11,10,7
450,13,-13,13,9
451,7,-13,23,0
452,10,-2,-3,12
453,0,3,-6,18
454,9,-8,-2,27
455,-14,22,-18,21
456,7,-20,18,10
457,8,-7,0,20
458,-12,11,-9,18
459,12,-30,21,1
460,13,-34,15,5
461,-5,-7,2,5
462,-2,-10,8,4
463,-5,-2,-9,-3
464,-5,-4,2,2
465,6,-19,2,2
466,2,0,-23,12
467,-11,4,-19,13
468,4,-11,0,6
469,5,-16,-1,7
470,0,-23,12,1
471,-5,0,-8,4
472,-4,-10,4,0
473,-5,5,-19,2
474,6,-18,12,-5
475,-2,-10,7,2
476,1,-18,11,-3
477,-9,-11,7,-4
478,5,-15,7,3
479,-3,-10,21,-1
480,5,-16,27,-3
481,4,-4,14,4
482,7,-8,0,11
483,9,-29,21,7
484,16,-22,11,10
485,12,-21,26,-2
486,10,-24,23,7
487,7,-15,16,3
488,7,-18,18,0
489,14,-20,17,9
490,-2,0,-5,18
491,7,-16,9,3
492,4,-14,2,5
493,-1,-7,1,0
494,0,-5,-6,6
495,7,-27,16,-4
496,4,-14,-5,8
497,-8,4,-16,9
498,9,-32,18,8
499,12,-29,11,-1
500,-3,-5,-6,5
501,5,-16,2,0
502,-1,-10,4,-1
503,0,-20,5,0
504,5,-35,37,-4
505,-4,-8,1,-9
506,12,-44,22,-7
507,-3,-12,10,-10
508,-1,0,-8,4
509,7,-30,19,-4
510,1,-30,19,-7
511,-5,-11,-8,6
512,-1,-9,-5,1
513,-11,3,-8,2
514,0,-10,17,-2
515,0,-3,-4,1
516,-5,-20,33,-9
517,1,-11,-3,8
518,-7,-2,0,6
519,4,-16,8,-4
520,0,-9,4,-3
521,13,-40,34,-3
522,0,-8,5,7
523,-5,3,-9,2
524,-7,6,-6,-1
525,-5,0,0,9
526,1,-9,-5,1
527,-7,-3,7,-5
528,8,-13,-1,4
529,-8,-7,2,-3
530,-2,-8,0,6
531,-10,-7,11,-1
532,3,-21,6,1
533,0,-12,5,0
534,5,-13,0,9
535,1,-26,12,-5
536,-12,0,-3,1
537,1,-18,11,-8
538,-3,-5,-4,0
539,4,-16,-9,-1
540,-7,-2,-4,-8
541,-4,3,-14,3
542,-2,-12,1,-6
543,0,-18,9,4
544,-3,-17,2,-5
545,3,-28,6,2
546,-2,-12,0,-1
547,-5,-13,14,-12
548,0,-22,11,-4
549,2,-22,13,-4
550,-4,-14,12,-7
551,5,-41,37,-10
552,0,0,-2,-5
553,2,-36,43,-17
554,-4,-12,-3,0
555,-2,-19,9,-7
556,-4,-8,-6,-5
557,-2,-23,17,-11
558,-2,-14,-5,5
559,3,-28,17,-10
560,-2,-15,-7,-6
561,-1,-11,1,-5
562,-7,-6,-3,-13
563,0,-21,2,-4
564,-4,-16,2,-10
565,-8,-4,-8,0
566,-1,-12,-5,3
567,-6,-18,9,-1
568,-10,-10,6,-9
569,-2,-15,3,-2
570,-7,3,-25,3
571,2,-16,4,0
572,5,-30,17,-6
573,-9,2,-5,-3
574,2,-22,9,-7
575,3,-22,10,0
576,0,-29,14,-8
577,0,-21,14,-7
578,6,-28,23,-9
579,-1,-9,-6,1
580,-9,-3,-6,-2
581,-4,-15,19,-4
582,14,-49,37,-13
583,8,-21,4,-8
584,0,-13,12,-7
585,-5,-4,6,1
586,1,-19,15,-10
587,15,-32,24,-6
588,-8,2,-9,-2
589,0,-11,-13,-5
590,3,-25,9,0
591,-2,-11,9,-4
592,-5,-11,4,5
593,4,-23,17,-4
594,-1,-16,3,0
595,0,-11,10,-9
596,-5,-4,-4,1
597,3,-22,8,1
598,-8,-24,16,-6
599,-5,-3,-6,6
600,1,-19,4,-7
601,0,-26,16,-9
602,-13,0,-2,-2
603,-2,-13,0,0
604,-3,-34,26,-8
605,-1,-2,-14,0
606,-3,-24,11,-5
607,-8,-26,22,-4
608,-7,-11,12,-10
609,6,-22,-1,1
610,-10,-15,6,-6
611,7,-36,25,-12
612,-7,-17,6,4
613,-1,-9,10,-10
614,-1,-17,2,-6
615,5,-24,5,-5
616,0,-14,-2,-5
617,-3,-18,3,-9
618,3,-19,2,-11
619,-8,-8,-5,-6
620,4,-25,0,-2
621,0,-23,14,-6
622,11,-32,14,-15
623,2,-25,6,0
624,-2,-10,-4,-1
625,-2,-21,9,0
626,-10,-11,8,-8
627,-5,-17,9,-10
628,2,-27,7,-9
629,-4,-25,11,-12
630,0,-32,22,-13
631,-3,-17,-9,-4
632,8,-23,6,-4
633,-12,1,5,-11
634,-7,-5,4,-5
635,-5,-21,5,-3
636,2,-32,9,0
637,5,-31,18,-12
638,-13,-10,-4,-7
639,-6,-24,17,-10
640,12,-42,29,-16
641,5,-37,22,-5
642,5,-34,26,-6
643,3,-37,24,-9
644,-7,-7,-13,-3
645,-4,-20,5,-6
646,-7,-21,9,-10
647,4,-35,24,-8
648,-7,-10,9,-14
649,-3,-17,4,-3
650,-7,-18,11,-13
651,5,-27,8,-12
652,0,-26,14,-9
653,-9,-9,-6,3
654,7,-33,11,-14
655,-5,-10,-2,-4
656,-9,-17,6,-4
657,2,-23,2,-10
658,-10,-19,19,-10
659,-2,-21,3,-3
660,-12,-11,-13,-4
661,5,-27,3,-6
662,-4,-19,-2,-7
663,-8,-6,-12,-6
664,-9,-2,-12,0
665,-8,-16,-2,-3
666,-10,-19,6,-10
667,-1,-27,10,-16
668,-10,-14,-7,-3
669,-5,-20,4,-3
670,-10,-19,5,-8
671,4,-52,36,-15
672,0,-25,3,-7
673,-7,-17,8,-11
674,-7,-21,8,-1
675,-2,-26,9,-13
676,-13,-23,13,-12
677,5,-37,11,-6
678,-22,-8,3,-9
679,-6,-23,0,-4
680,7,-37,22,-15
681,-5,-22,5,-11
682,-6,-27,17,-12
683,9,-45,30,-16
684,-2,-18,-6,-11
685,2,-36,16,-14
686,6,-48,18,-13
687,3,-38,24,-18
688,-5,-34,25,-15
689,-12,-11,5,-8
690,-7,-26,17,-15
691,-4,-31,24,-12
692,-8,-11,-4,-9
693,-4,-33,21,-17
694,-12,-3,-20,0
695,-6,-29,21,-17
696,-22,4,-19,-14
697,-7,-18,0,-8
698,-5,-25,1,-8
699,-10,-19,7,-6
700,2,-25,11,-7
701,-8,-29,14,-10
702,-11,-8,-10,3
703,6,-36,14,-10
704,-8,-19,1,-3
705,0,-22,5,-13
706,3,-36,7,-14
707,2,-39,34,-9
708,0,-38,28,-17
709,-3,-26,10,-15
710,-11,-30,20,-20
711,-5,-19,0,-5
712,1,-32,12,-8
713,-1,-28,11,-7
714,3,-33,14,-15
715,-8,-15,-5,-4
716,4,-36,16,-10
717,0,-21,3,-3
718,-10,-12,6,-4
719,-5,-13,13,-10
720,-13,-9,-1,-10
721,2,-7,-10,-6
722,13,-23,15,-3
723,16,-31,30,0
724,9,-30,43,-8
725,12,-23,29,-5
726,25,-26,34,0
727,20,-30,40,-3
728,16,-9,18,-1
729,19,-13,35,5
730,30,-13,35,9
731,22,-8,48,14
732,35,-14,49,15
733,27,-9,50,13
734,43,-6,27,31
735,44,-7,42,25
736,31,7,41,34
737,44,-12,48,22
738,35,6,27,28
739,27,5,37,26
740,28,-14,57,6
741,27,-9,30,24
742,29,0,23,34
743,21,5,27,26
744,28,-22,48,14
745,22,-4,30,17
746,26,-5,26,16
747,31,-20,47,17
748,25,4,11,21
749,13,7,30,23
750,27,-23,43,16
751,17,-4,35,16
752,33,-16,36,19
753,24,-3,33,20
754,26,-7,37,13
755,25,-3,34,13
756,18,-9,36,15
757,19,6,1,27
758,24,-13,38,20
759,26,-16,41,19
760,34,-22,35,18
761,20,-3,24,26
762,25,-9,25,21
763,25,-16,24,22
764,13,-2,4,25
765,19,-12,29,9
766,32,-24,34,7
767,18,-16,30,11
768,12,5,-3,20
769,27,-24,32,2
770,23,-31,31,4
771,19,-18,26,1
772,17,-21,32,-2
773,17,-11,19,2
774,24,-18,17,9
775,19,-28,49,-7
776,30,-12,8,6
777,26,-11,19,7
778,32,-17,18,-2
779,24,-21,36,-9
780,34,-21,15,6
781,31,-26,41,-8
782,37,-40,33,-5
783,26,-31,25,-8
784,34,-45,40,-12
785,10,-3,-2,1
786,0,0,-2,5
787,6,-3,-5,5
788,0,-3,10,6
789,17,-29,35,-11
790,15,-22,24,-3
791,25,-13,12,-3
792,13,-6,12,3
793,26,-30,28,-4
794,19,-20,28,0
795,10,-2,3,7
796,24,-26,22,-1
797,17,-4,2,5
798,21,-15,19,6
799,37,-27,37,-6
800,40,-16,23,-1
801,61,-22,45,-5
802,67,-18,34,-1
803,86,-14,25,1
804,81,-14,26,8
805,80,-36,38,6
806,43,6,3,6
807,50,-16,16,12
808,47,-18,20,7
809,32,-17,29,-3
810,30,-25,34,3
811,17,-18,36,-2
812,17,-11,17,1
813,10,-18,37,-5
814,16,-29,41,2
815,17,-9,14,5
816,26,-35,33,3
817,11,-7,5,3
818,15,-15,27,-8
819,20,-15,18,-3
820,29,-32,38,-9
821,36,-38,34,-7
822,37,-18,27,-9
823,25,-11,23,-6
824,40,-28,38,-5
825,37,-23,20,-2
826,23,-9,19,-4
827,30,-10,14,-1
828,44,-21,18,-3
829,55,-33,43,-10
830,71,-43,49,-5
831,90,-23,30,-6
832,109,-18,19,-3
833,122,-7,2,0
834,156,-19,17,2
835,167,-26,29,-9
836,163,-24,26,-4
837,150,-9,20,-6
838,126,16,2,0
839,107,2,10,-4
840,87,-8,17,-7
841,63,-2,11,3
842,57,-31,47,-13
843,40,-5,27,-11
844,47,-5,12,-6
845,60,-7,10,-5
846,97,-46,41,-13
847,121,-31,43,-7
848,143,12,4,-6
849,200,3,10,-3
850,249,-15,42,-8
851,266,0,16,0
852,300,-8,15,-6
853,286,7,10,-9
854,255,23,-6,10
855,263,6,12,-6
856,257,0,17,-6
857,213,-2,27,-12
858,193,-12,25,-16
859,177,-15,28,-12
860,153,-21,44,-19
861,133,-12,6,-8
862,126,-20,31,-14
863,120,-41,35,-15
864,92,-14,5,-3
865,96,-7,3,-5
866,105,-11,19,-2
867,126,-21,38,-9
868,139,-13,26,-11
869,145,7,25,-3
870,213,10,12,-6
871,226,30,5,-1
872,285,32,9,-3
873,324,16,12,-4
874,343,33,-3,4
875,326,27,14,-8
876,330,3,20,-5
877,291,7,28,-8
878,283,14,-2,2
879,257,0,40,-16
880,290,-6,29,-9
881,301,-7,18,-8
882,306,-6,14,-6
883,274,18,0,-4
884,240,-9,12,-14
885,154,8,10,-10
886,131,-21,22,-3
887,85,-16,28,-13
888,67,-11,9,-2
889,55,-8,4,-7
890,46,-20,31,-15
891,53,-20,16,-14
892,54,-22,22,-5
893,50,-11,3,-1
894,79,-40,26,-11
895,84,4,11,3
896,145,-1,9,-6
897,225,0,4,-3
898,305,-9,21,-5
899,340,2,28,-22
900,337,35,-8,-1
901,343,18,14,-7
902,346,13,9,-9
903,353,43,15,-16
904,419,16,32,-10
905,415,18,26,-11
906,386,26,16,-17
907,368,11,11,-5
908,379,0,22,-10
909,403,-20,55,-18
910,446,15,13,-4
911,433,18,5,-3
912,407,36,-6,-7
913,382,25,5,-12
914,438,7,15,-12
915,602,-21,52,-19
916,875,-17,42,-16
917,1204,-17,52,-23
918,1389,38,40,-21
919,1477,53,30,-18
920,1251,82,2,-7
921,983,41,36,-19
922,649,52,2,-16
923,397,22,29,-26
924,220,5,10,-10
925,135,-16,23,-15
926,68,6,0,-9
927,56,-13,14,-18
928,47,4,-12,-8
929,57,-14,-2,-4
930,61,-15,10,-16
931,63,-18,24,-18
932,94,-20,24,-14
933,102,-37,30,-20
934,99,-21,19,-15
935,117,-25,10,-14
936,107,-27,17,-9
937,99,-15,12,-6
938,86,2,-6,-8
939,76,-3,2,-15
940,83,-5,-14,-2
941,95,-27,28,-23
942,84,-4,1,-9
943,107,-9,4,-13
944,130,-7,4,-14
945,156,-2,2,-12
946,192,-20,17,-20
947,203,7,-7,-11
948,258,-15,3,-12
949,261,-20,34,-21
950,255,-8,12,-15
951,248,-6,22,-14
952,222,19,6,-16
953,210,5,6,-18
954,186,-4,25,-17
955,166,9,-15,1
956,168,-44,42,-19
957,127,-14,31,-17
958,110,-4,17,-11
959,106,-15,21,-17
960,99,-17,29,-15
961,101,-24,13,-20
962,93,-8,-4,-12
963,81,-25,22,-16
964,84,-15,12,-14
965,89,-23,26,-19
966,80,-10,15,-22
967,81,-19,15,-16
968,70,-2,-4,-13
969,76,-19,18,-17
970,66,-8,7,-18
971,77,-13,0,-12
972,65,-18,7,-12
973,59,-3,-6,-1
974,68,-28,16,-14
975,46,-17,18,-22
976,49,-21,5,-10
977,39,-10,-2,-13
978,40,-16,15,-18
979,39,-7,4,-12
980,18,6,-8,-7
981,49,-30,6,-8
982,48,-9,-12,-9
983,56,-26,23,-17
984,58,-18,22,-16
985,73,-25,25,-9
986,90,-18,15,-13
987,112,-32,31,-15
988,135,-23,13,-20
989,162,-29,7,-6
990,192,-31,27,-13
991,214,0,1,-17
992,231,-5,12,-15
993,258,-11,23,-3
994,276,-6,27,-20
995,289,-4,8,-15
996,310,-6,19,-9
997,288,-4,18,-14
998,273,11,17,-20
999,279,-5,16,-8
1000,244,4,21,-19
1001,225,9,13,-5
1002,216,-6,10,-6
1003,195,9,7,-12
1004,189,0,24,-15
1005,176,-19,37,-23
1006,150,9,10,-4
1007,144,5,37,-17
1008,142,4,15,-15
1009,164,-4,14,-5
1010,168,-6,22,-7
1011,206,3,28,-6
1012,290,25,10,0
1013,396,52,18,12
1014,565,67,59,17
