Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
273,-3,3,0,-2
274,4,15,-29,12
275,-3,-1,6,0
276,4,-6,4,0
277,0,9,-3,0
278,-6,25,-23,7
279,7,-1,-15,8
280,1,1,-4,3
281,1,-1,-2,4
282,-11,16,-18,3
283,8,-5,0,8
284,-1,3,-1,2
285,2,-1,1,11
286,1,5,-5,2
287,8,-13,12,4
288,-4,17,-13,6
289,2,-7,10,-2
290,-4,12,-8,9
291,0,0,1,7
292,0,2,0,7
293,-1,0,10,3
294,8,-14,19,7
295,3,1,-8,7
296,3,5,-2,4
297,-3,11,-4,-2
298,0,17,-24,11
299,-4,13,-20,9
300,5,13,-11,9
301,-2,11,-17,13
302,11,0,-4,9
303,0,1,2,6
304,1,4,-5,8
305,7,0,-5,9
306,1,10,-8,9
307,3,17,-21,15
308,13,-19,21,3
309,3,7,-6,0
310,-1,14,-13,9
311,6,5,4,6
312,-8,19,-13,5
313,0,12,-4,5
314,17,-20,13,0
315,0,1,-2,2
316,3,10,-5,6
317,-3,8,0,7
318,11,-12,7,5
319,6,-4,7,5
320,-1,11,-10,10
321,4,-1,-11,9
322,0,9,-6,4
323,0,3,-2,5
324,2,6,-6,11
325,5,5,2,3
326,6,-3,16,-2
327,0,-3,5,1
328,-4,12,-9,1
329,10,-6,8,5
330,2,-4,4,6
331,8,-2,9,4
332,0,6,-4,3
333,-6,13,-15,11
334,6,-2,0,9
335,0,9,-7,10
336,7,-11,13,5
337,-1,11,-10,0
338,9,-1,6,7
339,4,7,-27,11
340,4,1,-9,5
341,9,-12,5,12
342,4,11,-16,10
343,-8,12,-1,1
344,4,2,0,6
345,-4,11,0,5
346,-2,13,-28,17
347,5,-9,7,2
348,4,-7,15,1
349,-2,-4,13,4
350,0,-3,4,3
351,-1,5,-2,5
352,0,3,-12,16
353,0,10,-10,9
354,-7,13,-12,6
355,-3,5,7,3
356,0,5,-10,11
357,5,-2,4,1
358,2,-3,2,1
359,2,3,-3,2
360,0,-3,16,1
361,0,8,-1,11
362,0,2,-13,6
363,-6,15,-7,6
364,-3,12,-19,15
365,0,9,-19,14
366,0,9,-13,13
367,-2,7,-1,9
368,-2,3,-11,12
369,2,4,-8,12
370,4,12,-12,9
371,-4,4,3,2
372,0,0,8,-1
373,-1,12,-18,8
374,-5,6,-2,5
375,11,-20,14,-3
376,4,-8,4,-3
377,8,-6,6,6
378,-2,13,-20,15
379,1,12,-15,8
380,11,-5,8,7
381,0,11,-6,13
382,12,-7,8,7
383,12,-25,21,2
384,-4,4,-4,11
385,3,-3,6,7
386,9,-8,3,9
387,11,-5,-4,11
388,5,4,-15,8
389,9,0,-5,7
390,15,-19,13,2
391,10,-16,20,0
392,14,-7,1,5
393,1,5,-13,6
394,7,-7,4,7
395,-2,-1,6,-2
396,9,-3,-6,6
397,1,-1,-3,7
398,-1,7,-13,9
399,-2,3,4,5
400,1,-4,3,1
401,0,-3,18,0
402,1,7,-6,5
403,-2,8,-4,5
404,1,10,-10,10
405,0,0,-6,4
406,-2,5,0,6
407,-6,19,-23,8
408,-3,18,-27,6
409,10,-9,4,6
410,-1,-5,14,2
411,-3,2,10,0
412,0,8,-6,7
413,-2,4,-12,13
414,-2,-5,13,0
415,8,0,-5,13
416,1,2,-3,3
417,1,-2,0,7
418,4,-6,2,1
419,2,-13,21,0
420,-5,18,-36,21
421,6,4,-21,16
422,-2,10,-18,4
423,3,0,-1,2
424,3,10,-17,17
425,7,-12,16,0
426,3,-8,15,1
427,-5,20,-28,13
428,6,-7,14,2
429,6,-11,17,1
430,5,11,-9,7
431,5,0,0,8
432,-1,4,-5,6
433,7,-18,26,-4
434,-13,22,-21,9
435,1,5,-4,7
436,5,-5,2,9
437,5,0,2,10
438,-1,15,-7,8
439,15,-8,8,2
440,10,5,-12,11
441,3,-4,17,5
442,10,-4,15,9
443,-1,6,1,12
444,-2,2,16,-4
445,9,-8,5,4
446,11,-8,5,5
447,1,9,-4,7
448,14,-15,5,6
449,-4,12,-9,13
450,8,-3,1,19
451,-3,7,8,15
452,-2,6,-15,23
453,0,4,-3,18
454,2,1,2,15
455,9,2,-11,17
456,11,-7,15,4
457,12,-12,25,7
458,17,-31,38,6
459,5,1,0,11
460,10,-6,9,0
461,5,-16,26,1
462,2,-10,22,5
463,-3,13,-3,9
464,1,-10,12,8
465,9,0,-5,15
466,9,-6,-2,5
467,11,-9,13,9
468,13,-16,9,6
469,2,6,-11,13
470,1,0,1,5
471,7,-6,3,7
472,1,5,-9,16
473,-3,6,0,2
474,6,-1,4,6
475,3,-1,0,10
476,3,3,3,6
477,-5,2,10,5
478,7,-1,6,0
