Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
285,22,8,0,16
286,15,4,11,12
287,20,15,5,8
288,6,29,4,18
289,14,5,20,14
290,27,8,10,26
291,18,3,26,19
292,11,32,7,20
293,19,15,11,27
294,21,1,38,11
295,23,8,19,14
296,27,-1,23,9
297,21,5,15,18
298,9,18,4,21
299,16,15,1,19
300,6,5,18,16
301,10,22,-8,21
302,9,16,1,22
303,12,-9,32,7
304,17,3,12,11
305,3,17,12,11
306,4,8,18,6
307,12,5,19,5
308,11,1,20,8
309,9,-6,20,6
310,11,-2,17,14
311,8,1,17,16
312,11,18,10,17
313,25,-14,14,13
314,11,15,-11,25
315,16,-4,19,10
316,3,12,2,26
317,15,0,21,5
318,15,-10,26,7
319,16,3,20,14
320,6,8,18,3
321,20,-7,23,12
322,13,9,6,4
323,15,6,10,7
324,6,14,2,18
325,23,-9,25,0
326,9,11,7,11
327,9,6,13,19
328,19,2,25,2
329,11,9,-1,24
330,16,14,-6,23
331,17,-4,18,7
332,-2,25,3,16
333,9,8,9,18
334,1,15,13,7
335,22,7,6,12
336,8,6,9,17
337,17,3,10,14
338,9,5,0,17
339,16,4,11,16
340,14,-6,21,2
341,9,10,10,7
342,13,0,4,18
343,8,7,12,16
344,5,8,14,11
345,16,-8,8,12
346,5,16,5,11
347,10,5,26,0
348,2,13,18,6
349,0,20,9,4
350,8,14,0,17
351,15,4,4,16
352,8,2,10,11
353,4,22,0,12
354,15,12,0,9
355,13,-12,12,20
356,16,-2,15,7
357,8,14,8,10
358,13,3,8,12
359,19,-4,9,15
360,9,13,-6,16
361,9,9,10,7
362,13,11,-5,18
363,11,8,9,12
364,13,-1,21,17
365,15,-8,29,5
366,3,16,14,12
367,17,-6,27,0
368,6,-1,29,2
369,13,12,0,8
370,19,1,19,10
371,21,0,23,9
372,19,0,10,17
373,14,13,7,12
374,19,-6,28,23
375,17,-4,21,17
376,12,-9,34,0
377,24,-6,16,19
378,16,-7,32,6
379,14,7,19,14
380,11,15,8,18
381,11,9,13,16
382,10,12,17,8
383,4,21,-1,11
384,22,-9,29,11
385,10,4,21,14
386,11,4,20,11
387,5,18,12,7
388,7,13,13,8
389,7,3,23,12
390,1,9,10,12
391,17,-7,17,15
392,17,0,10,10
393,14,0,17,12
394,18,8,6,15
395,21,5,7,21
396,17,0,19,13
397,19,-14,27,8
398,12,0,27,1
399,12,11,10,15
400,12,-2,21,8
401,9,16,1,19
402,13,0,24,11
403,23,-9,28,7
404,13,13,1,12
405,21,-8,28,9
406,7,12,15,13
407,20,-1,13,19
408,12,-1,21,12
409,5,7,22,1
410,15,1,14,13
411,17,-4,19,8
412,14,-3,25,4
413,15,-6,25,15
414,20,0,9,9
415,18,8,10,11
416,20,-4,15,15
417,13,2,14,12
418,17,-3,18,13
419,15,-1,28,0
420,13,-15,34,2
421,15,-3,24,5
422,21,-21,32,4
423,15,2,15,12
424,6,1,11,18
425,18,-15,25,6
426,5,12,13,10
427,19,-12,33,5
428,4,26,-9,23
429,22,-5,18,7
430,16,-2,21,10
431,7,10,8,17
432,16,4,14,14
433,13,3,7,13
434,15,7,0,21
435,10,-1,22,4
436,9,12,4,13
437,11,12,6,9
438,26,0,-3,24
439,18,-4,19,10
440,6,16,5,23
441,1,16,3,27
442,7,4,19,5
443,9,15,-2,19
444,20,-1,15,4
445,8,0,27,5
446,11,7,8,10
447,9,13,1,22
448,28,-11,24,11
449,13,5,7,15
450,21,-3,23,17
451,14,-1,25,9
452,13,-4,31,12
453,11,13,7,16
454,28,0,14,21
455,26,0,20,17
456,11,4,23,17
457,13,17,5,19
458,19,18,6,27
459,14,10,20,19
460,19,-7,33,15
461,15,15,0,29
462,21,1,22,18
463,20,0,21,16
464,25,-1,20,19
465,11,14,6,33
466,14,5,23,13
467,17,8,6,26
468,25,-14,21,18
469,17,-7,34,13
470,14,11,23,17
471,17,28,0,19
472,16,1,28,6
473,23,-3,10,25
474,16,-22,49,0
475,18,7,10,21
476,14,-8,38,11
477,18,5,20,15
478,22,-15,40,2
479,15,12,7,22
480,18,5,9,27
481,22,-9,19,20
482,14,-4,32,7
483,16,6,16,14
484,7,18,10,19
485,15,9,7,17
486,23,-7,20,10
487,12,7,16,16
488,11,3,16,17
489,16,-11,34,0
490,9,6,21,12
491,13,14,6,21
492,17,0,21,8
493,14,9,4,19
494,15,-6,34,3
495,15,6,16,13
496,12,7,29,9
497,12,0,31,21
498,16,1,12,19
499,15,5,24,11
500,19,-3,25,7
501,14,2,18,15
502,20,-9,32,6
503,13,-3,29,12
504,21,-10,34,6
505,14,10,10,13
506,17,3,21,11
507,20,-15,49,4
508,20,-6,34,15
509,6,15,7,14
510,4,16,23,13
511,18,-4,37,14
512,17,0,20,15
513,22,-10,35,10
514,24,-6,21,13
515,19,0,20,17
516,23,1,21,15
517,23,-10,32,5
518,17,12,18,12
519,13,11,17,16
520,21,4,17,12
521,21,-10,38,7
522,15,3,29,6
523,16,-5,33,11
524,17,-4,36,7
525,22,-4,37,11
526,9,8,24,3
527,7,2,32,10
528,6,16,17,15
529,13,12,10,12
530,25,-19,45,8
531,18,6,28,12
532,16,-2,30,13
533,20,-19,53,0
534,10,9,18,12
535,18,-22,60,-3
536,16,-5,29,12
537,11,18,14,20
538,20,2,17,19
539,18,0,26,6
540,25,-7,35,9
541,20,-4,27,16
542,14,0,24,11
543,23,-7,30,13
544,11,4,24,11
545,22,-6,34,14
546,27,-20,26,18
547,20,-15,40,5
548,1,11,23,10
549,21,-10,35,8
550,24,2,24,7
551,17,-3,29,16
552,6,11,29,8
553,22,8,14,20
554,11,9,28,11
555,14,0,21,12
556,19,5,20,15
557,13,8,16,6
558,21,0,23,14
559,15,3,25,8
560,13,0,25,5
561,19,-14,44,11
562,11,4,38,5
563,22,-11,25,10
564,21,-2,28,11
565,13,5,16,19
566,14,0,24,16
567,16,11,11,19
568,21,4,18,18
569,26,-14,41,4
570,8,11,23,11
571,14,-2,30,12
572,21,-10,31,7
573,9,9,19,9
574,11,14,20,9
575,7,-2,38,1
576,18,3,23,12
577,23,8,21,11
578,13,-2,20,18
579,13,2,30,13
580,19,-5,8,24
581,16,13,5,18
582,14,2,28,13
583,11,-12,57,-1
584,13,1,35,5
585,23,2,24,8
586,28,0,17,18
587,22,-8,27,16
588,15,10,16,16
589,28,-29,51,-2
590,19,-8,42,0
591,20,-9,21,9
592,15,-5,28,13
593,20,-3,34,4
594,23,-19,40,10
595,8,8,26,2
596,17,-1,29,5
597,16,0,25,8
598,9,7,29,10
599,25,-5,26,2
600,14,4,25,8
601,18,-2,26,5
602,20,-2,29,8
603,16,-5,38,8
604,21,-8,36,5
605,22,-27,55,8
606,22,-11,42,7
607,12,11,25,12
608,25,-10,40,8
609,30,-16,45,7
610,31,-6,30,10
611,14,0,35,11
612,19,14,23,9
613,27,-21,44,2
614,21,-3,37,12
615,34,-14,40,13
616,21,-5,45,8
617,15,2,37,14
618,13,10,38,8
619,25,15,10,20
620,30,-21,53,0
621,20,0,41,10
622,32,-26,51,16
623,23,-8,41,18
624,18,3,33,15
625,23,-15,47,14
626,19,19,18,16
627,24,-5,51,8
628,17,6,30,11
629,23,-12,54,5
630,23,-5,42,8
631,22,2,35,7
632,15,14,21,25
633,33,0,35,12
634,34,-26,55,1
635,23,-19,53,0
636,28,-18,51,3
637,21,-6,43,8
638,17,16,21,13
639,17,-3,38,9
640,13,12,22,16
641,18,2,46,-3
642,22,7,25,22
643,17,-9,47,11
644,23,8,24,16
645,31,-16,50,3
646,25,0,42,13
647,24,-8,38,12
648,22,3,46,11
649,23,-13,53,11
650,27,-15,36,11
651,26,-9,46,14
652,20,0,41,13
653,27,-8,36,14
654,23,-12,57,4
655,19,6,28,3
656,22,-5,34,11
657,14,13,30,12
658,21,0,41,6
659,13,12,17,21
660,18,0,37,5
661,29,-16,49,0
662,15,3,40,8
663,24,-16,50,0
664,16,11,14,12
665,21,5,26,9
666,20,4,49,11
667,23,0,40,20
668,18,0,31,8
669,14,1,40,5
670,19,-9,49,7
671,40,-27,46,12
672,15,11,15,13
673,14,0,48,4
674,14,6,38,7
675,21,-6,48,1
676,18,0,31,11
677,19,-10,47,-1
678,17,-2,29,10
679,17,-5,39,6
680,25,-13,48,0
681,21,-16,49,4
682,21,-21,67,-9
683,33,-10,38,1
684,25,-12,43,3
685,10,5,37,-2
686,21,-24,62,-5
687,19,-2,37,5
688,18,-11,50,1
689,20,-5,41,13
690,19,-2,42,-1
691,20,-12,54,3
692,21,-12,44,5
693,19,-12,56,3
694,34,-31,63,0
695,13,8,31,6
696,34,-23,56,2
697,29,-7,35,13
698,13,3,42,-12
699,14,-6,50,-1
700,20,-19,54,0
701,28,-15,42,6
702,24,-10,35,11
703,26,-27,56,0
704,18,-12,49,3
705,19,-17,50,-2
706,18,-8,43,3
707,18,-7,48,0
708,17,-14,59,-5
709,16,-14,64,-7
710,20,-12,45,3
711,9,13,27,9
712,11,-5,50,1
713,27,-16,42,6
714,14,-11,51,6
715,27,-13,52,0
716,21,-2,36,3
717,27,-10,49,0
718,19,-1,35,10
719,26,-10,44,6
720,27,-15,53,10
721,35,-24,52,9
722,22,-2,48,8
723,22,0,38,9
724,20,-10,56,-5
725,20,0,42,5
726,26,-13,48,9
727,29,-20,58,7
728,19,-7,54,8
729,12,16,49,5
730,23,2,45,4
731,23,-18,63,2
732,39,-14,43,13
733,34,-11,47,17
734,27,11,52,17
735,31,13,62,11
736,55,-5,63,18
737,39,6,55,25
738,47,4,76,23
739,50,0,74,19
740,54,0,67,31
741,62,-6,91,23
742,56,-6,88,24
743,43,20,57,35
744,56,-1,75,26
745,59,2,73,35
746,42,19,60,34
747,52,13,56,31
748,39,16,57,35
749,39,18,58,32
750,52,-1,79,32
751,42,15,69,34
752,55,0,76,21
753,53,5,61,40
754,52,3,62,37
755,47,12,59,41
756,47,18,61,35
757,43,3,70,26
758,30,14,61,32
759,45,0,65,34
760,50,-1,67,21
761,37,0,76,16
762,52,-26,91,15
763,47,8,52,28
764,43,7,45,31
765,43,0,63,18
766,33,13,49,35
767,48,-4,81,22
768,46,-8,63,30
769,45,-2,53,33
770,50,-8,70,32
771,35,3,57,36
772,33,3,59,41
773,45,-1,65,26
774,34,15,38,30
775,28,20,36,31
776,44,-10,47,37
777,36,18,32,38
778,46,-4,50,23
779,33,2,54,28
780,33,1,56,29
781,28,23,40,25
782,33,5,38,30
783,30,13,62,10
784,39,1,45,21
785,37,3,41,20
786,32,-1,64,8
787,43,-5,43,17
788,53,-17,49,23
789,36,5,50,14
790,42,-7,57,9
791,43,-11,53,16
792,42,-12,66,9
793,46,-13,63,11
794,39,-4,48,20
795,32,1,61,8
796,32,1,55,12
797,37,12,37,22
798,38,-1,60,22
799,37,-8,70,15
800,48,-1,58,16
801,45,0,56,18
802,43,0,56,26
803,33,13,52,20
804,45,-6,65,9
805,51,-2,65,15
806,50,6,59,15
807,46,13,39,24
808,44,-11,74,18
809,39,5,63,18
810,42,16,45,23
811,48,0,67,11
812,47,-1,73,22
813,66,-18,81,11
814,68,-4,75,11
815,74,-9,67,16
816,57,-2,66,25
817,66,-20,81,6
818,51,-3,70,14
819,63,-5,66,22
820,50,0,64,16
821,49,12,36,31
822,50,5,60,14
823,49,-1,58,24
824,52,15,46,13
825,50,-11,75,15
826,41,0,61,18
827,37,8,52,21
828,44,10,45,22
829,42,-5,65,8
830,41,6,55,11
831,42,-5,67,21
832,45,10,44,25
833,43,-7,71,13
834,53,-11,60,17
835,49,-8,66,5
836,51,-23,78,9
837,41,-6,57,18
838,41,-5,64,18
839,52,-10,70,7
840,40,1,67,13
841,45,6,60,18
842,61,-5,52,16
843,47,2,58,15
844,54,-6,63,9
845,48,0,65,17
846,45,20,43,25
847,58,-16,70,13
848,64,-21,77,6
849,59,0,54,23
850,57,1,67,23
851,63,9,49,14
852,47,14,39,23
853,55,-7,71,2
854,56,-16,70,7
855,60,-6,60,12
856,51,4,58,22
857,57,7,51,23
858,53,0,65,21
859,59,0,61,17
860,55,9,58,17
861,63,12,61,20
862,84,3,72,15
863,100,16,63,12
864,108,24,61,12
865,140,29,52,19
866,163,22,58,19
867,188,18,54,22
868,197,-5,85,12
869,200,18,59,21
870,199,6,77,18
871,209,24,75,20
872,242,43,78,8
873,321,71,65,20
874,420,86,77,17
875,546,123,69,12
876,655,113,87,24
877,758,131,96,6
878,773,132,64,32
879,742,129,78,18
880,660,145,39,31
881,563,94,57,24
882,442,75,58,22
883,335,76,41,25
884,256,45,73,10
885,204,44,58,18
886,158,20,74,10
887,144,10,72,16
888,123,27,50,25
889,120,-1,67,16
890,111,16,55,19
891,112,15,57,19
892,107,21,60,12
893,121,0,77,3
894,119,0,67,10
895,108,14,64,7
896,112,11,54,16
897,104,-6,87,2
898,109,-9,75,7
899,110,-7,68,9
900,96,33,33,25
901,99,0,70,2
902,104,4,70,7
903,107,11,65,11
904,116,-2,66,10
905,126,4,71,5
906,111,49,46,18
907,132,33,71,12
908,127,38,58,15
909,149,33,60,8
910,164,28,71,11
911,155,39,50,23
912,149,49,39,20
913,139,42,54,17
914,144,19,65,12
915,152,12,73,12
916,148,-5,82,0
917,179,-1,78,10
918,189,15,74,4
919,214,40,65,9
920,258,25,70,9
921,295,40,65,17
922,334,11,90,4
923,351,61,61,13
924,355,43,90,3
925,373,61,71,7
926,370,69,71,3
927,423,80,52,13
928,496,91,68,13
929,580,81,79,18
930,636,123,66,21
931,709,110,90,8
932,724,128,76,16
933,658,145,69,13
934,557,129,79,9
935,436,115,73,18
936,330,92,77,13
937,227,58,79,8
938,168,48,61,16
939,125,56,50,14
940,109,28,64,16
941,105,14,72,10
942,110,3,63,10
943,121,-4,67,12
944,107,1,73,4
945,122,-11,78,13
946,98,11,65,5
947,113,2,68,10
948,110,5,71,1
949,108,19,34,27
950,102,10,77,3
951,103,4,53,7
952,111,-14,71,9
953,104,-2,63,9
954,93,5,73,4
955,96,3,61,3
956,92,1,64,2
957,91,13,58,1
958,95,6,69,-5
959,101,0,74,4
960,94,4,70,6
961,98,18,40,9
962,132,-17,54,23
963,122,3,66,3
964,126,6,65,3
965,180,-10,69,7
966,199,11,63,5
967,260,5,64,11
968,286,11,58,23
969,351,0,74,-3
970,389,12,66,10
971,411,35,54,6
972,449,31,63,21
973,449,29,66,3
974,448,46,70,5
975,440,57,57,14
976,421,28,80,2
977,409,23,72,11
978,366,25,81,-3
979,316,32,95,-4
980,272,62,51,16
981,233,65,64,0
982,227,38,58,10
983,188,42,72,11
984,168,56,55,8
985,159,28,59,8
986,140,48,52,14
987,124,30,66,1
988,129,19,54,12
989,110,60,39,26
990,118,29,51,17
991,111,13,64,0
992,122,-3,81,5
993,118,15,55,10
994,100,35,63,2
995,120,-6,92,0
996,125,2,79,9
997,138,3,52,15
998,127,22,68,5
999,135,0,59,7
1000,146,1,79,0
1001,158,11,50,21
1002,160,25,52,13
1003,191,8,83,1
1004,205,33,53,19
1005,243,12,64,3
1006,250,39,60,11
1007,289,24,69,11
1008,310,23,69,14
1009,328,9,88,9
1010,363,49,52,19
1011,391,27,52,25
1012,393,46,55,21
1013,426,27,87,13
1014,433,42,78,12
1015,448,53,70,16
1016,448,60,72,11
1017,489,55,81,7
1018,543,74,73,19
1019,646,86,98,20
1020,748,169,83,29
1021,800,262,102,55
1022,784,283,104,63
1023,571,172,95,59
1024,516,77,121,40
1025,493,100,97,33
1026,488,92,75,44
1027,494,61,107,26
1028,522,104,69,42
1029,523,104,58,35
1030,576,76,78,30
1031,619,86,73,32
1032,686,102,68,25
1033,778,85,85,25
1034,865,140,80,26
1035,994,148,69,34
1036,1098,204,64,33
1037,1178,258,64,40
1038,1235,358,79,24
1039,1252,473,72,29
1040,1185,539,91,23
1041,1092,731,69,27
1042,1037,855,98,8
1043,1043,981,77,20
1044,1146,977,82,25
1045,1488,923,92,24
1046,2011,828,72,38
1047,2754,582,139,10
1048,3555,422,118,36
1049,4132,321,86,36
1050,4262,203,111,37
1051,3772,170,85,47
1052,2916,111,120,33
1053,2056,147,84,43
1054,1456,167,91,25
1055,1254,195,73,36
1056,1350,207,94,27
1057,1641,241,98,27
1058,1870,302,92,45
1059,2122,355,117,24
1060,2402,492,54,50
1061,2723,573,99,31
1062,3091,574,117,30
1063,3349,544,149,24
1064,3396,509,96,45
1065,3349,450,89,36
1066,3141,356,103,31
1067,2774,237,132,15
1068,2328,205,117,21
1069,1900,171,120,14
1070,1483,170,95,28
1071,1194,160,87,30
1072,994,170,66,26
1073,907,139,111,16
1074,868,139,114,19
1075,809,152,106,13
1076,805,166,85,28
1077,808,169,91,18
1078,832,160,93,22
1079,883,210,77,21
1080,1003,260,63,27
1081,1178,281,61,39
1082,1369,287,95,17
1083,1615,326,108,12
1084,1829,361,94,21
1085,1919,384,87,31
1086,1946,329,100,29
1087,1928,266,107,20
1088,1752,272,106,11
1089,1553,279,48,43
1090,1363,217,100,19
1091,1234,208,84,22
1092,1132,213,66,34
1093,1032,189,114,6
1094,998,181,97,24
1095,981,191,72,31
1096,978,152,99,20
1097,992,176,77,24
1098,1055,156,90,23
1099,1139,158,98,30
1100,1214,261,57,35
1101,1380,234,107,12
1102,1534,273,79,34
1103,1643,349,74,32
1104,1768,369,79,27
1105,1846,352,119,15
1106,1799,363,122,13
1107,1742,421,77,40
1108,1616,368,111,26
1109,1513,345,95,29
1110,1455,296,100,27
1111,1437,297,75,37
1112,1461,244,99,37
1113,1565,153,122,15
1114,1616,142,121,14
1115,1598,203,78,37
1116,1609,195,69,44
1117,1568,198,76,32
1118,1504,236,60,37
1119,1504,224,94,22
1120,1499,232,82,38
1121,1552,278,92,24
1122,1614,265,86,38
1123,1646,267,88,25
1124,1678,266,82,43
1125,1622,243,102,32
1126,1572,247,81,39
1127,1536,215,101,30
1128,1537,196,110,28
1129,1558,167,96,40
1130,1634,172,107,38
1131,1693,174,108,42
1132,1737,202,120,38
1133,1831,185,126,39
1134,1868,249,106,41
1135,1881,238,117,35
1136,1921,274,98,49
1137,1974,293,84,54
1138,2047,295,99,40
1139,2170,324,91,54
1140,2310,336,83,64
1141,2467,352,94,54
1142,2639,361,122,44
1143,2804,389,84,67
1144,2967,356,88,68
1145,3137,364,102,61
1146,3189,358,105,53
1147,3327,360,113,50
1148,3426,337,132,45
1149,3613,358,147,43
1150,3856,363,146,60
1151,4252,363,141,64
1152,4704,377,149,74
1153,5123,372,185,63
1154,5453,429,148,88
1155,5647,429,173,87
1156,5572,397,206,70
1157,5456,455,178,68
1158,5301,416,188,77
1159,5201,396,201,84
1160,5191,470,152,99
1161,5325,439,197,71
1162,5724,442,173,111
1163,6181,425,185,104
1164,6776,399,243,91
1165,7169,453,210,92
1166,7548,394,257,79
1167,7648,398,213,99
1168,7538,483,218,94
1169,7398,497,193,101
1170,7224,600,186,102
1171,7401,622,219,89
1172,7775,625,189,99
1173,8015,721,187,95
1174,8516,707,213,94
1175,8789,821,199,97
1176,9301,888,156,117
1177,10148,899,230,118
1178,11924,954,279,126
