Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
285,7,-1,25,-6
286,21,-4,15,3
287,8,14,-12,13
288,4,12,4,1
289,10,0,14,9
290,7,0,8,13
291,8,18,-7,17
292,22,-14,16,6
293,-5,29,3,5
294,15,1,6,9
295,15,0,18,7
296,6,8,16,0
297,9,0,24,-1
298,14,-7,24,0
299,12,16,3,12
300,13,1,4,5
301,15,2,3,12
302,7,10,12,16
303,6,11,0,9
304,-2,30,-15,15
305,8,7,12,7
306,12,14,0,5
307,8,7,5,3
308,4,23,1,13
309,6,13,11,9
310,13,-8,29,2
311,17,1,4,13
312,19,6,-1,7
313,6,17,-1,14
314,14,-5,28,3
315,4,18,7,19
316,13,7,7,15
317,19,-5,18,1
318,10,13,10,9
319,4,8,23,8
320,18,-6,12,13
321,24,-9,21,11
322,21,-12,35,-1
323,9,10,9,18
324,22,-3,18,8
325,6,13,7,11
326,20,9,7,15
327,10,19,-3,16
328,13,2,25,0
329,7,19,1,12
330,15,6,17,8
331,13,8,12,7
332,14,18,-8,19
333,13,3,11,10
334,11,0,22,7
335,15,11,-1,15
336,10,-3,26,2
337,20,-1,5,8
338,12,9,11,7
339,9,8,13,6
340,7,13,14,3
341,14,-7,28,6
342,5,9,12,8
343,1,32,-5,9
344,10,18,-4,15
345,13,-7,25,3
346,15,-5,15,8
347,23,-7,4,16
348,10,2,11,10
349,2,3,17,4
350,3,9,7,10
351,10,5,16,4
352,23,11,7,3
353,16,0,18,6
354,14,10,-2,13
355,17,-12,31,1
356,11,15,5,14
357,19,-4,9,7
358,7,0,23,5
359,16,8,2,5
360,13,-3,19,10
361,5,14,-3,10
362,8,23,-8,20
363,-1,32,-7,15
364,22,-6,26,-6
365,16,1,13,7
366,0,25,-2,11
367,0,24,1,5
368,25,-15,18,4
369,-1,25,1,9
370,21,-2,17,2
371,16,9,3,11
372,-2,24,17,5
373,12,12,6,16
374,13,-5,28,1
375,15,-3,9,8
376,27,-9,11,13
377,17,7,12,10
378,15,22,-9,17
379,2,20,1,14
380,14,9,6,16
381,9,12,10,14
382,15,14,-1,17
383,19,-1,19,14
384,22,-12,21,10
385,22,-3,19,3
386,11,22,0,16
387,10,16,7,21
388,17,2,16,8
389,20,-5,27,7
390,15,7,0,22
391,16,4,14,13
392,17,8,5,18
393,21,3,20,5
394,7,22,5,6
395,12,20,-10,18
396,14,14,14,13
397,14,-10,34,14
398,16,12,10,8
399,17,-2,28,7
400,4,29,-7,15
401,15,13,6,12
402,17,7,24,12
403,8,26,-2,13
404,11,7,16,9
405,23,-15,33,0
406,19,17,-16,23
407,16,10,9,15
408,18,-1,6,15
409,4,26,1,17
410,10,23,0,10
411,26,-5,13,23
412,2,18,15,7
413,14,14,2,9
414,16,-1,23,5
415,20,-8,34,-4
416,13,9,15,12
417,16,17,0,24
418,7,12,8,15
419,25,0,21,3
420,7,11,12,10
421,17,4,6,8
422,14,13,5,12
423,16,4,19,12
424,7,10,8,15
425,15,-3,20,3
426,2,21,4,19
427,13,2,13,9
428,9,12,11,15
429,21,-7,18,13
430,20,3,4,11
431,11,14,4,15
432,10,17,8,4
433,12,12,11,15
434,16,2,13,17
435,12,-11,32,0
436,3,21,-1,14
437,24,0,3,20
438,17,5,3,13
439,14,1,14,18
440,9,16,5,5
441,21,-2,22,3
442,-7,36,-3,18
443,6,16,21,12
444,14,12,19,10
445,12,13,0,18
446,11,12,9,16
447,13,-5,23,17
448,20,-4,33,-5
449,5,30,-11,27
450,18,11,8,16
451,20,10,1,22
452,8,7,21,6
453,17,0,13,10
454,14,9,16,15
455,19,-2,21,9
456,16,6,11,13
457,33,-29,33,2
458,11,15,7,16
459,27,-7,19,8
460,11,15,5,17
461,13,10,20,9
462,10,11,8,10
463,-3,48,-23,29
464,21,8,20,13
465,18,0,13,11
466,12,10,9,17
467,12,26,-3,22
468,12,5,14,9
469,5,21,9,12
470,10,17,8,15
471,16,25,-6,26
472,22,6,19,16
473,22,6,19,14
474,21,4,16,16
475,17,12,10,22
476,21,5,27,16
477,25,12,32,25
478,34,17,3,47
479,31,6,21,30
480,32,7,23,30
481,27,5,26,29
482,29,11,15,14
483,20,11,30,22
484,34,0,25,18
485,21,22,1,35
486,13,11,24,13
487,24,9,6,28
488,14,25,5,35
489,35,1,23,25
490,19,12,15,29
491,18,8,28,20
492,14,17,11,36
493,22,4,18,24
494,20,10,10,23
495,32,-8,26,17
496,18,16,9,22
497,15,9,20,19
498,23,6,16,19
499,17,10,18,20
500,22,-2,28,9
501,24,7,13,21
502,18,2,22,9
503,20,7,11,14
504,18,7,20,14
505,30,-19,37,12
506,12,20,3,26
507,20,3,22,7
508,23,12,18,11
509,18,9,7,21
510,17,9,12,18
511,24,11,26,7
512,18,5,29,8
513,14,14,16,12
514,4,33,-9,19
515,18,0,22,15
516,18,6,27,9
517,30,-10,24,18
518,7,17,31,9
519,20,7,26,10
520,8,21,10,13
521,7,27,19,12
522,31,-7,37,18
523,14,17,14,14
524,17,8,14,21
525,23,0,27,16
526,34,-3,25,17
527,17,16,3,22
528,17,11,18,15
529,16,6,19,13
530,16,11,21,10
531,16,7,28,10
532,18,5,14,18
533,27,5,21,12
534,14,13,16,20
535,22,6,16,15
536,18,4,20,15
537,13,22,7,13
538,15,12,12,10
539,13,13,17,12
540,21,1,19,8
541,20,13,7,15
542,20,13,1,15
543,16,10,2,17
544,16,17,8,11
545,18,9,25,4
546,15,2,30,8
547,24,0,21,14
548,25,10,0,22
549,21,0,29,7
550,19,-8,26,4
551,20,4,20,2
552,22,0,31,2
553,16,-3,34,1
554,20,4,12,18
555,15,-3,34,5
556,14,10,11,15
557,17,18,13,13
558,11,1,25,9
559,18,0,25,10
560,16,4,21,15
561,15,2,21,3
562,10,13,21,8
563,20,0,24,12
564,23,-3,29,7
565,15,11,9,22
566,19,-3,36,7
567,19,3,25,11
568,19,-3,28,9
569,23,8,16,21
570,27,-9,38,9
571,18,8,20,7
572,12,26,1,14
573,10,23,10,16
574,6,8,27,7
575,19,18,17,13
576,22,-8,37,11
577,25,0,24,17
578,14,0,29,5
579,14,6,21,11
580,11,4,29,8
581,16,-8,33,8
582,18,18,9,15
583,19,13,12,9
584,31,-2,14,13
585,16,9,9,21
586,14,13,27,6
587,10,8,11,14
588,21,15,2,18
589,12,0,22,14
590,22,-17,44,7
591,23,1,28,-2
592,10,10,24,12
593,15,20,10,13
594,16,-18,42,7
595,24,-8,30,2
596,26,0,15,16
597,25,4,18,19
598,12,13,15,11
599,9,17,4,18
600,31,-15,31,6
601,5,26,13,4
602,17,8,16,13
603,16,10,13,8
604,25,3,15,11
605,11,14,12,10
606,22,9,16,12
607,18,22,-2,10
608,28,-1,14,8
609,26,-14,37,4
610,0,22,21,8
611,18,1,22,5
612,17,15,11,8
613,13,9,17,10
614,26,0,22,9
615,20,0,33,4
616,20,6,17,12
617,9,15,19,6
618,14,10,10,23
619,11,3,30,1
620,21,12,24,10
621,23,2,32,7
622,20,0,33,12
623,15,18,6,17
624,16,10,23,4
625,17,10,17,13
626,25,7,13,13
627,22,5,20,11
628,15,10,19,16
629,26,-6,32,9
630,34,-9,23,12
631,32,-9,24,11
632,17,5,26,6
633,17,5,21,5
634,12,4,39,0
635,22,11,13,17
636,17,16,14,12
637,22,7,31,6
638,26,1,28,0
639,21,-12,43,7
640,16,17,17,13
641,25,-5,30,10
642,24,12,11,12
643,15,25,0,24
644,18,11,20,6
645,24,-1,46,5
646,29,4,21,15
647,30,-13,37,12
648,18,10,19,9
649,10,7,35,0
650,19,6,20,5
651,17,0,28,6
652,14,5,37,2
653,23,-7,33,9
654,27,-3,37,2
655,27,0,19,12
656,15,14,9,20
657,8,2,25,7
658,16,3,28,10
659,25,2,21,5
660,25,13,13,8
661,27,5,22,17
662,22,-3,42,-2
663,18,1,24,5
664,14,19,10,18
665,11,18,14,2
666,17,11,30,2
667,20,14,6,17
668,18,0,24,19
669,21,-11,43,0
670,11,23,10,17
671,12,12,20,19
672,11,15,31,7
673,18,9,12,9
674,19,16,8,12
675,14,10,17,10
676,18,4,28,12
