Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
283,3,9,9,7
284,7,-10,31,2
285,19,-13,14,7
286,9,-17,23,2
287,12,-3,12,12
288,8,-12,25,2
289,-1,4,17,8
290,3,12,7,17
291,19,-16,20,11
292,14,-18,26,7
293,22,-19,24,7
294,8,7,4,19
295,9,12,14,16
296,5,3,23,1
297,10,-4,25,2
298,19,-20,31,9
299,11,-7,29,7
300,7,15,-3,21
301,18,2,3,17
302,16,-1,17,14
303,21,-2,13,11
304,10,-18,38,7
305,10,0,9,14
306,8,6,13,16
307,10,0,14,14
308,17,-10,22,5
309,2,-7,23,8
310,6,-2,24,10
311,10,-10,25,10
312,16,-16,33,6
313,16,-12,25,7
314,13,-2,17,11
315,17,-7,25,4
316,13,-14,26,7
317,21,-13,24,8
318,12,-7,12,16
319,0,10,15,12
320,10,-15,29,10
321,12,-13,31,0
322,20,-23,33,5
323,5,4,15,8
324,4,3,13,16
325,10,-6,24,6
326,11,-15,41,-8
327,11,-15,36,4
328,20,-14,18,16
329,23,-19,28,9
330,15,-8,25,-2
331,13,-3,20,4
332,8,-1,13,9
333,6,-2,24,2
334,10,-11,34,0
335,18,-9,20,8
336,10,15,1,15
337,21,-12,27,8
338,9,8,-5,24
339,5,7,10,13
340,11,-5,16,12
341,7,7,1,20
342,11,0,22,5
343,18,0,23,10
344,20,-17,34,7
345,6,7,13,13
346,19,-21,36,8
347,8,2,27,11
348,11,0,12,27
349,12,1,26,12
350,19,-7,25,11
351,24,-10,28,9
352,15,-1,13,10
353,15,-17,36,6
354,19,-12,26,14
355,12,-5,31,3
356,20,-19,38,7
357,12,2,14,12
358,10,-2,21,13
359,16,-4,26,8
360,9,-10,35,8
361,20,-8,23,6
362,11,3,19,9
363,0,8,13,9
364,19,-13,23,5
365,17,-22,31,11
366,25,-15,22,15
367,5,1,24,0
368,10,-3,19,11
369,10,1,14,17
370,14,-2,13,16
371,8,1,11,20
372,16,-9,21,13
373,17,-17,36,3
374,11,-5,22,4
375,14,1,11,6
376,9,-5,15,16
377,5,9,18,11
378,12,-4,24,1
379,21,-6,16,15
380,6,4,7,15
381,7,3,16,12
382,4,3,14,12
383,5,-8,27,6
384,7,4,13,16
385,0,0,26,8
386,10,2,17,14
387,12,-3,15,13
388,18,-12,23,19
389,18,0,13,17
390,9,-18,39,-7
391,17,-6,13,21
392,10,-4,27,14
393,12,2,19,10
394,22,-10,19,14
395,3,3,23,16
396,15,7,5,17
397,12,-12,30,9
398,12,4,10,13
399,11,0,22,2
400,27,-6,22,15
401,12,-2,9,21
402,14,-18,29,13
403,18,-7,21,18
404,19,-6,11,16
405,9,-5,37,-2
406,16,-4,18,20
407,10,-13,34,5
408,-1,12,25,9
409,9,-2,18,20
410,17,-7,21,12
411,18,-3,11,15
412,22,-14,23,18
413,5,8,12,9
414,16,2,30,3
415,19,-7,27,17
416,10,-10,30,9
417,17,-1,14,17
418,16,-20,44,-2
419,18,-21,36,3
420,22,0,9,18
421,11,-2,19,20
422,4,1,23,17
423,12,1,17,16
424,14,-12,17,13
425,9,-2,15,19
426,17,-5,15,13
427,21,0,12,17
428,24,-7,10,13
429,16,-4,27,20
430,11,0,8,29
431,17,-7,25,20
432,29,-25,40,0
433,17,-13,18,28
434,11,-2,20,16
435,16,7,8,26
436,7,10,0,27
437,4,9,22,25
438,14,0,18,14
439,14,8,13,20
440,22,-3,15,23
441,24,3,4,20
442,20,-15,32,14
443,16,0,24,20
444,24,-2,19,18
445,30,-17,22,24
446,14,-4,36,7
447,14,-5,30,15
448,24,-11,29,16
449,17,-3,17,14
450,23,-12,26,20
451,21,-1,12,23
452,20,3,23,14
453,8,10,22,10
454,16,-7,15,22
455,18,0,22,19
456,25,-10,27,17
457,20,-16,40,11
458,8,8,25,18
459,19,-13,24,11
460,14,4,7,19
461,14,9,-1,30
462,15,-7,28,19
463,17,-19,36,18
464,20,1,22,20
465,15,1,21,16
466,9,12,21,14
467,6,-11,40,7
468,27,-17,36,12
469,11,2,29,9
470,19,-14,47,8
471,21,2,10,22
472,9,-1,27,14
473,21,-1,19,22
474,10,3,13,24
475,26,-10,24,14
476,22,-14,46,9
477,13,10,9,27
478,12,3,15,27
479,17,3,15,21
480,26,-10,40,13
481,27,-6,21,22
482,9,-2,25,19
483,32,-31,43,13
484,25,-26,52,5
485,21,-6,20,19
486,26,-15,28,22
487,15,-7,27,20
488,15,0,21,24
489,11,7,9,30
490,12,12,15,19
491,10,6,29,16
492,14,3,17,21
493,11,5,19,22
494,18,-4,24,21
495,15,2,23,21
496,17,3,16,26
497,16,1,21,19
498,19,6,19,16
499,16,11,17,23
500,14,10,11,24
501,24,0,19,24
502,21,-1,21,20
503,17,-5,21,24
504,15,-10,49,5
505,14,4,16,19
506,14,-3,26,23
507,16,-9,26,24
508,22,-13,22,20
509,21,-10,28,12
510,21,-14,28,20
511,16,-8,36,10
512,13,-7,26,16
513,17,3,12,24
514,20,2,12,29
515,25,-27,37,19
516,17,-3,26,18
517,21,-13,36,17
518,23,-15,42,10
519,14,6,10,31
520,21,0,25,18
521,22,-15,35,19
522,9,6,25,23
523,19,0,15,23
524,24,-5,32,24
525,29,-10,26,25
526,17,-15,42,21
527,14,-4,31,15
528,34,-26,40,12
529,12,6,15,21
530,20,-17,45,15
531,12,-1,30,28
532,26,-8,40,12
533,16,2,17,29
534,16,-5,33,15
535,22,-7,37,13
536,27,-21,46,16
537,17,-14,39,14
538,23,-7,25,19
539,8,7,23,16
540,30,-22,36,9
541,17,3,25,15
542,13,-11,36,16
543,19,-1,30,20
544,31,-17,27,21
545,19,-23,49,10
546,26,-7,25,18
547,18,-7,31,19
548,13,5,14,27
549,18,-9,36,14
550,23,-8,39,12
551,26,-23,42,8
552,8,4,23,20
553,12,-6,41,12
554,25,-14,28,16
555,10,15,9,29
556,15,-1,35,23
557,20,-11,31,18
558,15,12,13,25
559,13,3,24,17
560,16,-2,20,23
561,27,-15,39,15
562,21,-12,43,12
563,11,12,19,17
564,12,0,26,26
565,26,-32,51,7
566,9,0,30,19
567,18,-15,40,15
568,11,-7,38,18
569,24,-26,50,23
570,24,-10,34,13
571,22,-8,43,6
572,26,-25,65,4
573,18,-4,40,7
574,20,0,22,20
575,27,-7,24,23
576,11,5,33,17
577,21,-4,32,20
578,17,-8,30,20
579,27,-21,39,17
580,26,-17,41,16
581,27,-20,36,11
582,15,-18,52,-1
583,19,-10,41,17
584,18,0,31,26
585,22,-14,51,12
586,13,-3,37,20
587,20,-22,48,15
588,24,-6,27,24
589,18,-13,48,13
590,16,-11,49,7
591,4,18,23,19
592,27,-14,40,17
593,18,-4,27,25
594,20,-14,38,15
595,23,-4,31,19
596,20,-7,37,14
597,28,-10,37,18
598,23,-9,45,21
599,33,-33,62,1
600,18,-17,61,12
601,32,-32,61,5
602,25,-24,62,5
603,22,-16,52,16
604,18,4,21,23
605,21,-12,35,18
606,18,-2,34,12
607,16,0,36,17
608,21,-7,34,15
609,25,-11,41,8
610,11,8,26,11
611,23,-9,40,4
612,22,-20,38,14
613,21,-6,41,12
614,24,-20,46,18
615,14,-3,49,7
616,27,-19,51,6
617,17,-4,37,14
618,43,-33,50,9
619,15,-11,56,4
620,22,-16,52,9
621,20,-20,59,2
622,17,9,24,16
623,21,-11,51,10
624,25,-13,50,21
625,24,-15,53,12
626,24,-8,43,15
627,28,-25,66,11
628,29,-14,33,28
629,13,-2,38,16
630,29,-24,56,9
631,22,-17,51,7
632,31,-22,50,14
633,23,-24,56,6
634,38,-26,54,10
635,22,-2,34,20
636,33,-31,69,7
637,28,-23,56,14
638,14,-2,46,16
639,12,-12,60,14
640,19,3,33,22
641,25,-21,62,8
642,27,-23,51,9
643,25,-20,55,11
644,27,-18,50,12
645,22,-12,52,10
646,19,-21,59,8
647,24,-22,62,2
648,27,-32,65,11
649,17,-16,51,10
650,5,3,38,15
651,28,-34,67,2
652,22,-8,29,23
653,25,-23,52,8
654,23,-26,58,5
655,17,-15,50,6
656,29,-21,46,14
657,14,0,34,21
658,29,-27,51,15
659,34,-24,58,4
660,31,-31,66,4
661,28,-25,64,13
662,34,-36,67,0
663,28,-19,58,11
664,14,-8,50,4
665,15,-8,58,-1
666,18,-9,45,11
667,26,-9,52,6
668,25,-28,68,-4
669,22,-23,54,14
670,18,-12,55,8
671,26,-14,46,6
672,12,-18,56,3
673,24,-21,66,3
674,17,-20,59,11
675,28,-24,59,9
676,12,-21,76,-1
677,18,-14,50,15
678,32,-35,65,2
679,14,-26,63,6
