Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
281,2,15,-8,12
282,2,9,5,8
283,1,5,8,3
284,7,-2,10,9
285,21,-9,11,9
286,9,2,0,20
287,7,-6,18,8
288,8,2,19,2
289,12,0,-1,18
290,14,-3,11,5
291,15,3,-1,16
292,12,10,-8,16
293,13,-2,12,8
294,1,15,8,8
295,0,18,2,10
296,21,-4,11,11
297,7,1,18,7
298,11,-1,16,13
299,11,-7,16,8
300,12,-6,14,18
301,12,5,5,14
302,2,16,0,19
303,11,2,12,20
304,15,-8,27,0
305,18,-3,13,12
306,20,-9,18,13
307,13,-8,18,5
308,2,15,-7,19
309,4,6,6,7
310,25,-17,33,0
311,11,6,15,15
312,10,9,0,14
313,23,-16,17,9
314,1,24,0,5
315,3,13,-3,18
316,8,3,-1,20
317,7,-2,14,6
318,0,0,31,2
319,4,7,9,11
320,3,7,7,15
321,13,8,2,12
322,8,3,0,21
323,9,0,0,14
324,2,7,8,12
325,8,9,-6,21
326,19,-15,23,6
327,9,2,20,2
328,17,0,12,2
329,17,-4,14,18
330,0,9,9,16
331,14,-7,16,7
332,12,-6,18,9
333,14,0,16,8
334,7,5,10,11
335,16,-9,19,12
336,7,-12,42,3
337,2,-2,18,13
338,5,9,12,12
339,15,-6,19,11
340,10,8,10,6
341,12,2,11,15
342,9,11,11,5
343,11,17,0,18
344,13,-13,33,4
345,18,-5,10,16
346,6,-2,23,6
347,3,10,14,3
348,19,-12,25,9
349,10,5,20,3
350,20,-12,26,6
351,10,2,9,18
352,3,15,6,14
353,11,-4,16,8
354,15,-3,24,6
355,12,-4,7,17
356,4,24,-5,18
357,16,-11,25,5
358,21,-11,20,6
359,11,4,6,14
360,10,-15,20,13
361,11,5,1,22
362,14,-7,13,12
363,16,-8,22,15
364,13,-1,17,14
365,1,12,0,18
366,1,7,8,11
367,0,5,-2,22
368,9,10,1,13
369,23,-7,21,11
370,20,-13,27,-2
371,12,-1,16,16
372,8,0,14,18
373,7,6,6,17
374,15,4,3,14
375,3,16,1,12
376,6,-11,34,5
377,19,-8,13,15
378,18,-12,24,10
379,8,5,8,12
380,19,-10,11,20
381,22,-18,21,16
382,-5,23,0,19
383,9,16,-3,18
384,8,0,22,9
385,9,0,11,19
386,13,-3,20,6
387,10,-8,23,12
388,13,-5,22,5
389,14,-17,28,4
390,17,-7,23,13
391,18,-11,9,17
392,14,6,0,18
393,11,10,-1,25
394,6,8,6,9
395,10,1,15,16
396,12,-9,18,16
397,-4,18,6,17
398,9,-11,34,11
399,10,19,-2,26
400,6,4,16,17
401,21,-6,23,7
402,10,2,12,18
403,8,3,16,14
404,8,-5,23,6
405,16,5,0,12
406,17,8,6,12
407,9,6,4,14
408,11,-6,28,6
409,19,3,3,13
410,-3,2,14,9
411,13,3,9,15
412,9,-3,11,19
413,2,9,-3,23
414,14,0,7,21
415,16,-5,20,22
416,6,-3,16,21
417,20,-24,35,12
418,-6,24,-5,18
419,2,16,7,14
420,21,-5,11,22
421,12,7,-5,28
422,7,4,8,18
423,22,-20,28,2
424,21,-13,22,13
425,17,8,-10,30
426,27,-10,14,19
427,13,16,-3,24
428,15,4,11,24
429,20,-6,28,14
430,12,19,-5,22
431,16,-3,25,9
432,42,-23,21,23
433,21,1,12,16
434,12,12,2,25
435,22,-21,34,12
436,6,6,19,19
437,30,-22,38,9
438,10,13,6,21
439,11,9,11,19
440,16,-6,31,13
441,18,-1,15,14
442,13,7,8,19
443,8,33,-22,30
444,2,13,8,22
445,16,0,7,19
446,13,5,3,31
447,13,13,-6,27
448,15,3,18,14
449,9,13,8,23
450,15,15,5,26
451,12,17,0,20
452,13,-9,16,17
453,8,19,-11,25
454,1,30,-13,28
455,28,-26,28,25
456,4,23,1,25
457,9,17,-7,29
458,12,6,11,21
459,21,-17,36,13
460,24,-6,16,13
461,18,-4,23,14
462,14,6,9,14
463,8,18,-8,34
464,12,5,7,21
465,8,9,7,23
466,5,2,15,17
467,6,5,16,20
468,20,-2,15,23
469,17,7,11,16
470,19,-7,33,7
471,14,10,7,23
472,21,1,0,26
473,20,-6,22,15
474,16,3,3,26
475,16,14,3,28
476,17,1,16,25
477,19,1,14,21
478,22,-9,19,20
479,22,4,4,22
480,17,7,6,25
481,20,0,17,16
482,15,12,6,22
483,13,-4,18,23
484,19,-16,32,22
485,23,-18,30,21
486,11,1,21,21
487,5,25,-4,19
488,16,-7,19,17
489,13,0,19,19
490,16,-4,27,20
491,21,0,21,20
492,11,17,5,22
493,19,17,5,13
494,-1,24,3,28
495,20,-1,19,19
496,16,5,18,16
497,13,0,27,16
498,10,11,6,23
499,20,2,2,35
500,32,-13,20,16
501,16,-17,31,17
502,13,-7,31,15
503,21,7,1,22
504,15,-14,38,15
505,17,-1,19,22
506,23,-10,30,14
507,23,-9,21,19
508,9,15,10,28
509,19,-6,34,0
510,16,-5,28,12
511,18,-5,25,18
512,17,-5,17,20
513,22,-10,20,20
514,10,10,11,14
515,14,9,12,25
516,8,20,6,21
517,15,2,6,20
518,10,4,28,18
519,18,-3,12,27
520,9,18,0,28
521,3,25,-11,34
522,10,7,23,17
523,19,0,11,29
524,24,-3,16,21
525,15,2,25,20
526,28,-3,24,20
527,22,-7,25,13
528,21,-15,38,21
529,14,0,22,22
530,21,-4,19,14
531,16,0,28,14
532,14,16,3,27
533,20,-2,15,23
534,15,4,19,26
535,6,8,20,22
536,27,-15,34,12
537,10,22,-4,31
538,20,5,7,26
539,8,8,19,16
540,21,-12,34,12
541,23,-5,23,21
542,22,-6,25,23
543,27,-21,33,19
544,20,-14,31,21
545,10,12,19,24
546,13,0,22,25
547,18,-3,18,16
548,24,-3,12,24
549,26,-17,38,13
550,16,-6,35,8
551,22,-3,11,30
552,21,1,21,17
553,7,10,16,19
554,19,6,7,15
555,20,-4,25,17
556,12,5,10,25
557,14,10,8,28
558,0,12,20,19
559,17,-1,16,13
560,21,-9,36,14
561,13,15,7,22
562,15,1,29,21
563,13,0,31,14
564,23,-22,43,6
565,16,-9,27,16
566,26,-19,39,9
567,24,-2,22,21
568,18,2,23,20
569,32,-25,40,15
570,17,-9,42,9
571,8,13,7,26
572,23,-11,22,16
573,35,-12,27,19
574,11,9,28,18
575,17,-2,33,9
576,21,-6,40,14
577,29,-12,26,27
578,25,0,31,15
579,15,3,23,17
580,23,-9,24,20
581,4,24,0,29
582,14,-6,36,15
583,14,-2,34,15
584,20,-10,39,11
585,22,1,30,12
586,15,13,25,19
587,24,-23,50,15
588,17,1,28,24
589,15,-3,29,20
590,16,-19,48,7
591,21,-5,31,19
592,17,1,28,16
593,27,-12,31,15
594,17,-13,43,15
595,30,-11,29,19
596,19,-13,45,3
597,19,-15,48,14
598,17,-2,41,5
599,22,-14,47,11
600,16,1,38,12
601,19,-14,35,12
602,24,-17,42,14
603,15,1,26,21
604,27,-12,39,12
605,23,-7,27,17
606,16,0,40,12
607,19,-5,28,23
608,29,-16,33,23
609,15,-3,39,17
610,0,14,36,7
611,31,-10,39,12
612,27,-4,28,21
613,18,0,34,17
614,18,0,27,22
615,14,-13,54,6
616,19,-19,48,10
617,27,-21,52,9
618,26,-17,32,27
619,16,2,30,20
620,28,-31,74,6
621,22,-3,37,20
622,37,-23,50,9
623,24,6,47,18
624,29,-12,42,13
625,20,-5,40,11
626,22,-15,51,10
627,22,-12,57,9
628,11,6,36,10
629,32,-20,56,11
630,10,-10,38,20
631,9,-1,40,7
632,24,-17,47,10
633,15,-1,33,17
634,22,-13,51,10
635,23,-11,45,15
636,26,-23,53,13
637,22,-14,54,11
638,17,-5,41,18
639,12,-9,60,4
640,29,-31,57,15
641,24,-9,52,9
642,28,-24,58,18
643,20,-6,39,16
644,29,-26,63,6
645,30,-25,56,13
646,29,-22,52,12
647,26,-26,57,15
648,21,-14,54,3
649,21,-13,54,18
650,23,-23,59,3
651,19,-2,48,8
652,21,0,24,22
653,10,0,37,12
654,29,-23,61,12
655,29,-12,47,9
656,12,2,42,13
657,35,-26,55,14
658,17,-6,37,16
