Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
371,7,4,20,-2
372,9,-16,37,-3
373,16,-12,22,3
374,16,-21,29,6
375,7,3,10,8
376,14,9,8,3
377,6,0,23,-2
378,3,13,4,5
379,8,0,17,6
380,4,15,6,6
381,15,-4,28,-3
382,17,-10,29,1
383,6,11,8,10
384,5,15,-3,18
385,10,-2,8,6
386,10,15,-1,9
387,19,-15,41,-1
388,24,-15,25,8
389,12,-4,4,9
390,10,4,0,12
391,12,-12,16,8
392,10,8,-3,14
393,8,-2,32,-6
394,15,-17,32,-1
395,16,-17,28,-4
396,17,-3,9,5
397,16,-7,17,-1
398,16,-8,23,1
399,12,0,18,6
400,15,0,8,7
401,12,-4,17,6
402,23,-14,27,0
403,16,-23,33,-4
404,5,20,-14,14
405,13,3,14,3
406,7,2,18,5
407,10,-15,34,0
408,4,0,22,1
409,19,-12,21,-1
410,20,-22,40,-8
411,7,0,17,-3
412,2,10,0,15
413,3,13,15,0
414,1,4,27,1
415,10,-10,25,-4
416,7,-6,27,4
417,14,-10,23,3
418,15,-6,31,-4
419,12,10,5,3
420,24,-15,25,0
421,9,14,0,0
422,27,-20,25,1
423,5,8,8,10
424,9,0,21,0
425,8,-4,14,1
426,9,-1,21,4
427,14,-3,19,4
428,25,-14,21,1
429,18,-14,29,7
430,17,-7,14,5
431,9,-3,31,2
432,19,5,9,10
433,15,0,16,0
434,15,5,12,12
435,12,-10,37,4
436,11,-2,17,10
437,14,-6,22,5
438,9,7,13,0
439,15,-8,24,-2
440,19,-20,26,2
441,13,-4,25,0
442,13,0,12,12
443,14,1,7,8
444,17,-19,42,-1
445,16,1,2,10
446,11,7,5,7
447,15,4,4,10
448,21,-14,27,1
449,12,10,7,7
450,20,-6,11,13
451,24,-7,17,8
452,16,-8,25,10
453,15,-8,21,0
454,16,-11,19,6
455,7,17,-6,14
456,11,12,2,17
457,10,-2,32,2
458,12,15,0,16
459,13,-14,36,-1
460,5,0,15,11
461,11,3,9,15
462,16,0,15,7
463,23,-22,37,5
464,20,-12,26,11
465,19,4,4,8
466,7,5,18,13
467,21,0,13,8
468,22,-10,33,6
469,15,-7,30,6
470,17,2,19,10
471,12,-9,32,1
472,15,-3,15,14
473,10,-1,22,6
474,15,6,-2,22
475,8,11,13,12
476,18,-5,27,4
477,10,-2,21,10
478,23,-11,34,3
479,23,-20,46,-3
480,20,-10,27,10
481,16,-12,35,7
482,25,-24,45,-1
483,0,30,-11,28
484,17,-17,35,4
485,17,-1,18,9
