Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
283,20,-11,29,4
284,18,-7,22,7
285,22,-9,24,3
286,8,-7,16,10
287,21,-24,25,0
288,19,-1,8,10
289,8,-3,20,9
290,20,0,4,22
291,7,2,16,11
292,13,-10,17,14
293,7,-5,24,6
294,10,-10,27,2
295,7,3,9,17
296,16,8,0,17
297,19,-4,20,12
298,16,-12,20,11
299,27,-7,14,14
300,9,8,7,19
301,25,-24,38,1
302,12,6,9,15
303,10,-4,14,18
304,19,1,7,14
305,18,-5,8,10
306,21,-15,28,3
307,5,5,13,9
308,8,16,2,14
309,15,0,8,15
310,18,6,7,14
311,16,1,8,13
312,23,-16,23,2
313,24,-15,17,14
314,12,-2,23,6
315,16,-5,14,17
316,11,4,20,5
317,12,10,8,16
318,27,-28,25,18
319,18,-13,19,10
320,12,-6,18,12
321,17,3,10,16
322,10,7,12,8
323,3,4,21,10
324,4,-3,17,8
325,10,9,15,5
326,15,-16,24,9
327,8,6,2,12
328,12,0,20,5
329,23,-10,19,6
330,14,-5,28,0
331,7,6,6,19
332,12,7,10,8
333,20,-13,14,12
334,14,7,-4,23
335,9,0,13,14
336,12,15,-11,16
337,15,-11,12,8
338,7,-3,18,4
339,4,-4,20,3
340,13,-14,15,9
341,12,-7,9,11
342,-10,19,3,17
343,10,6,6,13
344,14,1,11,15
345,14,-14,22,11
346,-2,15,8,21
347,10,8,5,24
348,22,-11,31,7
349,17,0,16,14
350,21,-13,20,14
351,18,-3,18,10
352,17,1,10,15
353,2,7,13,15
354,21,-6,20,12
355,5,-2,12,15
356,14,0,16,21
357,14,2,5,14
358,18,-15,24,11
359,10,-4,19,18
360,18,-11,18,11
361,18,-2,18,9
362,11,13,5,20
363,23,-15,25,7
364,9,-7,23,21
365,17,-7,22,11
366,11,-9,28,8
367,15,-4,15,12
368,15,-16,23,5
369,-1,15,3,14
370,3,2,17,13
371,21,-14,29,13
372,15,8,6,13
373,15,0,18,8
374,13,-12,29,3
375,12,0,2,17
376,-1,27,-3,10
377,15,-3,17,10
378,9,-4,28,9
379,2,14,8,10
380,25,-9,15,9
381,19,-11,25,5
382,22,-7,10,14
383,15,-3,10,13
384,10,4,16,11
385,9,0,13,15
386,10,-1,9,15
387,13,-5,23,7
388,9,7,-1,15
389,14,5,14,7
390,15,2,4,14
391,17,-5,18,18
392,21,-32,39,7
393,14,8,3,13
394,7,-5,28,6
395,8,8,4,16
396,12,-10,24,8
397,11,3,2,20
398,12,-6,12,16
399,5,18,-3,11
400,1,16,3,28
401,5,-2,23,8
402,22,-18,29,12
403,11,1,21,9
404,16,-12,10,17
405,2,13,7,18
406,20,3,-1,22
407,9,7,6,23
408,6,4,11,11
409,11,-4,21,6
410,12,-8,19,14
411,16,-5,17,15
412,16,-14,28,15
413,15,2,7,19
414,13,4,3,21
415,10,5,2,21
416,12,-3,30,6
417,15,-9,23,5
418,15,-15,23,9
419,-3,27,6,24
420,23,-8,11,12
421,13,-4,18,10
422,9,2,19,18
423,9,-10,24,8
424,10,-8,12,19
425,22,-20,35,3
426,16,12,-5,27
427,14,-10,37,5
428,0,-4,25,11
429,23,-6,3,21
430,17,-14,35,4
431,16,-3,20,9
432,10,5,12,24
433,17,-11,32,5
434,17,-8,13,20
435,4,3,18,22
436,21,-19,30,13
437,12,-4,19,16
438,14,-5,18,21
439,13,-3,23,19
440,22,-6,18,21
441,9,18,5,26
442,13,6,11,27
443,12,6,14,26
444,18,-7,26,20
445,21,2,1,28
446,21,-7,20,12
447,32,-26,31,22
448,14,6,8,15
449,21,-16,22,23
450,32,-18,37,19
451,15,14,17,23
452,5,9,18,20
453,24,-21,31,9
454,1,14,12,25
455,20,-14,23,24
456,15,0,20,14
457,13,-3,28,19
458,13,8,12,21
459,16,4,17,18
460,24,-10,25,19
461,16,-5,28,16
462,18,-7,23,17
463,12,8,12,29
464,18,-4,25,23
465,27,-16,32,14
466,18,2,12,23
467,12,1,20,12
468,18,-10,32,13
469,20,-11,22,22
470,11,1,30,25
471,15,-10,33,14
472,4,15,15,22
473,15,-15,39,13
474,13,-19,49,5
475,27,-9,23,24
476,21,-3,15,30
477,18,3,11,23
478,11,-13,43,4
479,11,-3,28,8
480,21,-9,27,15
481,33,-25,34,16
482,2,20,2,25
483,16,-9,19,21
484,6,9,6,27
485,18,-1,18,27
486,17,-7,28,19
487,10,6,4,30
488,16,4,15,30
489,24,-22,45,11
490,13,1,16,20
491,20,-3,24,16
492,20,-3,15,24
493,16,-1,16,23
494,31,-15,29,16
495,24,-5,15,20
496,13,10,14,26
497,20,-14,46,13
498,11,0,11,27
499,15,-6,28,17
500,20,-22,41,19
501,16,-7,29,24
502,22,-2,15,30
503,22,-26,42,17
504,21,-19,47,12
505,14,0,14,15
506,21,-12,33,19
507,16,-22,50,16
508,16,-10,36,14
509,19,-17,31,19
510,24,-35,56,10
511,25,-14,31,16
512,18,-7,31,11
513,11,9,19,20
514,22,-9,23,16
515,15,-3,24,17
516,29,-13,31,16
517,22,10,-3,34
518,15,5,15,33
519,21,-25,54,6
520,18,-15,38,16
521,15,0,25,16
522,14,13,15,19
523,12,-9,41,14
524,12,-3,32,9
525,15,11,11,25
526,19,-11,41,18
527,19,-3,24,20
528,16,-3,35,18
529,15,-4,25,18
530,12,-3,27,23
531,16,-15,40,16
532,7,18,5,27
533,23,-15,34,17
534,21,-16,38,17
535,22,-12,44,15
536,23,-10,42,5
537,16,-13,41,8
538,23,-20,39,18
539,17,2,12,27
540,17,-12,32,14
541,10,-2,23,24
542,29,-22,26,27
543,6,0,26,10
544,18,-5,37,16
545,25,-16,37,15
546,10,-8,36,9
547,15,-9,38,11
548,18,-7,29,28
549,25,-17,38,19
550,12,-3,29,20
551,20,-8,24,20
552,21,-17,44,15
553,28,-11,35,20
554,27,-24,45,14
555,21,-7,21,24
556,25,-25,53,2
557,18,8,13,27
558,26,-9,35,20
559,21,-11,35,14
560,17,0,18,15
561,19,-16,33,19
562,23,-15,31,17
563,24,-15,43,10
564,16,-4,34,15
565,27,-19,38,15
566,16,-2,33,14
567,12,-1,35,18
568,16,-10,40,23
569,30,-19,38,12
570,19,-15,49,11
571,10,-10,43,13
572,22,-6,28,12
573,19,1,35,11
574,13,1,37,9
575,22,-24,50,12
576,24,-21,50,6
577,24,-11,35,19
578,17,17,-3,33
579,31,-25,46,10
580,17,8,13,19
581,18,-15,45,18
582,19,-13,38,18
583,19,-4,37,17
584,22,-22,54,11
585,22,-16,46,5
586,27,-16,48,6
587,36,-24,40,13
588,24,-15,48,4
589,25,-10,34,20
590,22,-24,64,1
591,3,3,39,15
592,24,-23,37,25
593,13,-4,33,19
594,28,-21,51,14
595,25,-30,64,6
596,23,-16,46,17
597,15,-7,41,16
598,26,-20,59,6
599,27,-23,55,5
600,24,-12,41,21
601,16,-7,47,11
602,25,4,23,21
603,25,-18,48,17
604,19,-12,44,13
605,25,-14,46,16
606,18,-3,39,19
607,20,6,13,25
608,21,-9,30,24
609,19,-11,50,15
610,41,-27,45,9
611,20,-8,45,12
612,25,-13,48,18
613,23,-14,41,20
614,18,-15,51,14
615,26,-14,43,14
616,30,-23,46,23
617,32,-29,62,8
618,32,-21,49,15
619,29,-14,49,9
620,31,-11,40,15
621,16,-4,37,25
622,38,-28,59,4
623,33,-26,57,12
624,24,-19,55,15
625,25,-21,60,8
626,27,-33,78,1
627,23,-8,39,25
628,21,-25,49,19
629,33,-25,48,19
630,22,-6,37,18
631,24,-27,60,11
632,35,-28,51,4
633,27,-29,66,5
634,20,-14,55,16
635,18,-11,50,16
636,25,-13,49,15
637,27,-31,58,12
638,19,-20,59,9
639,15,-13,51,16
640,28,-28,60,12
641,12,-13,54,10
642,26,-20,61,6
643,25,-33,72,5
644,32,-28,59,12
645,22,-16,57,14
646,27,-18,58,15
647,37,-28,53,8
648,18,-22,70,3
649,27,-20,59,6
650,13,-2,37,10
651,27,-23,54,5
652,22,-16,49,7
653,23,-23,51,14
654,25,-12,46,12
655,26,-22,58,2
656,28,-24,61,3
657,24,-16,44,20
658,27,-20,52,24
659,22,-9,41,19
660,14,-10,51,9
661,31,-43,76,8
662,21,-22,61,10
663,32,-24,60,8
664,23,-11,51,0
665,16,-21,63,3
666,33,-32,73,2
667,30,-29,48,8
668,30,-34,70,4
669,28,-16,42,22
670,40,-26,59,17
671,31,-23,67,13
672,31,-37,65,11
673,14,-17,71,-3
674,32,-19,56,9
675,34,-38,80,-3
676,22,-20,61,8
677,18,-19,68,6
678,27,-25,49,21
679,31,-33,71,2
680,35,-28,55,9
681,19,-24,63,6
682,19,-4,42,14
683,21,-16,61,13
684,30,-40,71,8
685,18,-28,71,0
686,21,-35,75,6
687,26,-25,60,10
688,21,-30,76,1
689,40,-38,62,18
690,35,-46,82,-3
691,24,-15,55,21
692,28,-21,69,12
693,29,-34,70,1
694,24,-19,59,15
695,27,-36,83,6
696,20,-16,56,13
697,23,-24,70,5
698,28,-37,79,-1
699,35,-35,69,11
700,13,-22,66,11
701,37,-40,72,11
702,28,-34,74,10
703,29,-26,65,14
704,34,-7,73,23
705,60,-3,83,44
706,38,-27,70,16
707,22,-20,76,5
708,27,-23,70,6
709,35,-33,81,8
710,33,-17,59,11
711,16,-8,64,5
712,20,-13,72,10
713,31,-26,73,12
714,31,-22,70,15
715,33,-25,88,6
716,34,-7,66,16
717,28,-14,83,10
718,48,-33,88,11
719,43,-32,89,15
720,46,-25,82,25
721,48,-9,79,19
722,59,-37,97,24
723,33,-5,76,22
724,48,-22,75,31
725,40,-16,86,30
726,46,-16,71,23
727,48,-22,85,18
728,47,-22,83,18
729,32,-4,76,21
730,46,-13,65,29
731,44,-22,95,16
732,47,-32,101,21
733,35,-29,99,18
734,43,-29,97,14
735,33,-18,95,22
736,49,-31,90,26
737,45,-34,84,27
738,52,-26,90,9
739,46,-36,104,9
740,47,-28,80,18
741,35,-11,67,26
742,32,-15,76,22
743,40,-24,76,23
744,37,-32,98,15
745,34,-13,67,29
746,35,3,50,38
747,36,-14,66,28
748,37,-9,66,37
749,41,-7,54,47
750,37,-14,67,37
751,32,-6,62,35
752,40,-19,77,30
753,23,0,61,26
754,35,-16,63,24
755,34,-5,74,19
756,40,-21,61,26
757,44,-36,83,14
758,49,-33,73,23
759,35,-24,83,15
760,45,-42,89,14
761,51,-28,64,27
762,34,-22,76,16
763,41,-20,70,24
764,30,-17,78,19
765,31,-11,67,19
766,33,-26,90,10
767,33,-15,71,12
768,37,-34,107,3
769,34,-22,75,14
770,37,-30,77,21
771,39,-18,72,12
772,43,-31,85,14
773,43,-37,85,14
774,35,-14,73,17
775,37,-20,76,15
776,36,-28,85,2
777,43,-30,81,15
778,38,-23,84,13
779,38,-8,52,30
780,37,-5,63,29
781,33,-7,64,18
782,42,-25,87,16
783,41,-14,70,15
784,41,-13,73,15
785,39,-26,92,5
786,55,-22,73,27
787,40,-17,77,23
788,56,-19,81,14
789,50,-4,70,24
790,57,-35,99,11
791,47,-22,95,8
792,41,-21,91,16
793,43,-31,91,11
794,36,-22,86,11
795,43,-34,94,16
796,52,-30,95,5
797,49,-33,79,16
798,54,-17,56,23
799,40,-18,74,17
800,52,-26,77,19
801,48,-43,100,7
802,40,-15,64,24
803,35,-10,67,15
804,37,-21,73,17
805,45,-31,82,20
806,40,-21,72,19
807,38,-27,85,24
808,32,-8,69,17
809,48,-42,89,9
810,52,-40,86,12
811,41,-35,90,9
812,39,-24,85,17
813,46,-33,85,16
814,45,-16,65,29
815,44,-21,72,21
816,50,-38,91,17
817,51,-27,81,12
818,42,-20,77,14
819,60,-43,103,1
820,53,-26,88,10
821,44,-12,72,27
822,48,-43,107,4
823,51,-35,99,4
824,61,-35,89,8
825,50,-12,75,9
826,40,-10,84,10
827,58,-14,67,24
828,46,-28,93,8
829,52,-25,79,16
830,42,-9,75,15
831,43,-13,89,14
832,50,-18,98,7
833,59,-16,105,12
834,62,11,73,15
835,96,-8,98,12
836,114,1,95,11
837,140,10,91,10
838,162,9,80,17
839,171,0,90,7
840,183,2,76,21
841,168,35,70,20
842,172,52,89,11
843,175,71,92,17
844,198,121,85,18
845,226,142,77,20
846,305,138,102,-1
847,355,151,84,22
848,399,142,84,14
849,442,92,102,5
850,431,92,83,12
851,419,63,102,5
852,391,69,80,16
853,369,27,82,12
854,304,42,70,21
855,270,4,101,2
856,218,-9,98,15
857,179,8,71,23
858,143,-10,85,12
859,111,-7,88,9
860,112,-24,97,4
861,101,-33,96,14
862,96,-22,99,3
863,112,-30,102,14
864,105,0,71,19
865,111,-20,92,9
866,112,-27,80,17
867,103,-7,83,7
868,110,-20,78,14
869,98,-40,95,17
870,94,-16,76,28
871,86,-17,82,12
872,86,-12,93,11
873,80,12,70,14
874,95,-1,75,23
875,98,-1,80,15
876,120,-11,99,7
877,109,1,88,10
878,122,-4,84,14
879,125,21,72,12
880,123,21,81,9
881,124,23,77,7
882,129,17,72,20
883,139,2,86,18
884,132,3,75,18
885,144,-20,99,9
886,134,-15,106,7
887,132,-9,98,12
888,142,18,83,12
889,175,7,84,9
890,201,24,69,21
891,209,29,105,6
892,237,67,66,15
893,267,33,91,15
894,282,30,95,4
895,296,28,116,3
896,313,54,89,11
897,331,62,100,0
898,377,74,106,1
899,443,107,102,-2
900,460,148,92,20
901,516,155,84,16
902,538,144,104,11
903,505,171,86,17
904,471,124,95,7
905,369,106,105,4
906,287,63,102,11
907,243,26,92,9
908,167,21,103,6
909,131,11,98,10
910,118,-2,98,9
911,121,-25,105,4
912,103,-1,86,15
913,104,-17,107,2
914,113,-13,94,11
915,97,13,76,18
916,113,-14,104,-1
917,115,-18,93,8
918,118,-15,94,12
919,112,-5,90,1
920,115,-16,95,7
921,118,-19,95,10
922,123,-20,100,4
923,113,0,82,10
924,112,-12,86,14
925,108,-2,91,16
926,109,-10,90,10
927,102,-13,89,12
928,97,0,89,2
929,104,-32,101,3
930,103,-9,81,16
931,88,-5,91,5
932,96,-24,90,1
933,101,0,71,20
934,97,6,81,12
935,127,-9,90,9
936,129,-24,104,8
937,149,-18,93,10
938,176,-1,94,7
939,219,-13,96,8
940,249,-19,105,4
941,282,9,93,14
942,307,0,108,3
943,322,33,96,7
944,349,48,78,14
945,375,41,92,6
946,364,10,114,8
947,353,46,88,11
948,338,46,87,13
949,292,62,74,15
950,292,20,98,10
951,245,43,81,12
952,222,30,123,-6
953,204,20,96,12
954,158,29,91,11
955,157,18,94,7
956,140,18,89,6
957,120,27,82,14
958,126,3,97,10
959,116,28,75,16
960,116,5,96,5
961,117,-3,87,9
962,102,1,95,9
963,105,-18,100,13
964,108,-22,102,8
965,94,-4,103,7
966,97,6,68,22
967,106,-13,96,13
968,103,-6,85,15
969,92,5,82,19
970,106,-15,94,11
971,118,-22,110,0
972,113,-33,121,1
973,120,-8,100,13
974,122,5,93,14
975,140,-25,123,1
976,170,-17,110,6
977,192,8,83,20
978,219,9,111,-4
979,284,36,89,23
980,426,69,71,45
981,776,95,123,19
982,1253,273,139,34
983,922,321,120,42
984,468,181,110,37
985,315,119,95,28
986,289,68,97,25
987,297,50,97,19
988,294,59,106,14
989,327,27,108,23
990,331,25,126,13
991,325,26,116,22
992,317,29,121,6
993,307,34,99,20
994,295,66,77,23
995,329,53,98,20
996,380,36,130,10
997,440,88,100,20
998,517,136,85,26
999,593,159,129,0
1000,699,266,95,14
1001,767,347,107,14
1002,839,427,125,12
1003,898,533,99,20
1004,893,622,118,12
1005,872,636,134,8
1006,805,658,112,10
1007,775,627,119,13
1008,771,569,116,4
1009,808,459,118,9
1010,972,345,130,4
1011,1184,245,125,9
1012,1385,182,124,0
1013,1629,144,113,9
1014,1726,117,133,-2
1015,1654,88,135,2
1016,1410,97,125,6
1017,1115,85,127,6
1018,796,120,95,16
1019,599,130,122,12
1020,601,150,114,11
1021,714,183,107,23
1022,977,214,113,12
1023,1242,277,109,21
1024,1455,307,177,-15
1025,1566,402,123,17
1026,1697,404,113,8
1027,1733,359,133,4
1028,1779,335,111,16
1029,1765,244,137,10
1030,1791,151,164,-7
1031,1786,151,126,9
1032,1748,128,118,12
1033,1618,102,134,4
1034,1409,98,142,3
1035,1152,121,114,10
1036,901,119,131,9
1037,742,95,133,6
1038,671,104,132,11
1039,579,131,118,11
1040,570,107,140,2
1041,550,115,128,1
1042,529,159,89,24
1043,538,142,118,19
1044,538,189,116,10
1045,587,196,135,4
1046,675,185,145,2
1047,742,234,118,13
1048,833,230,126,6
1049,896,215,118,14
1050,946,173,117,15
1051,955,158,109,18
1052,958,145,140,7
1053,879,161,127,5
1054,837,169,113,9
1055,764,152,153,-10
1056,699,156,139,-6
1057,661,170,103,18
1058,616,157,108,19
1059,586,137,126,8
1060,575,153,108,20
1061,546,160,113,18
1062,599,119,145,1
1063,633,139,124,11
1064,696,189,93,25
1065,764,172,131,13
1066,844,199,136,-1
1067,858,236,141,0
1068,907,253,124,3
1069,889,251,152,3
1070,860,272,121,15
1071,811,287,140,10
1072,767,292,117,17
1073,700,274,138,6
1074,699,229,136,5
1075,698,213,129,13
1076,750,178,127,7
1077,834,155,129,11
1078,893,153,132,10
1079,923,183,136,7
1080,968,132,164,-9
1081,957,177,134,15
1082,932,187,146,4
1083,940,170,152,-4
1084,912,182,140,12
1085,854,196,130,7
1086,864,179,113,16
1087,842,158,147,0
1088,805,159,125,21
1089,783,164,128,13
1090,766,170,109,30
1091,785,160,145,2
1092,812,166,133,17
1093,872,157,145,21
1094,930,173,154,14
1095,1011,205,132,17
1096,1058,227,134,14
1097,1149,193,157,14
1098,1172,208,169,7
1099,1249,223,158,4
1100,1264,236,139,6
1101,1286,248,144,1
1102,1362,245,145,10
1103,1391,289,139,15
1104,1481,260,150,1
1105,1579,255,120,14
1106,1625,238,173,-2
1107,1646,312,112,12
1108,1654,293,130,2
1109,1705,298,134,10
1110,1758,229,169,-1
1111,1822,237,160,5
1112,1914,245,153,12
1113,2017,261,144,21
1114,2133,238,166,5
1115,2254,244,164,7
1116,2340,268,156,13
1117,2345,278,144,27
1118,2370,303,142,31
1119,2367,293,172,31
1120,2317,321,167,32
1121,2312,353,170,33
1122,2325,365,179,31
1123,2418,336,195,27
1124,2506,361,162,27
1125,2690,302,224,16
1126,2795,361,198,24
1127,2899,317,236,2
1128,3099,323,233,5
1129,3266,432,223,8
1130,3449,487,195,18
1131,3836,508,234,1
1132,4187,560,265,-13
1133,4674,604,263,-9
1134,5090,675,244,-16
1135,5448,738,231,0
1136,5683,788,278,-24
1137,6185,836,277,-19
1138,7049,888,323,-27
1139,8804,947,335,-19
1140,12734,965,396,-61
1141,21923,820,495,-116
1142,31336,7283,209,-316
1143,31730,3747,14960,-2396
1144,32523,1335,17764,5913
1145,32343,3029,14444,15102
1146,32532,3494,12636,20885
1147,32767,3123,12260,23297
1148,32767,2991,12106,24520
1149,32767,3015,12138,24268
1150,32645,3409,12247,22872
1151,32218,3732,12928,19427
1152,32158,2918,15112,13132
1153,32295,1579,17766,4338
1154,31687,3544,15390,-1863
1155,30558,8754,5090,-1413
1156,31613,5362,485,-63
1157,27931,2498,785,-45
1158,23862,2373,636,1
1159,20960,2320,573,-6
1160,18330,2083,580,-39
1161,15969,2174,454,0
1162,14110,2083,462,-1
1163,12342,2208,448,25
1164,10980,2353,416,92
1165,9774,2509,431,112
1166,8937,3027,377,158
1167,8306,3875,397,194
1168,7665,5563,330,256
1169,7106,8628,287,264
1170,6527,13945,194,283
1171,6032,22144,209,306
1172,6745,28596,2468,114
1173,10337,22814,10182,641
1174,13448,19669,12326,4104
1175,15889,17841,12854,7356
1176,16655,17438,12573,9451
1177,16596,17517,12506,9773
1178,16021,17826,12734,8059
1179,13681,19219,12934,4951
1180,10278,22453,11073,1789
1181,6416,27492,5967,74
1182,3472,29052,847,33
1183,3276,21260,831,-22
1184,3158,15655,734,-3
1185,3145,12062,713,-3
1186,3117,10068,647,0
1187,3243,8820,642,13
1188,3342,8199,654,14
1189,3443,7850,632,10
1190,3597,7486,658,24
1191,3917,6982,623,27
1192,4089,6545,658,10
1193,4290,5980,667,-5
1194,4342,5388,644,7
1195,4145,5048,580,10
1196,3843,4700,542,11
1197,3577,4462,527,27
1198,3140,4374,495,19
1199,2898,4331,465,18
1200,2728,4384,441,17
1201,2688,4646,408,16
