Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
285,20,-19,27,5
286,14,-2,14,13
287,25,-18,24,3
288,13,1,0,14
289,9,19,-11,24
290,13,-7,29,4
291,12,0,8,4
292,14,-4,24,3
293,13,4,22,7
294,11,0,21,4
295,3,8,12,9
296,14,15,-8,19
297,21,-1,15,9
298,11,-3,22,13
299,23,-2,11,13
300,10,11,13,10
301,28,-19,16,13
302,15,13,7,10
303,11,17,3,18
304,9,5,5,20
305,29,-20,32,4
306,24,-17,22,7
307,15,0,6,12
308,14,0,10,19
309,19,-6,20,5
310,19,1,10,14
311,17,7,8,4
312,20,-1,9,6
313,11,-12,28,6
314,12,6,2,15
315,19,2,10,11
316,19,-1,4,17
317,6,5,4,15
318,21,0,4,7
319,11,-2,16,4
320,10,1,10,3
321,18,-20,28,4
322,5,18,-6,17
323,13,0,11,11
324,15,-13,22,6
325,20,-16,29,-1
326,14,4,3,13
327,8,-5,20,7
328,12,5,6,12
329,17,-15,26,1
330,12,1,8,15
331,7,-4,19,6
332,14,-9,27,0
333,13,-24,41,-7
334,19,-8,16,5
335,12,-5,18,9
336,16,-3,14,3
337,18,-26,42,-2
338,18,1,7,7
339,18,-13,26,0
340,20,-22,28,-2
341,16,-13,29,0
342,15,-9,23,0
343,5,8,12,6
344,16,1,-4,17
345,13,4,9,10
346,24,-3,10,11
347,8,1,14,9
348,19,-7,25,8
349,9,12,2,10
350,8,1,12,6
351,17,-13,30,7
352,11,4,6,17
353,17,-10,32,4
354,18,-12,28,8
355,16,-4,25,6
356,16,-1,20,7
357,14,15,3,19
358,18,0,9,14
359,19,0,20,11
360,16,12,9,19
361,16,-9,23,9
362,22,-4,0,20
363,18,-5,15,13
364,24,-17,27,5
365,11,1,25,1
366,19,0,15,10
367,15,14,13,5
368,18,6,11,8
369,10,21,-10,19
370,16,-12,20,14
371,12,0,21,8
372,21,-2,15,11
373,21,-13,28,7
374,10,-2,22,4
375,15,-10,33,3
376,14,0,8,14
377,13,0,14,12
378,11,4,15,10
379,10,2,9,13
380,13,2,6,10
381,20,-23,37,0
382,5,0,33,1
383,10,5,9,15
384,16,1,9,8
385,19,6,-5,17
386,10,3,5,12
387,17,-14,30,18
388,15,0,24,5
389,15,-4,17,10
390,22,-11,18,12
391,15,1,15,14
392,11,1,9,14
393,11,15,-2,17
394,20,-23,36,2
395,17,-9,24,9
396,18,-16,16,14
397,14,7,12,8
398,22,-7,15,10
399,18,0,8,9
400,16,-12,33,4
401,8,-7,33,-7
402,18,1,20,7
403,20,-13,24,12
404,12,1,22,9
405,7,6,8,11
406,13,-5,20,14
407,12,-4,19,16
408,11,-3,22,9
409,14,-17,39,-3
410,8,16,0,12
411,7,14,2,18
412,21,-12,20,15
413,10,4,14,5
414,10,-2,28,6
415,9,-1,18,8
416,20,-10,31,3
417,10,14,2,17
418,16,7,6,16
419,26,-4,26,26
420,3,24,5,23
421,12,7,10,5
422,12,4,6,19
423,14,-2,10,13
424,22,-16,28,15
425,0,23,5,12
426,14,-13,31,12
427,23,-5,19,11
428,16,0,9,11
429,20,-14,36,7
430,19,-14,23,12
431,9,5,16,16
432,15,-9,34,5
433,10,-4,25,14
434,21,-11,19,20
435,20,-14,34,8
436,18,-10,26,8
437,20,0,14,17
438,6,5,21,10
439,16,-14,36,13
440,18,3,13,19
441,21,-2,30,15
442,29,0,21,21
443,23,6,22,18
444,18,-3,32,25
445,19,12,18,25
446,17,10,11,27
447,20,2,19,18
448,15,1,26,12
449,16,0,28,9
450,17,7,26,12
451,25,-13,35,9
452,15,6,13,21
453,6,18,15,19
454,24,-8,28,16
